layer,ProjectNum,ProjectID,Name,BondAmount,AmountPaid,District,Category,Status,longitude,latitude
2024 Bond Program,1019952,MG24YF66,North Central Patrol - Interior Upgrades,1965000,0,12,Police Facilities,Remaining To Be Awarded,-96.7827542784243,32.9880812956356
2024 Bond Program,1019953,MG24YF67,Northeast Patrol - Chiller,655000,0,10,Police Facilities,,-96.7157718156212,32.8629918207729
2024 Bond Program,1019954,MG24YF68,Northeast Patrol - Showers,655000,0,10,Police Facilities,,-96.7157718156212,32.8629918207729
2024 Bond Program,1019955,MG24YF69,Property Division,16478,0,07,Police Facilities,Remaining To Be Awarded,-96.7748965520459,32.7791537303601
2024 Bond Program,1019956,MG24YF70,Quarter Master,16478,0,02,Police Facilities,Remaining To Be Awarded,-96.7940669357625,32.7667203505052
2024 Bond Program,1019957,MG24YF71,Radio Shop/Communications Building,16478,0,02,Police Facilities,Remaining To Be Awarded,-96.7758068422841,32.7814856442828
2024 Bond Program,1019958,MG24YF72,South Central PD,16478,0,08,Police Facilities,Remaining To Be Awarded,-96.7882397037055,32.6637660276145
2024 Bond Program,1019959,MG24YF73,Southeast Patrol - Water/Sewer,262000,0,05,Police Facilities,Remaining To Be Awarded,-96.7003521044352,32.7228627043337
2024 Bond Program,1019960,MG24YF74,Southeast Patrol - Shower/Locker Room Renovation,655000,0,05,Police Facilities,Remaining To Be Awarded,-96.7003521044352,32.7228627043337
2024 Bond Program,1019961,MG24YF75,Southwest Police Station,16478,0,03,Police Facilities,Remaining To Be Awarded,-96.8887889575699,32.720297704554
2024 Bond Program,1019962,MG24YF76,UST Removal and Replacement,1992346,0,99,Police Facilities,Remaining To Be Awarded,-96.7830483577489,32.9886302831328
2024 Bond Program,1019963,MG24YE01,Annette Strauss Square,575575,0,14,Cultural Arts Facilities,,-96.798855463776,32.7909314259
2024 Bond Program,1019964,MG24YE02,AT&T Performing Arts Center,881032,0,14,Cultural Arts Facilities,,-96.7981605446118,32.790960759073
2024 Bond Program,1019965,MG24YE03,Bath House Cultural Center,1474180,0,09,Cultural Arts Facilities,Advertised for Construction,-96.7153709819076,32.8408280542387
2024 Bond Program,1019966,MG24YE04,Dallas Black Dance Theatre,3127850,0,14,Cultural Arts Facilities,,-96.7943220937439,32.7922962054601
2024 Bond Program,1019967,MG24YE05,Dallas Museum of Art,20014619,0,14,Cultural Arts Facilities,Under Design,-96.800459273621,32.7874988637439
2024 Bond Program,1019968,MG24YE06,Kalita Humphreys Theater,8983794,0,14,Cultural Arts Facilities,,-96.8016084082777,32.8115324228594
2024 Bond Program,1019969,MG24YE07,Latino Cultural Center,4033356,0,14,Cultural Arts Facilities,In Service,-96.7897946963816,32.7876811056277
2024 Bond Program,1019970,MG24YE08,Majestic Theatre,8344275,0,14,Cultural Arts Facilities,,-96.7951416918882,32.7823590813514
2024 Bond Program,1019971,MG24YE09,Meyerson Symphony Center,7318996,0,14,Cultural Arts Facilities,Under Design,-96.7986720090561,32.789897298148
2024 Bond Program,1019972,MG24YE10,Moody Performance Hall,2308979,0,14,Cultural Arts Facilities,,-96.7964504079502,32.7908135180709
2024 Bond Program,1019973,MG24YE11,Oak Cliff Cultural Center,450000,67282.67,01,Cultural Arts Facilities,Awarded for Design,-96.8257896562708,32.743357678632
2024 Bond Program,1019974,MG24YE12,Sammons Center for the Arts,3789492,0,02,Cultural Arts Facilities,,-96.8166014409609,32.8001504934636
2024 Bond Program,1019975,MG24YE13,South Dallas Cultural Center,2276078,0,07,Cultural Arts Facilities,Advertised for Construction,-96.7573599657,32.7714288103003
2024 Bond Program,1019976,MG24YE14,Winspear Opera House,6614190,838276.5,14,Cultural Arts Facilities,Complete,-96.7976279808268,32.7909876019185
2024 Bond Program,1019977,MG24YE15,Wyly Theatre,5007584,0,14,Cultural Arts Facilities,Remaining To Be Awarded,-96.7966411185975,32.7900157878051
2024 Bond Program,1019980,SD24YC33,4126 Maybeth Drainage Relief,132250,0,06,Storm Drainage,Remaining To Be Awarded,-96.9035542554598,32.7927335023455
2024 Bond Program,1019982,SD24YC35,6231 Pemberton Drainage Relief System,586500,0,13,Storm Drainage,Remaining To Be Awarded,-96.7990951057711,32.8914174523551
2024 Bond Program,1019989,SD24YC43,Fairglen Dr 8928,132250,0,10,Storm Drainage,Remaining To Be Awarded,-96.7403320561689,32.8836736074438
2024 Bond Program,1019990,SD24YC44,Glencairn 216,327750,0,08,Storm Drainage,Remaining To Be Awarded,-96.8253992830357,32.6574765184248
2024 Bond Program,1019991,SD24YC45,Harlandale - Strickland Area,1230500,0,04,Storm Drainage,Remaining To Be Awarded,-96.8103109491179,32.7373263692263
2024 Bond Program,1019992,SD24YC46,Harry Hines 5323,241500,0,02,Storm Drainage,Remaining To Be Awarded,-96.8388911580298,32.8128617816842
2024 Bond Program,1019997,SD24YC51,Southwood - Franklin (S) Area,2012500,0,03,Storm Drainage,Remaining To Be Awarded,-96.8598087766163,32.699964457405
2024 Bond Program,1020000,SD24YC54,Wentwood 7314,241500,0,13,Storm Drainage,Remaining To Be Awarded,-96.7810939815603,32.8633217310814
2024 Bond Program,1020002,SD24YC56,Yolanda Circle 5636,218500,0,13,Storm Drainage,Remaining To Be Awarded,-96.811192322093,32.8875485645935
2024 Bond Program,1020003,SD24YC01,11th E 1615,442750,6764,04,Erosion Control,Under Design,-96.7988345054045,32.7471121587637
2024 Bond Program,1020004,SD24YC02,Audelia Rd 11655 (Building 8 to 10),1489250,6525,10,Erosion Control,Canceled,-96.7195209945852,32.9080131627549
2024 Bond Program,1020005,SD24YC03,"Claremont 8017, 8023, and 8030",543375,402.31,07,Erosion Control,Under Design,-96.7096671114071,32.7994423564437
2024 Bond Program,1020006,SD24YC04,Coombs Creek Dr 637,261625,55007.85,01,Erosion Control,Under Design,-96.8772056598079,32.7391839309934
2024 Bond Program,1020007,SD24YC05,Davenport Road 17911,483000,0,12,Erosion Control,Under Design,-96.7939380125806,32.9945203397314
2024 Bond Program,1020008,SD24YC06,El Cerrito 2490 & Hunnicut 8181,805000,459.79,07,Erosion Control,Under Design,-96.7050270429145,32.7997230542274
2024 Bond Program,1020009,SD24YC07,Forston Ave 18503,181125,38622.9,12,Erosion Control,Under Design,-96.7943882728286,33.0028040577379
2024 Bond Program,1020010,SD24YC08,Glencairn 460,281750,31392.5,08,Erosion Control,Under Design,-96.8288678197761,32.6553487970967
2024 Bond Program,1020011,SD24YC09,Hampton N 635,241500,21101,01,Erosion Control,Under Design,-96.8570899487755,32.7507992577835
2024 Bond Program,1020012,SD24YC10,Hillcrest Rd 13059,885500,0,11,Erosion Control,Under Design,-96.7862509615941,32.9267391077678
2024 Bond Program,1020013,SD24YC11,Jefferson W 2909,281750,51712,01,Erosion Control,Under Design,-96.8685072598632,32.7452386657172
2024 Bond Program,1020014,SD24YC12,Kiest Valley Parkway @ Kiest Knoll Outfall Protection,264500,13292,03,Erosion Control,Under Design,-96.8817012113821,32.7083158717744
2024 Bond Program,1020015,SD24YC13,Nutwood Cir. 6402,201250,39962.9,12,Erosion Control,Under Design,-96.7958074738128,32.9903766484526
2024 Bond Program,1020016,SD24YC14,Outfall at Compton 1203/1205,483000,15027,04,Erosion Control,Under Design,-96.8068585791815,32.7426702257838
2024 Bond Program,1020017,SD24YC15,Ravinia S. 3338,503125,2318,03,Erosion Control,Under Design,-96.869752430765,32.7020643053475
2024 Bond Program,1020018,SD24YC16,Sheldon Ave 3303 (Fire Station 26),805000,78244.24,01,Erosion Control,Under Design,-96.8748327281616,32.7448318891464
2024 Bond Program,1020020,SD24YC18,Wixom Lane 835,201250,0,08,Erosion Control,Under Design,-96.6627646883604,32.6990934202575
2024 Bond Program,1020023,SD24YC21,2310 Chart Concrete Drainage Channel Repair,546250,0,07,Flood Management,Remaining To Be Awarded,-96.7032429549865,32.8096867880301
2024 Bond Program,1020026,SD24YC24,Jan Creek Culvert @ Wheatland,1035000,0,08,Flood Management,Remaining To Be Awarded,-96.7939365983978,32.6502310078119
2024 Bond Program,1020027,SD24YC25,Knights Branch Upper Relief System Study,649750,0,99,Flood Management,Remaining To Be Awarded,-96.8220367408226,32.8367355517727
2024 Bond Program,1020028,SD24YC26,Military Parkway @ Urbandale Park,575000,0,05,Flood Management,Remaining To Be Awarded,-96.6879877324096,32.7707390637509
2024 Bond Program,1020030,SD24YC28,Oak Haven Lane 8602,207000,0,08,Flood Management,Remaining To Be Awarded,-96.6720067326732,32.6956110801843
2024 Bond Program,1020033,MG24YF06,Fire Station #1-Electrical,52400,0,06,Fire Department Facilities,Remaining To Be Awarded,-96.8265892475397,32.7940191517588
2024 Bond Program,1020034,MG24YF07,Fire Station #1 - HVAC,16479,0,06,Fire Department Facilities,Remaining To Be Awarded,-96.8265892475397,32.7940191517588
2024 Bond Program,1020035,MG24YF08,Fire Station #11 Renovation - 3828 Cedar Springs Rd,10218000,5000,14,Fire Department Facilities,,-96.8092973818872,32.8103523423443
2024 Bond Program,1020036,MG24YF09,Fire Station #14 - Electrical,52400,0,01,Fire Department Facilities,Remaining To Be Awarded,-96.8395146510212,32.7413901453309
2024 Bond Program,1020037,MG24YF10,Fire Station #14 - HVAC,16479,0,01,Fire Department Facilities,Remaining To Be Awarded,-96.8395146510212,32.7413901453309
2024 Bond Program,1020038,MG24YF11,Fire Station #15,16479,0,01,Fire Department Facilities,Remaining To Be Awarded,-96.8227137501662,32.7481607605154
2024 Bond Program,1020039,MG24YF12,Fire Station #16 - Electrical,52400,0,06,Fire Department Facilities,Remaining To Be Awarded,-96.9045831796282,32.7752939606744
2024 Bond Program,1020040,MG24YF13,Fire Station #16 - HVAC,16479,0,06,Fire Department Facilities,,-96.9045831796282,32.7752939606744
2024 Bond Program,1020041,MG24YF14,Fire Station #18,16479,0,14,Fire Department Facilities,Remaining To Be Awarded,-96.8039187438966,32.7835593629787
2024 Bond Program,1020042,MG24YF15,Fire Station #20,16479,0,13,Fire Department Facilities,Remaining To Be Awarded,-96.8113288603389,32.9218677872908
2024 Bond Program,1020043,MG24YF16,Fire Station #23 - Electrical,52400,0,04,Fire Department Facilities,Remaining To Be Awarded,-96.7989329681615,32.7260103161602
2024 Bond Program,1020044,MG24YF17,Fire Station #23 - HVAC,16479,0,04,Fire Department Facilities,Remaining To Be Awarded,-96.7989329681615,32.7260103161602
2024 Bond Program,1020045,MG24YF18,Fire Station #24,655000,0,07,Fire Department Facilities,,-96.7575774008499,32.752269038153
2024 Bond Program,1020047,MG24YF19,Fire Station #25,52400,0,08,Fire Department Facilities,Remaining To Be Awarded,-96.7879941057717,32.684115100186
2024 Bond Program,1020048,MG24YF20,Fire Station #26 - Electrical,52400,0,01,Fire Department Facilities,Remaining To Be Awarded,-96.8743015933957,32.7441283759621
2024 Bond Program,1020049,MG24YF21,Fire Station #26 - HVAC,16479,0,01,Fire Department Facilities,Remaining To Be Awarded,-96.8743015933957,32.7441283759621
2024 Bond Program,1020050,MG24YF22,Fire Station #29 - Electrical,52400,0,10,Fire Department Facilities,Remaining To Be Awarded,-96.7171026395443,32.9167461534625
2024 Bond Program,1020051,MG24YF23,Fire Station #29 - HVAC,16479,0,10,Fire Department Facilities,,-96.7171026395443,32.9167461534625
2024 Bond Program,1020052,MG24YF24,Fire Station #3,16479,0,02,Fire Department Facilities,Remaining To Be Awarded,-96.7831090730253,32.7867300121287
2024 Bond Program,1020053,MG24YF25,Fire Station #30 - Electrical,52400,0,06,Fire Department Facilities,Remaining To Be Awarded,-96.882968528212,32.8946578625533
2024 Bond Program,1020054,MG24YF26,Fire Station #30 - HVAC,16479,0,06,Fire Department Facilities,,-96.882968528212,32.8946578625533
2024 Bond Program,1020055,MG24YF27,Fire Station #31,16479,0,09,Fire Department Facilities,Remaining To Be Awarded,-96.7040280186471,32.8324590281084
2024 Bond Program,1020056,MG24YF28,Fire Station #32,16479,0,05,Fire Department Facilities,Remaining To Be Awarded,-96.6999445877005,32.774249973043
2024 Bond Program,1020057,MG24YF29,Fire Station #34 - Electrical,52400,0,05,Fire Department Facilities,Remaining To Be Awarded,-96.6915528355,32.7331400000759
2024 Bond Program,1020058,MG24YF30,Fire Station #34 - HVAC,16479,0,05,Fire Department Facilities,,-96.6915528355,32.7331400000759
2024 Bond Program,1020059,MG24YF31,Fire Station #36,16479,0,06,Fire Department Facilities,Remaining To Be Awarded,-96.8588736470488,32.7785817043211
2024 Bond Program,1020060,MG24YF32,Fire Station #37,16479,0,13,Fire Department Facilities,Remaining To Be Awarded,-96.7665137503058,32.8682333529231
2024 Bond Program,1020061,MG24YF33,Fire Station #39 - Electrical,52400,0,09,Fire Department Facilities,Remaining To Be Awarded,-96.6669673028861,32.8454067039701
2024 Bond Program,1020062,MG24YF34,Fire Station #39 - HVAC,16479,0,09,Fire Department Facilities,Remaining To Be Awarded,-96.6669673028861,32.8454067039701
2024 Bond Program,1020063,MG24YF35,Fire Station #4- Electrical,52400,0,02,Fire Department Facilities,Remaining To Be Awarded,-96.7966121796945,32.7744722088495
2024 Bond Program,1020064,MG24YF36,Fire Station #4- HVAC,16478,0,02,Fire Department Facilities,Remaining To Be Awarded,-96.7966121796945,32.7744722088495
2024 Bond Program,1020065,MG24YF37,Fire Station #43 Replacement - 2844 Lombardy Ln,16768000,10268.45,06,Fire Department Facilities,Remaining To Be Awarded,-96.877717123964,32.8660402357421
2024 Bond Program,1020066,MG24YF38,Fire Station #44,16478,0,07,Fire Department Facilities,Remaining To Be Awarded,-96.7518509620724,32.7763421655581
2024 Bond Program,1020067,MG24YF39,Fire Station #45,16478,0,06,Fire Department Facilities,Remaining To Be Awarded,-96.8349965281965,32.7729387047123
2024 Bond Program,1020068,MG24YF40,Fire Station #46,52400,0,03,Fire Department Facilities,Remaining To Be Awarded,-96.818432057816,32.6624252960948
2024 Bond Program,1020334,PK24YB48,Old City Park - Site Development (CD2),1000000,0,02,CDSF,,-96.7883313563326,32.7733945037988
2024 Bond Program,1020335,PK24YB49,Old City Park - Blum House (CD2),500000,0,02,CDSF,Awarded for Design,-96.7883313563326,32.7733945037988
2024 Bond Program,1020336,PK24YB50,Old City Park - Site Development (Mayor),1000000,0,02,CDSF,,-96.7883313563326,32.7733945037988
2024 Bond Program,1020337,PK24YB51,Orbiter Park - Site Improvements,700000,0,10,CDSF,,-96.761921513045,32.8987265201987
2024 Bond Program,1020338,PK24YB52,Parkland Acquisition - Site Development,175000,0,01,CDSF,,-96.7969610222013,32.7763800686455
2024 Bond Program,1020339,PK24YB53,City (Pauper's) Cemetary - Sign Design,10000,0,06,CDSF,Remaining To Be Awarded,-96.8876954112538,32.869536894172
2024 Bond Program,1020340,PK24YB54,Pueblo Park (CD6) - Fence Replacement,20000,0,06,CDSF,Remaining To Be Awarded,-96.8324438101179,32.7807802029157
2024 Bond Program,1020341,PK24YB55,"Pueblo Park (CD6) - Electrical, Lighting",65000,0,06,CDSF,Remaining To Be Awarded,-96.8324438101179,32.7807802029157
2024 Bond Program,1020342,PK24YB56,Pueblo Park (CD6) - Park Furnishings Pckg,48000,0,06,CDSF,Remaining To Be Awarded,-96.8324438101179,32.7807802029157
2024 Bond Program,1020343,PK24YB57,Roland G Parrish Park - Site Development,3110000,0,04,CDSF,,-96.7877064059723,32.7420848019202
2024 Bond Program,1020344,PK24YB58,Rosemeade Park - Youth Sports Complex,5000000,0,12,CDSF,,-96.8530448890112,33.0090213139211
2024 Bond Program,1020345,PK24YB59,Ruthmeade Park - Playground Enhancements,125000,0,01,CDSF,Remaining To Be Awarded,-96.8347146391045,32.7368735933112
2024 Bond Program,1020346,PK24YB60,Santa Fe Trail - Master Plan Development,250000,0,"09,02,14",CDSF,,-96.7522152581492,32.8010323164033
2024 Bond Program,1020347,PK24YB61,Santos Rodriguez Recreation Center - Improvements,1000000,0,02,CDSF,Remaining To Be Awarded,-96.8096786427293,32.7932774877812
2024 Bond Program,1020348,PK24YB62,Singing Hills Recreation Center - Aquatics Upgrades,4000000,0,08,CDSF,Remaining To Be Awarded,-96.7898319211003,32.667653852065
2024 Bond Program,1020349,PK24YB63,St. Augustine Park - Parking Lot,300000,0,05,CDSF,Under Construction,-96.6531605949754,32.7386720614223
2024 Bond Program,1020350,PK24YB64,Stafford Park - Sign ID,6500,0,06,CDSF,Complete,-96.8395641337059,32.7707776074036
2024 Bond Program,1020351,PK24YB65,Tama Park - Equipment Repair,20000,0,04,CDSF,Remaining To Be Awarded,-96.8039292119228,32.7449330993465
2024 Bond Program,1020352,PK24YB66,Preston Hollow Park - Pavilion (Renovate or Replace),125000,0,13,CDSF,,-96.7909396690147,32.873063019107
2024 Bond Program,1020353,PK24YB67,The Bottom District Park (501 Sparks) - Site Dvlpmnt,80000,0,04,CDSF,Remaining To Be Awarded,-96.8048576551062,32.7546707632313
2024 Bond Program,1020354,PK24YB68,Thurgood Marshall Park - Site Development,1000000,113701.68,03,CDSF,Under Construction,-96.8536081861411,32.6839975829849
2024 Bond Program,1020355,PK24YB69,Tipton Park - Security Cameras,45000,0,06,CDSF,,-96.8791469396875,32.788250839144
2024 Bond Program,1020356,PK24YB70,Tipton Park/Bernal Creek (CD6) - Park Furnishings Pckg,60000,0,06,CDSF,Remaining To Be Awarded,-96.8791469396875,32.788250839144
2024 Bond Program,1020357,PK24YB71,Tipton Park/Bernal Creek (CD6) - Connecting Walkways,41000,0,06,CDSF,Remaining To Be Awarded,-96.8791469396875,32.788250839144
2024 Bond Program,1020358,PK24YB72,Trail Connectivity and Park Site Dvlpmnt,500000,0,02,CDSF,,-96.7969610222013,32.7763800686455
2024 Bond Program,1020359,PK24YB73,Turtle Creek Parkway - Dredging/Erosion Control,1000000,0,14,CDSF,,-96.801311384305,32.8115329074126
2024 Bond Program,1020360,PK24YB74,White Rock Hills Rec Ctr Dev,500000,0,02,CDSF,Awarded for Design,-96.7142972131904,32.8031433983132
2024 Bond Program,1020361,PK24YB75,Willis C. Winters Park - Flag Pole,20000,0,14,CDSF,,-96.7513403948432,32.8038645891849
2024 Bond Program,1020362,PK24YB76,Bushman Park â€“ Site Development,20000,0,04,CDSF,Remaining To Be Awarded,-96.7721678155922,32.7084481982973
2024 Bond Program,1020363,PK24YB77,Buckner Forney Rec Ctr (New),1000000,0,07,Park Land Acquisition,Remaining To Be Awarded,-96.682731013555,32.7781206431762
2024 Bond Program,1020364,PK24YB78,Multi-Use Facility -Pickleball - 12000 Grnvll Ave,1300000,0,10,Multi-Departmental Shared Use Facilities,,-96.7432515652846,32.9121134831633
2024 Bond Program,1020365,PK24YB79,"Martin Luther King, Jr. â€“ Cmps Renv (Facilities Prp)",9500000,0,07,Multi-Departmental Shared Use Facilities,Remaining To Be Awarded,-96.7659533394119,32.7688768436357
2024 Bond Program,1020366,PK24YB80,Dallas Arboretum -Upgrades Multiple Buildings,4000000,0,09,Partnership Matches (Large Matches),,-96.7166656476392,32.8230721767892
2024 Bond Program,1020367,PK24YK14,Frances Rizo Park- Security Lighting,137000,0,06,Playgrounds,,-96.9063700750837,32.770981497788
2024 Bond Program,1020368,PK24YB81,"Dallas Water Commons - Dvlpmnt; Recr Acc; SMART City, CECAP",3000000,0,02,Partnership Matches (Large Matches),,-96.7944519666994,32.7614779563375
2024 Bond Program,1020369,PK24YB82,Dallas Zoo - Safari Trail Habitat and Security Enhancements,26500000,0,04,Partnership Matches (Large Matches),Under Design,-96.8152002820683,32.738038118189
2024 Bond Program,1020370,PK24YB83,"Fair Park - AAM; MH, Tx DG; C Aq; Public Safety, Prkng Impr",5000000,823996.5,07,Partnership Matches (Large Matches),,-96.7592969782726,32.7782993137154
2024 Bond Program,1020371,PK24YB84,Five Mile Creek Greenbelt Master Plan Impl Kessler Plan,7000000,38624.34,"04,03",Partnership Matches (Large Matches),,-96.832464099594,32.6931076558735
2024 Bond Program,1020372,PK24YB85,Katy Trail - Fairmount/Maple Entr (New); Knox to Harvard Trl,1000000,0,"02,14",Partnership Matches (Large Matches),,-96.7978790322237,32.8131584276456
2024 Bond Program,1020373,PK24YB86,Klyde Warren Park - Phase II Implementation (Match),4500000,0,14,Partnership Matches (Large Matches),Remaining To Be Awarded,-96.8015838672204,32.7893948766715
2024 Bond Program,1020374,PK24YB87,Southern Gateway - Deck Park Dvlpmnt Phase II,15000000,0,"01,04",Partnership Matches (Large Matches),,-96.8141220324285,32.7446251734231
2024 Bond Program,1020375,PK24YB88,Trinity River Audubon Center - Master Plan Imprvmnts,3000000,0,08,Partnership Matches (Large Matches),,-96.705465549513,32.705598830486
2024 Bond Program,1020376,PK24YB89,Turtle Creek Park Trl - Con Katy Trl; Ntr Tls; AH Rf; ErCtrl,1500000,0,14,Partnership Matches (Large Matches),,-96.8023195933741,32.807942813368
2024 Bond Program,1020377,PK24YB90,Match/Community Partner (CW),1000000,0,99,Partnership Matches (Small Matches),,-96.7969610222013,32.7763800686455
2024 Bond Program,1020378,PK24YB91,Herndon Park - Site Improvements,750000,0,04,Pedestrian Bridge Replacements,Awarded for Design,-96.8187445691668,32.7242203769992
2024 Bond Program,1020379,PK24YB92,"R.P. Brooks Park - Site Imrpvts - ERC; Sdwlk, Abtmnt Imrpvts",750000,0,10,Pedestrian Bridge Replacements,Remaining To Be Awarded,-96.7401506724611,32.8704870864698
2024 Bond Program,1020380,PK24YB93,Apache Park - Playground (New),300000,0,05,Playgrounds,,-96.6535152509195,32.7222628960413
2024 Bond Program,1020381,PK24YB94,Arden Terrace Park - Playground Replacement,300000,0,08,Playgrounds,,-96.7746440947027,32.6834473347428
2024 Bond Program,1020412,PB24Y051,Irving Blvd (SH356) Over Elm Fork Trinity River,24750000,0,06,Bridge Repair and Modification,Under Design,-96.9063290383527,32.8090885420553
2024 Bond Program,1020413,PB24Y052,Malcolm X Over DART,12750000,0,07,Bridge Repair and Modification,Under Design,-96.7759561524764,32.775877312539
2024 Bond Program,1020420,PB24Y060,White Rock Trail Project - CDSF Project-CD9 (Prop A),500000,0,09,Pedestrian Walkway,,-96.7290900425902,32.8334795167045
2024 Bond Program,1020480,PK24YB95,Arlington Park - Playground Replacement,300000,0,02,Playgrounds,Remaining To Be Awarded,-96.8577999134436,32.8176003773901
2024 Bond Program,1020481,PK24YB96,Bachman Lake - Playground Replacement,750000,0,06,Playgrounds,Remaining To Be Awarded,-96.8668998752073,32.8538793015208
2024 Bond Program,1020482,PK24YB97,Barry H. Barker Park - Playground Replacement,300000,0,12,Playgrounds,,-96.850390791496,32.9944424239594
2024 Bond Program,1020483,PK24YB98,Bel Aire Park - Playground Replacement,200000,0,09,Playgrounds,,-96.7014433895729,32.8581419447216
2024 Bond Program,1020484,PK24YB99,Benito Jaurez Parque De Heroes - Park Furnishings Pkg,25000,22233,06,Playgrounds,Remaining To Be Awarded,-96.8385591412832,32.7828465735544
2024 Bond Program,1020485,PK24YK01,Bent Tree Meadow Park - Playground Replacement,300000,0,12,Playgrounds,Under Design,-96.8368351415963,32.9947647488552
2024 Bond Program,1020486,PK24YK02,Bitter Creek Park - Playground Replacement,300000,0,05,Playgrounds,,-96.6439573556089,32.7274633820666
2024 Bond Program,1020487,PK24YK03,Campbell Green Park  - Playground Replacement (Large),750000,0,12,Playgrounds,Design Completed,-96.787164367833,32.9775168616227
2024 Bond Program,1020488,PK24YK04,Casa View Park - Playground Replacement,200000,0,09,Playgrounds,Under Design,-96.6748341398483,32.8468259984477
2024 Bond Program,1020489,PK24YK05,Cochran Park - Playground Replacement,300000,0,14,Playgrounds,,-96.7822289588337,32.8167920444685
2024 Bond Program,1020490,PK24YK06,Cole Park - Playground Replacement,300000,0,14,Playgrounds,,-96.7934144457092,32.8131721368583
2024 Bond Program,1020491,PK24YK07,Cotillion Park - Playground Replacement,300000,0,09,Playgrounds,,-96.6552864435671,32.8446572846807
2024 Bond Program,1020492,PK24YK08,Cottonwood Park - Playground Replacement,300000,0,11,Playgrounds,Remaining To Be Awarded,-96.7584060597682,32.935492861522
2024 Bond Program,1020493,PK24YB01,Bachman Lake Trail - Trail Connectivity,250000,0,06,Agency Matches,,-96.8668998752073,32.8538793015208
2024 Bond Program,1020494,PK24YK09,Crestline Park - Playground Replacement,300000,0,13,Playgrounds,,-96.8342525764207,32.9156351726374
2024 Bond Program,1020495,PK24YK10,Cummings Park - Playground Replacement,300000,0,04,Playgrounds,Remaining To Be Awarded,-96.770756479009,32.6988340815275
2024 Bond Program,1020496,PK24YK11,Emerald Lake Park - Playground Replacement,300000,0,03,Playgrounds,,-96.965677133973,32.6540752306962
2024 Bond Program,1020497,PK24YK12,Everglade Park - Playground Replacement,750000,0,07,Playgrounds,Remaining To Be Awarded,-96.6989908076702,32.7869970034503
2024 Bond Program,1020498,PK24YK13,Frances Rizo Park - Add Shade Structure,60000,0,06,Playgrounds,,-96.9063700750837,32.770981497788
2024 Bond Program,1020499,PK24YK15,"Frances Rizo Park - Half Basketball Court, Benches, Grills",63000,0,06,Playgrounds,,-96.9063700750837,32.770981497788
2024 Bond Program,1020500,PK24YK16,Frankford Park - Playground Replacement,300000,0,12,Playgrounds,Under Design,-96.7848468865454,33.0005025522268
2024 Bond Program,1020501,PK24YB02,Match/DISD/Dallas College (CW),4000000,0,99,Agency Matches,,-96.7969610222013,32.7763800686455
2024 Bond Program,1020502,PK24YK17,Gateway Park - Playground Replacement,300000,0,05,Playgrounds,,-96.7029383210214,32.7558867923464
2024 Bond Program,1020503,PK24YK18,Guard Park - Playground Shade Structure,400000,0,05,Playgrounds,Remaining To Be Awarded,-96.7111637422153,32.7369935634176
2024 Bond Program,1020504,PK24YK19,Herndon Park - Shade Structure Replacement,200000,0,04,Playgrounds,,-96.8187445691668,32.7242203769992
2024 Bond Program,1020505,PK24YK20,Jaycee Zaragoza Park - Playground Replacement,1000000,0,06,Playgrounds,,-96.9074721548474,32.7802605442601
2024 Bond Program,1020506,PK24YB03,Match/Greening Czar Parks (CW),1000000,0,99,Agency Matches,,-96.7969610222013,32.7763800686455
2024 Bond Program,1020507,PK24YK21,K.B. Polk Park - Add Paviolion,250000,0,02,Playgrounds,,-96.8304639476577,32.8414213901029
2024 Bond Program,1020508,PK24YK22,Kiest Park - Playground Replacement,750000,0,04,Playgrounds,,-96.8528151851954,32.7100244026504
2024 Bond Program,1020509,PK24YK23,Kiowa Parkway - Playground Replacement,300000,0,11,Playgrounds,,-96.7978590659923,32.9535559491806
2024 Bond Program,1020510,PK24YB04,Match/UNT Dallas Athletic Complex (CW),1000000,0,08,Agency Matches,,-96.8032294031974,32.6608455955577
2024 Bond Program,1020511,PK24YK24,Ledbetter Eagle Ford Park - Eqpt Replacement,150000,0,06,Playgrounds,,-96.8977847947623,32.7902830086398
2024 Bond Program,1020512,PK24YK25,Maria Luna Park - Playground Replacement,300000,0,02,Playgrounds,,-96.823174130883,32.8123647083935
2024 Bond Program,1020513,PK24YK26,Mildred L. Dunn Park - Shade Structure Over Playground (PIP),150000,0,07,Playgrounds,,-96.7496170097946,32.7641995154275
2024 Bond Program,1020514,PK24YK27,Mountain Valley Park - Playground Replacement,300000,0,03,Playgrounds,,-96.9299474789087,32.7300144966725
2024 Bond Program,1020515,PK24YK28,Orbiter Park - Playground (New),300000,0,10,Playgrounds,Remaining To Be Awarded,-96.761921513045,32.8987265201987
2024 Bond Program,1020516,PK24YK29,Overlake Park - Playground Replacement,300000,0,06,Playgrounds,,-96.8723348628679,32.8600434560407
2024 Bond Program,1020517,PK24YK30,Pagewood Park - Playground (North End),300000,0,11,Playgrounds,,-96.7787442861855,32.8935059388026
2024 Bond Program,1020518,PK24YB05,White Rock Lake - Dredging (Corps),20000000,0,09,Agency Matches,Remaining To Be Awarded,-96.7243331950593,32.8545035932268
2024 Bond Program,1020519,PK24YK31,Peary Park - Playground Replacement,300000,0,07,Playgrounds,,-96.7467395519704,32.7525227838112
