GEOID,NAMELSAD,population,median_income,pct_black,pct_hispanic,pct_nonwhite,pct_renter,rent_burden_pct,south_of_i30,tif_present,oz_designated,redline_legacy,in_pid,pid_name,pid_north,pid_south,bates_typology,bates_vulnerable,bates_vuln_zscore,market_cat,demo_change,hmda_denials_total,hmda_denials_black,hmda_denial_rate,hmda_black_denial_share,dpi,risk_tier,vendor_share_5mi,income_2023,home_val_2023,renter_share_2023,pct_black_2023,pct_hispanic_2023,pct_nonwhite_2023,total_units_2023,pop_2023,z_home_val,z_income,invest_tool_pressure,z_tools,z_vendor,z_denial,gent_pressure,pct_renter_2023,vuln_index,bates_vulnerable_v2,demo_pressure,bates_typology_v2,income_2013,home_val_2013,renter_share_2013,pct_black_2013,pct_hisp_2013,renter_share_2013,income_chg_pct,income_real_chg_pct,home_val_chg_pct,renter_share_chg,black_share_chg,hisp_share_chg,demo_change_real,real_gent_signal,bates_typology_v21
48113016902,Census Tract 169.02,6723,45250.0,36.0,45.3,81.3,50.0,45.3,1,0,0,0.5,0,,0,0,Stable,1,0.975101974137626,Low,0,61.0,14.0,0.2798165137614679,0.2295081967213114,31.48614907959408,Moderate,0.0955172469222102,45250.0,95500.0,0.4996466431095406,0.3596608656849621,0.4529228023203926,0.8579503197977094,1415.0,6723.0,-0.933475780217973,-0.8919538933679365,0.0,-0.3569657034940823,0.0,-0.2739408922411042,-0.6389464222917952,0.4996466431095406,0.3549770399559918,1,0,Susceptible,34786.0,68600.0,0.2040520984081042,0.3924305878703273,0.3485342019543974,0.2040520984081042,30.08106709595814,-5.91893290404186,39.2128279883382,0.2955945447014364,-0.032769722185365224,0.10438860036599529,1,0,Susceptible
48113011601,Census Tract 116.01,3841,48358.0,36.6,55.3,91.9,54.9,30.1,1,0,0,0.5,0,,0,0,Stable,0,0.8542667648268882,Low,0,7.0,2.0,0.2058823529411764,0.2857142857142857,33.62511645782726,Moderate,0.0958818683464944,48358.0,131000.0,0.5490877497827976,0.3527727154386878,0.5532413434001562,0.9135641759958344,1151.0,3841.0,-0.8032622696689403,-0.8225185926593757,0.0,-0.3569657034940823,0.0,-0.8138186498052331,-0.5760128684224937,0.5490877497827976,0.3309563040698706,1,0,Susceptible,29727.0,59200.0,0.4773570898292502,0.4983520105471325,0.4495715227422544,0.4773570898292502,62.67366367275541,26.67366367275541,121.28378378378379,0.07173065995354744,-0.1455792951084447,0.10366982065790176,1,1,Early: Type 1
48113019302,Census Tract 193.02,5906,214821.0,4.2,14.0,18.2,24.2,39.4,0,0,0,0.0,0,,0,0,Stable,0,-0.4559346544624906,Sustained,0,10.0,0.0,0.1851851851851851,0.0,7.32236925153049,Low,0.1524763765920432,214821.0,1383400.0,0.2419533851276359,0.0421605147307822,0.1403657297663393,0.2912292583813072,901.0,5906.0,3.790523663052426,2.896403048862237,0.0,-0.3569657034940823,0.0,-0.9649523124053022,1.961542618410388,0.2419533851276359,-1.427126601997408,0,0,Historic Loss,146944.0,864000.0,0.27539503386004516,0.04112763081675999,0.0905580227843213,0.27539503386004516,46.19242704703833,10.19242704703833,60.11574074074074,-0.03344164873240921,0.001032883914022266,0.049807706982018016,0,0,Historic Loss
48113014601,Census Tract 146.01,2074,64488.0,6.0,63.7,69.7,49.1,18.6,0,0,0,0.5,0,,0,0,Stable,0,-0.1384710739828926,Adjacent,0,4.0,0.0,0.2105263157894736,0.0,26.652447156315407,Moderate,0.073473427716388,64488.0,273900.0,0.4913112164296998,0.0597878495660559,0.6374156219864995,0.733847637415622,633.0,2074.0,-0.2791070398814257,-0.4621609992137233,0.0,-0.3569657034940823,0.0,-0.7799077726013397,-0.3024691396354504,0.4913112164296998,0.0165533670283499,0,0,Stable,43693.0,154200.0,0.4452773613193403,0.012629679747406405,0.5426251691474966,0.4452773613193403,47.59343601949969,11.593436019499691,77.62645914396887,0.04603385511035951,0.04715816981864952,0.09479045283900289,0,0,Stable
48113004600,Census Tract 46,1743,82727.0,7.5,33.7,41.2,54.3,18.6,1,1,0,0.33,0,,0,0,Stable,0,-0.344258957878272,Sustained,0,16.0,0.0,0.2807017543859649,0.0,33.41475571860465,Moderate,0.1665857645754549,82727.0,552800.0,0.5429292929292929,0.0745840504876649,0.3373493975903614,0.4945496270797476,792.0,1743.0,0.7438943148263267,-0.0546865945729762,1.0,2.797046334227604,0.0,-0.2674767392980582,0.9459529451028712,0.5429292929292929,-0.3003364008070141,0,0,Historic Loss,56384.0,195900.0,0.4810126582278481,0.10292164674634795,0.4442231075697211,0.4810126582278481,46.72070090805903,10.72070090805903,182.18478815722307,0.06191663470144482,-0.028337596258682998,-0.10687370997935969,1,0,Historic Loss
48113007102,Census Tract 71.02,4486,71068.0,29.9,23.8,53.7,51.1,17.9,0,0,0,0.0,0,,0,0,Stable,0,-0.2737610732797265,Adjacent,0,34.0,8.0,0.2394366197183098,0.2352941176470588,11.278878092214482,Low,0.1766386086690646,71068.0,339700.0,0.5114535610162433,0.2949175211769951,0.2376281765492643,0.6308515381185912,2401.0,4486.0,-0.0377535470891341,-0.3151583355514548,0.0,-0.3569657034940823,0.0,-0.5688006215573822,-0.1812447512425812,0.5114535610162433,-0.114380565419156,0,0,Stable,51162.0,125000.0,0.5181467181467182,0.3384390955506929,0.3924142961342086,0.5181467181467182,38.907783120284584,2.9077831202845843,171.76,-0.006693157130474914,-0.0435215743736978,-0.1547861195849442,1,0,Stable
48113007301,Census Tract 73.01,1928,,0.7,6.6,7.3,17.5,14.4,0,0,0,0.0,0,,0,0,Stable,0,-0.4783625252898766,Adjacent,0,13.0,0.0,0.2203389830508474,0.0,2.7895,Low,0.1328909819065472,250001.0,1255100.0,0.1750629722921914,0.0072614107883817,0.0658713692946058,0.1488589211618257,794.0,1928.0,3.319921031969584,3.682353460357467,0.0,-0.3569657034940823,0.0,-0.7082542806563892,1.9933193004052008,0.1750629722921914,-1.7690679893390546,0,0,Stable,183125.0,679300.0,0.1592814371257485,0.0009925558312655087,0.02977667493796526,0.1592814371257485,36.519317406143344,0.5193174061433439,84.7637273664066,0.015781535166442956,0.006268854957116234,0.03609469435664055,0,0,Stable
48113007302,Census Tract 73.02,4220,242870.0,4.3,7.2,11.5,16.6,33.3,0,0,0,0.0,0,,0,0,Stable,0,-0.6835230619330463,Sustained,0,25.0,1.0,0.2475247524752475,0.04,8.209074847432174,Low,0.1305245792907073,242870.0,1139000.0,0.1655901350557839,0.0428909952606635,0.0722748815165876,0.1928909952606635,1703.0,4220.0,2.8940678326810576,3.523040999175759,0.0,-0.3569657034940823,0.0,-0.5097399258350055,1.8044425653587888,0.1655901350557839,-1.6457515618200704,0,0,Historic Loss,104875.0,557200.0,0.3296,0.020956256358087486,0.35178026449643945,0.3296,131.58045292014302,95.58045292014302,104.41493180186647,-0.1640098649442161,0.02193473890257602,-0.2795053829798518,0,0,Historic Loss
48113003700,Census Tract 37,3456,78490.0,63.4,13.2,76.6,39.3,29.4,1,1,0,0.5,0,,0,0,Stable,0,0.019724549085626,Sustained,0,36.0,17.0,0.3711340206185567,0.4722222222222222,44.99380019042769,Moderate,0.1541134637343308,78490.0,131100.0,0.3926229508196721,0.6284722222222222,0.1322337962962963,0.7745949074074074,1220.0,3456.0,-0.8028954710476754,-0.1493446927396984,1.0,2.797046334227604,0.0,0.3928725304226648,0.38091199550529,0.3926229508196721,0.1544799998796389,0,0,Historic Loss,24528.0,45300.0,0.6157760814249363,0.9736597458940192,0.0,0.6157760814249363,220.00163078930203,184.00163078930203,189.40397350993376,-0.2231531306052642,-0.34518752367179695,0.1322337962962963,1,1,Historic Loss
48113007810,Census Tract 78.10,4520,76250.0,10.0,17.3,27.3,49.2,37.3,0,0,0,0.5,0,,0,0,Stable,0,-0.1951326893055988,Adjacent,0,18.0,3.0,0.2142857142857142,0.1666666666666666,21.195823701610983,Low,0.0514977864803426,76250.0,519900.0,0.492208490059108,0.1002212389380531,0.1732300884955752,0.5566371681415929,1861.0,4520.0,0.623217568430181,-0.1993881527098323,0.0,-0.3569657034940823,0.0,-0.7524561101029497,0.0790376848995846,0.492208490059108,-0.2651158154245076,0,0,Stable,66250.0,295300.0,0.4032729398012858,0.23951633650630305,0.14844352971443273,0.4032729398012858,15.09433962264151,-20.90566037735849,76.05824585167626,0.08893555025782218,-0.13929509756824995,0.024786558781142498,1,0,Stable
48113007903,Census Tract 79.03,2265,144088.0,4.5,8.2,12.7,28.8,15.1,0,1,0,0.5,0,,0,0,Stable,0,-0.8745588535386903,Sustained,0,12.0,0.0,0.2105263157894736,0.0,32.309111669623334,Moderate,0.0906681520094095,144088.0,631100.0,0.2883248730964467,0.0454746136865342,0.0821192052980132,0.2715231788079471,985.0,2265.0,1.0310976352767285,1.3161690961535375,1.0,2.797046334227604,0.0,-0.7799077726013397,1.3891880299421402,0.2883248730964467,-1.0239025518135951,0,0,Historic Loss,81440.0,327800.0,0.31822971548998946,0.027719665271966527,0.06485355648535565,0.31822971548998946,76.9253438113949,40.925343811394896,92.52593044539353,-0.02990484239354274,0.01775494841456769,0.01726564881265759,0,0,Historic Loss
48113007906,Census Tract 79.06,2280,147738.0,1.5,6.6,8.1,41.4,27.5,0,0,0,0.0,0,,0,0,Stable,0,-0.5968584553437022,Sustained,0,17.0,1.0,0.2615384615384615,0.0588235294117647,4.306073358989842,Low,0.04984743517723,147738.0,1095700.0,0.4139579349904397,0.0149122807017543,0.0662280701754386,0.1320175438596491,1046.0,2280.0,2.7352440296733644,1.3977131269084435,0.0,-0.3569657034940823,0.0,-0.4074098291616466,1.2175222662392675,0.4139579349904397,-1.148493431101125,0,0,Historic Loss,117708.0,715600.0,0.4730100640439158,0.00810926163038839,0.052496798975672214,0.4730100640439158,25.512284636558263,-10.487715363441737,53.116266070430406,-0.059052129053476066,0.006803019071365995,0.01373127119976638,0,0,Historic Loss
48113016802,Census Tract 168.02,5663,86023.0,56.9,24.5,81.4,8.0,65.6,1,0,0,0.5,0,,0,0,Stable,0,0.4021062510108976,Adjacent,0,75.0,42.0,0.4716981132075472,0.56,33.63472112357779,Moderate,0.0236511025794587,86023.0,277300.0,0.0797764227642276,0.5686032138442522,0.2454529401377362,0.8495497086349991,1968.0,5663.0,-0.2666358867584197,0.0189487822402209,0.0,-0.3569657034940823,0.0,1.1272058371924754,-0.1778267906789122,0.0797764227642276,0.2826711427722752,0,0,Stable,67331.0,144200.0,0.170194750211685,0.5231572080887149,0.22146118721461186,0.170194750211685,27.7613580668637,-8.2386419331363,92.30235783633842,-0.09041832744745737,0.045446005755537255,0.023991752923124332,0,0,Stable
48113016704,Census Tract 167.04,4043,69079.0,54.4,23.2,77.6,20.6,16.2,1,0,0,0.5,0,,0,0,Stable,0,-0.3558935097548386,Adjacent,0,23.0,16.0,0.2738095238095238,0.6956521739130435,27.78289896888572,Moderate,0.1191574270106766,69079.0,179900.0,0.2063001852995676,0.5441503833786792,0.2322532772693544,0.8315607222359633,1619.0,4043.0,-0.6238977438704136,-0.3595942471052925,0.0,-0.3569657034940823,0.0,-0.3178047872117734,-0.3975041980044884,0.2063001852995676,0.1515572121719443,0,0,Stable,47310.0,79200.0,0.34945848375451266,0.6863753213367609,0.19023136246786632,0.34945848375451266,46.01352779539209,10.013527795392093,127.14646464646464,-0.14315829845494502,-0.14222493795808178,0.04202191480148812,1,0,Stable
48113018105,Census Tract 181.05,6039,71157.0,7.1,80.0,87.1,33.9,25.7,0,0,0,0.5,0,,0,0,Stable,0,0.0029844682611443,Adjacent,0,39.0,4.0,0.4239130434782608,0.1025641025641025,30.442877158064785,Moderate,0.0051814538240063,71157.0,192500.0,0.3394988066825776,0.0710382513661202,0.7998012916045703,0.903626428216592,1676.0,6039.0,-0.5776811175910387,-0.3131700016508557,0.0,-0.3569657034940823,0.0,0.7782724618181479,-0.369722317443098,0.3394988066825776,0.4079643248429511,0,0,Stable,38341.0,82500.0,0.37262124002455493,0.13879337292904032,0.6150359487339794,0.37262124002455493,85.58983855402833,49.58983855402833,133.33333333333331,-0.03312243334197734,-0.0677551215629201,0.18476534287059088,1,1,Stable
48113018001,Census Tract 180.01,6816,51121.0,13.8,61.3,75.1,31.2,28.0,0,0,0,0.5,0,,0,0,Stable,0,0.4660930675949837,Adjacent,0,33.0,2.0,0.3173076923076923,0.0606060606060606,28.584587457202502,Moderate,0.0143330577821517,51121.0,198600.0,0.311578947368421,0.1382042253521127,0.6129694835680751,0.7659917840375587,2375.0,6816.0,-0.5553064016938809,-0.7607908784194292,0.0,-0.3569657034940823,0.0,-0.0001749743297602,-0.4737963860712362,0.311578947368421,0.2291412163625295,1,0,Susceptible,47256.0,98100.0,0.3738225086762519,0.14971699835676466,0.37830929340880043,0.3738225086762519,8.178855595056712,-27.82114440494329,102.44648318042813,-0.06224356130783082,-0.011512773004651977,0.2346601901592747,0,0,Susceptible
48113018110,Census Tract 181.10,5293,92432.0,6.2,15.4,21.6,22.8,29.1,0,0,0,0.5,0,,0,0,Stable,0,-0.6119158015728066,Accelerating,0,41.0,2.0,0.3082706766917293,0.048780487804878,19.33715385430381,Low,0.0128973299230811,92432.0,348300.0,0.2279449260581336,0.0621575665973927,0.1535990931418855,0.3973172114112979,1961.0,5293.0,-0.0062088656603544,0.162131163913698,0.0,-0.3569657034940823,0.0,-0.0661645476431978,-0.0508817378762201,0.2279449260581336,-0.4784020342884106,0,0,Historic Loss,80117.0,166300.0,0.24808575803981622,0.08027421494913754,0.09708093763821318,0.24808575803981622,15.371269518329445,-20.628730481670555,109.44076969332532,-0.020140831981682622,-0.018116648351744757,0.05651815550367231,0,0,Historic Loss
48113018203,Census Tract 182.03,6090,80714.0,23.7,51.7,75.4,19.3,11.8,0,0,0,0.5,0,,0,0,Stable,0,-0.4607309143237756,Adjacent,0,44.0,15.0,0.3826086956521739,0.3409090909090909,26.93577684718141,Moderate,0.0051814538240063,80714.0,229600.0,0.1933638443935926,0.2311986863711001,0.5165845648604269,0.8929392446633826,1748.0,6090.0,-0.4415988291017679,-0.0996586860550653,0.0,-0.3569657034940823,0.0,0.4766622394988803,-0.2687156875729057,0.1933638443935926,0.2806423811280537,0,0,Stable,51414.0,108300.0,0.17703081232492998,0.22672626387176326,0.5291307028360049,0.17703081232492998,56.98836892675146,20.988368926751463,112.00369344413666,0.016333032068662684,0.004472422499336909,-0.01254613797557802,0,0,Stable
48113018204,Census Tract 182.04,4953,60396.0,6.6,91.7,98.3,32.1,48.7,0,0,0,0.5,0,,0,0,Stable,0,0.474035379581084,Adjacent,0,18.0,2.0,0.4186046511627907,0.1111111111111111,34.81799010620917,Moderate,0.0051814538240063,60396.0,172100.0,0.3205233033524121,0.0658186957399555,0.9168180900464366,0.9834443771451644,1223.0,4953.0,-0.6525080363290743,-0.5535796769805931,0.0,-0.3569657034940823,0.0,0.7395098261467615,-0.4560141578338448,0.3205233033524121,0.5594254101669439,0,0,Stable,36480.0,69100.0,0.3697247706422018,0.13951034191642042,0.7925284930350359,0.3697247706422018,65.5592105263158,29.559210526315795,149.05933429811867,-0.049201467289789746,-0.07369164617646484,0.12428959701140063,1,1,Stable
48113018206,Census Tract 182.06,4263,60859.0,9.0,79.2,88.2,42.5,22.4,0,0,0,0.5,0,,0,0,Stable,0,0.0313449731815424,Adjacent,0,27.0,0.0,0.4090909090909091,0.0,30.28898524653156,Moderate,0.0182119787683908,60859.0,160900.0,0.4253731343283582,0.0898428336851982,0.7923997185080929,0.8841191649073422,1206.0,4263.0,-0.693589481910741,-0.5432358725314091,0.0,-0.3569657034940823,0.0,0.6700391284499901,-0.4678067126751322,0.4253731343283582,0.4340709471613597,0,0,Stable,39412.0,77100.0,0.42673107890499196,0.02844093834336724,0.7054183101515467,0.42673107890499196,54.41743631381305,18.41743631381305,108.69001297016861,-0.0013579445766337406,0.06140189534183098,0.08698140835654622,0,0,Stable
48113017703,Census Tract 177.03,5835,48135.0,29.8,53.7,83.5,62.7,40.9,0,0,0,0.5,0,,0,0,Susceptible,1,1.030032466897142,Adjacent,0,14.0,1.0,0.2028985507246377,0.0714285714285714,31.40911879844952,Moderate,0.0138928156617492,48135.0,164500.0,0.627348643006263,0.28808911739503,0.5372750642673522,0.8682090831191088,1916.0,5835.0,-0.6803847315452053,-0.8275005978260452,0.0,-0.3569657034940823,0.0,-0.8356067979603912,-0.5342512313708537,0.627348643006263,0.2808386228305322,1,0,Susceptible,32639.0,65500.0,0.5974376264329063,0.18812319964546864,0.5610458674939065,0.5974376264329063,47.476944759336995,11.476944759336995,151.14503816793894,0.029911016573356708,0.09996591774956137,-0.023770803226554338,0,0,Early: Type 2
48113008705,Census Tract 87.05,1657,36786.0,42.2,56.3,98.5,14.5,31.6,1,0,0,0.5,0,,0,0,Stable,1,0.5883133532596272,Low,0,7.0,3.0,0.4375,0.4285714285714285,33.05773791827952,Moderate,0.000208892291201,36786.0,131100.0,0.1446886446886447,0.4224502112251056,0.5630657815328908,0.9855159927579964,546.0,1657.0,-0.8028954710476754,-1.081046681397943,0.0,-0.3569657034940823,0.0,0.8774863507389602,-0.6405165110896927,0.1446886446886447,0.6960045957357576,1,0,Susceptible,26750.0,56400.0,0.2857142857142857,0.6517213771016813,0.33386709367493994,0.2857142857142857,37.51775700934579,1.517757009345793,132.4468085106383,-0.141025641025641,-0.2292711658765757,0.22919868785795083,1,0,Susceptible
48113010701,Census Tract 107.01,6615,48225.0,12.4,82.5,94.9,72.2,22.1,1,0,0,0.5,0,,0,0,Susceptible,1,0.8952691754119477,Adjacent,0,8.0,1.0,0.3809523809523809,0.125,31.430117853803765,Moderate,0.038652384351536,48225.0,,0.7222792607802875,0.1235071806500378,0.8253968253968254,0.9572184429327286,1948.0,6615.0,-0.3022153530211132,-0.8254899230951024,0.0,-0.3569657034940823,0.0,0.4645675939923426,-0.4013892802046858,0.7222792607802875,0.5959777000573602,1,0,Susceptible,37917.0,66800.0,0.6181818181818182,0.057943531394858826,0.8411293721028235,0.6181818181818182,27.185695070812564,-8.814304929187436,,0.10409744259846931,0.06556364925517896,-0.015732546705998107,1,0,Susceptible
48113013901,Census Tract 139.01,3674,69079.0,0.7,69.7,70.4,35.0,29.0,0,0,0,0.5,0,,0,0,Stable,0,-0.0787552851238379,Adjacent,0,11.0,1.0,0.2972972972972973,0.0909090909090909,27.86689896888572,Moderate,0.1074463339206946,69079.0,251200.0,0.3496240601503759,0.0,0.6970604246053348,0.8538377789874796,1064.0,3674.0,-0.3623703269085536,-0.3595942471052925,0.0,-0.3569657034940823,0.0,-0.1462937246655253,-0.3059696020678374,0.3496240601503759,0.2200904691055454,0,0,Stable,48712.0,99700.0,0.30752688172043013,0.017674418604651163,0.7010852713178295,0.30752688172043013,41.81105271801609,5.811052718016093,151.9558676028084,0.042097178429945814,-0.017674418604651163,-0.004024846712494701,0,0,Stable
48113004202,Census Tract 42.02,1968,120208.0,7.7,33.4,41.1,41.8,25.3,1,1,0,0.33,0,,0,0,Stable,0,-0.3401762435533326,Sustained,0,19.0,3.0,0.2676056338028169,0.1578947368421052,34.10036231563096,Moderate,0.1850201980975869,120208.0,518800.0,0.4176165803108808,0.0772357723577235,0.3343495934959349,0.4364837398373984,965.0,1968.0,0.6191827835962672,0.7826700675433593,1.0,2.797046334227604,0.0,-0.3631064743863466,1.1116430747014343,0.4176165803108808,-0.6093941891628272,0,0,Historic Loss,43026.0,194900.0,0.5967413441955194,0.0025188916876574307,0.6280436607892528,0.5967413441955194,179.38455817412725,143.38455817412725,166.18778860954336,-0.17912476388463855,0.07471688067006615,-0.2936940672933178,0,1,Historic Loss
48113004300,Census Tract 43,5481,74557.0,22.7,41.4,64.1,80.5,20.7,1,1,0,0.5,0,,0,0,Stable,0,0.1192013586523123,Sustained,0,25.0,8.0,0.2314814814814814,0.32,48.89284147144728,Moderate,0.1983033801805355,74557.0,459300.0,0.8047501542257866,0.2162014230979748,0.4143404488232074,0.6865535486225142,3242.0,5481.0,0.4009376039436632,-0.2372111784819023,1.0,2.797046334227604,0.0,-0.6268901723788322,0.7802869503167076,0.8047501542257866,-0.0424143151696178,0,0,Historic Loss,27933.0,64300.0,0.30615640599001664,0.08852140077821012,0.835603112840467,0.30615640599001664,166.91368632083916,130.91368632083916,614.307931570762,0.4985937482357699,0.12768002231976472,-0.42126266401725954,1,1,Historic Loss
48113004400,Census Tract 44,3715,124440.0,6.2,19.5,25.7,24.8,21.6,1,1,0,0.33,0,,0,0,Stable,0,-0.685095143889114,Sustained,0,18.0,0.0,0.2608695652173913,0.0,31.01681789628824,Moderate,0.1982927511664738,124440.0,665100.0,0.2483621203097081,0.0619111709286675,0.1948855989232839,0.2917900403768506,1679.0,3715.0,1.1558091665067878,0.8772164615583625,1.0,2.797046334227604,0.0,-0.412294205231594,1.3230989072238677,0.2483621203097081,-0.8380580577916625,0,0,Historic Loss,97941.0,307100.0,0.31424766977363516,0.023622047244094488,0.32983377077865267,0.31424766977363516,27.056084785738356,-8.943915214261644,116.57440573103224,-0.065885549463927,0.03828912368457307,-0.1349481718553687,0,0,Historic Loss
48113004500,Census Tract 45,4954,63500.0,6.1,74.4,80.5,38.0,20.2,1,1,0,0.33,0,,0,0,Stable,0,-0.1124326948975178,Sustained,0,25.0,1.0,0.2551020408163265,0.04,40.460457526426616,Moderate,0.1295735049410636,63500.0,313900.0,0.3801916932907348,0.0528865563181267,0.7440452159870812,0.8136859103754541,1878.0,4954.0,-0.1323875913754734,-0.4842337395934074,1.0,2.797046334227604,0.0,-0.4544094886918574,0.5318674916771335,0.3801916932907348,0.1583694739101949,0,0,Historic Loss,49406.0,110000.0,0.40831556503198296,0.055700156168662154,0.702585458962346,0.40831556503198296,28.52689956685423,-7.47310043314577,185.36363636363635,-0.02812387174124814,-0.002813599850535385,0.041459757024735144,0,0,Historic Loss
48113018120,Census Tract 181.20,5405,102031.0,30.5,25.6,56.1,15.0,13.1,0,0,0,0.5,0,,0,0,Stable,0,-0.6457846209019951,Accelerating,0,31.0,5.0,0.348314606741573,0.1612903225806451,23.69455310258576,Low,0.0040590736646392,102031.0,275500.0,0.149746192893401,0.3043478260869565,0.256059204440333,0.7163737280296022,1576.0,5405.0,-0.2732382619411876,0.3765807943839284,0.0,-0.3569657034940823,0.0,0.2262419248115634,-0.0907296189569541,0.149746192893401,-0.0999711154971978,0,0,Historic Loss,66400.0,126100.0,0.16073968705547653,0.12600934976625586,0.33489162770930725,0.16073968705547653,53.661144578313255,17.661144578313255,118.47739888977003,-0.010993494162075512,0.17833847632070068,-0.07883242326897422,0,1,Historic Loss
48113013615,Census Tract 136.15,5335,60929.0,24.6,55.8,80.4,82.7,25.3,0,0,0,0.5,0,,0,0,Stable,0,0.3592513736657332,Adjacent,0,3.0,0.0,0.1666666666666666,0.0,29.22848451180708,Moderate,0.1038773739775849,60929.0,218500.0,0.826797385620915,0.2384254920337394,0.5583880037488285,0.837863167760075,2448.0,5335.0,-0.4823134760621697,-0.5416720144073425,0.0,-0.3569657034940823,0.0,-1.10017716841589,-0.3934691460971156,0.826797385620915,0.1530407401152775,0,0,Stable,30272.0,168900.0,0.8871559633027523,0.22971887550200804,0.551004016064257,0.8871559633027523,101.27180232558139,65.27180232558139,29.366489046773236,-0.06035857768183728,0.00870661653173141,0.007383987684571491,0,0,Stable
48113013617,Census Tract 136.17,2736,153484.0,6.8,7.4,14.2,36.0,15.4,0,0,0,0.5,0,,0,0,Stable,0,-0.7940425074605229,Sustained,0,19.0,0.0,0.3064516129032258,0.0,16.603013048606265,Low,0.0971091720348081,153484.0,620400.0,0.359964881474978,0.0679824561403508,0.0738304093567251,0.3234649122807017,1139.0,2736.0,0.991850182801386,1.5260835380639746,0.0,-0.3569657034940823,0.0,-0.0794476101424186,0.6394270226229581,0.359964881474978,-0.8992121551882157,0,0,Historic Loss,79276.0,239700.0,0.3236220472440945,0.02064693737095664,0.1348933241569167,0.3236220472440945,93.60714465916544,57.60714465916544,158.8235294117647,0.03634283423088358,0.047335518769394236,-0.06106291480019156,0,1,Historic Loss
48113013619,Census Tract 136.19,4996,153654.0,0.9,16.1,17.0,15.9,49.0,0,0,0,0.5,1,Prestonwood PID,1,0,Stable,0,-0.3762823292562217,Sustained,0,30.0,1.0,0.2521008403361344,0.0333333333333333,20.621011264275392,Low,0.0971180467845803,153654.0,644000.0,0.1586638830897703,0.0086068855084067,0.1605284227381905,0.2485988791032826,1916.0,4996.0,1.0784146574198978,1.5298814792224222,0.0,-0.3569657034940823,0.0,-0.476324681442673,0.6706740740290492,0.1586638830897703,-1.0739619781339884,0,0,Historic Loss,121581.0,299300.0,0.1431362970200293,0.032131822863027806,0.0815653964984552,0.1431362970200293,26.379944234707725,-9.620055765292275,115.16872702973603,0.015527586069741056,-0.023524937354621082,0.07896302623973533,0,0,Historic Loss
48113018121,Census Tract 181.21,5081,66165.0,15.4,50.8,66.2,29.0,40.6,0,0,0,0.5,0,,0,0,Stable,0,0.0281354308876948,Adjacent,0,34.0,9.0,0.3238095238095238,0.2647058823529412,28.34992955441613,Moderate,0.0051814538240063,66165.0,240800.0,0.2898919262555626,0.1544971462310568,0.5081676835268648,0.8065341468214918,1573.0,5081.0,-0.4005173835201012,-0.4246954267271543,0.0,-0.3569657034940823,0.0,0.0473023240168145,-0.3355963667873446,0.2898919262555626,0.2003249350944996,0,0,Stable,59592.0,107700.0,0.286346396965866,0.1836370132190068,0.42711682743837087,0.286346396965866,11.030004027386227,-24.969995972613773,123.58402971216343,0.0035455292896965918,-0.02913986698794993,0.08105085608849394,0,0,Stable
48113018126,Census Tract 181.26,6641,95820.0,17.5,38.6,56.1,21.0,22.4,0,0,0,0.5,0,,0,0,Stable,0,-0.4369867271032677,Accelerating,0,36.0,2.0,0.2627737226277372,0.0555555555555555,24.67111829363908,Low,0.0143330577821517,95820.0,220800.0,0.2097476066144473,0.1748230688149375,0.3862370124981177,0.6214425538322541,2298.0,6641.0,-0.4738771077730774,0.2378218971185256,0.0,-0.3569657034940823,0.0,-0.3983897770032761,-0.1956429393144662,0.2097476066144473,-0.270597778518526,0,0,Historic Loss,55884.0,112800.0,0.19620569146280578,0.19505766062602967,0.3225700164744646,0.19620569146280578,71.46231479493235,35.462314794932354,95.74468085106383,0.013541915151641576,-0.020234591811092162,0.06366699602365317,0,0,Historic Loss
48113018127,Census Tract 181.27,2978,76655.0,19.5,52.5,72.0,31.0,6.3,0,0,0,0.5,0,,0,0,Stable,0,-0.4822777476873778,Adjacent,0,8.0,1.0,0.2424242424242424,0.125,25.76331945070508,Moderate,0.0143330577821517,76655.0,221700.0,0.3099885189437428,0.1947615849563465,0.5248488918737407,0.781061114842176,871.0,2978.0,-0.4705759201816935,-0.1903401164205893,0.0,-0.3569657034940823,0.0,-0.5469845756453023,-0.3015280270422606,0.3099885189437428,0.0230632462124274,0,0,Stable,48480.0,96600.0,0.3757637474541752,0.1950526016491328,0.47426784191071936,0.3757637474541752,58.116749174917494,22.116749174917494,129.50310559006212,-0.06577522851043238,-0.0002910166927862501,0.050581049963021374,0,1,Stable
48113013715,Census Tract 137.15,2206,100984.0,0.0,72.3,72.3,9.3,46.2,0,0,0,0.5,0,,0,0,Stable,0,0.0059504109505162,Accelerating,0,6.0,0.0,0.24,0.0,30.005064091964726,Moderate,0.1064319133937431,100984.0,245300.0,0.0932568149210903,0.0,0.7230281051677244,0.7914777878513146,697.0,2206.0,-0.3840114455631816,0.3531899450139595,0.0,-0.3569657034940823,0.0,-0.5646867386139611,-0.1353479455671442,0.0932568149210903,-0.1254060839411707,0,0,Historic Loss,56250.0,115700.0,0.09531013615733737,0.011311269375785506,0.6749057394218685,0.09531013615733737,79.52711111111111,43.52711111111111,112.01382886776146,-0.002053321236246977,-0.011311269375785506,0.04812236574585593,0,0,Historic Loss
