ProjectNum,Name,Category,District,layer,BondAmount,AmountPaid,proj_lat,proj_lon,lat_south,nearest_vendor,nearest_vendor_dist_km,nearest_vendor_total_paid,nearest_vendor_south,weighted_avg_dist_km
1011506,Country Brook Pond between Park Grove Ln and Quail Hollow Rd,Erosion Control,12,2012 Bond Program,40000.0,38425.38,33.0000054653696,-96.8353063398089,0,"JE Dunn-Russell, a joint venture",5.73,94630687.8,0,220.97
1011507,Colorado (W) 705,Erosion Control,TBD,2012 Bond Program,77700.0,162714.82,32.7590935769364,-96.8340452189775,0,DALLAS ZOO MANAGEMENT INC,2.92,22341228.84,0,211.79
1011508,"Deep Hill Circle 2671, 2675, 2679, 2683",Erosion Control,TBD,2012 Bond Program,553500.0,772093.15,32.6939841146954,-96.8625393636585,1,DALLAS ZOO MANAGEMENT INC,7.77,22341228.84,0,214.33
1011509,Dixon Branch at Easton Road,Erosion Control,TBD,2012 Bond Program,182800.0,7837.6,32.8525449748511,-96.701260227946,0,Universal Protection Service LP,9.53,24351490.83,0,216.31
1011510,Fair Oaks Crossing 8201,Erosion Control,TBD,2012 Bond Program,114300.0,529213.0,32.8925067358972,-96.7306922195203,0,Talley Riggins Construction Group LLC,6.41,17234844.34,0,216.58
1011511,Fair Oaks Crossing 8849,Erosion Control,TBD,2012 Bond Program,285600.0,280784.18,32.8992064271197,-96.7284440675207,0,Talley Riggins Construction Group LLC,5.64,17234844.34,0,216.95
1011512,Five Mile Pkwy W. 922,Erosion Control,TBD,2012 Bond Program,222400.0,358596.5,32.6949810785976,-96.837658589212,1,DALLAS ZOO MANAGEMENT INC,6.36,22341228.84,0,214.01
1011513,Glen Oaks 816,Erosion Control,,2012 Bond Program,137100.0,5481.37,32.6757106987177,-96.8354143477817,1,DALLAS ZOO MANAGEMENT INC,8.26,22341228.84,0,214.84
1011514,Glendale Park Site 1 - Pavilion,Erosion Control,TBD,2012 Bond Program,68600.0,132587.95,32.6821475497782,-96.8006155621098,1,DALLAS ZOO MANAGEMENT INC,7.13,22341228.84,0,214.48
1011516,Glendale Park Site 4 - N. of footbridge,Erosion Control,TBD,2012 Bond Program,34300.0,4900.0,32.681166452977,-96.7962052168683,1,DALLAS ZOO MANAGEMENT INC,7.28,22341228.84,0,214.54
1011518,Greenville Avenue 9320/Vista View 8915,Erosion Control,TBD,2012 Bond Program,197700.0,378882.79,32.9031562320119,-96.7486315699682,0,Trinity Alliance Ventures LLC,5.24,34272683.17,0,216.43
1011519,Hampton Road (S) 3817,Erosion Control,TBD,2012 Bond Program,228500.0,338564.6,32.6963546278035,-96.857186482842,1,DALLAS ZOO MANAGEMENT INC,7.25,22341228.84,0,214.16
1011520,Harry Moss Park Site 1 - S. of pedestrian bridge,Erosion Control,TBD,2012 Bond Program,68600.0,172195.48,32.8925778235593,-96.7526695941004,0,Trinity Alliance Ventures LLC,5.94,34272683.17,0,215.83
1011521,Healey 2116 and Kingsman 9869,Erosion Control,TBD,2012 Bond Program,137100.0,20641.51,32.8244938082365,-96.6796993302511,0,Good Earth Corporation,6.38,20074981.35,0,216.6
1011523,Kiesthill Drive 3431,Erosion Control,TBD,2012 Bond Program,222400.0,246241.55,32.7023071948631,-96.8800666946294,1,DALLAS ZOO MANAGEMENT INC,8.39,22341228.84,0,214.29
1011524,Kildare 4927,Erosion Control,TBD,2012 Bond Program,85700.0,114499.38,32.6869013485661,-96.7941707750819,1,DALLAS ZOO MANAGEMENT INC,6.68,22341228.84,0,214.31
1011525,Kiltartan 1511,Erosion Control,TBD,2012 Bond Program,177900.0,1159829.9,32.8243094931637,-96.6877327490179,0,Good Earth Corporation,6.36,20074981.35,0,216.2
1011526,Kiowa Parkway Hike and Bike Trail,Erosion Control,TBD,2012 Bond Program,82300.0,140086.46,32.9564673382544,-96.7972790290279,0,"JE Dunn-Russell, a joint venture",2.14,94630687.8,0,218.08
1011527,Lanett Circle N. 10741,Erosion Control,TBD,2012 Bond Program,142800.0,334380.87,32.8688783776244,-96.6991319070674,0,Talley Riggins Construction Group LLC,8.62,17234844.34,0,216.94
1011528,Langdale Circle 8668 and 8656,Erosion Control,TBD,2012 Bond Program,285600.0,934496.16,32.8672594517888,-96.6991709125167,0,Talley Riggins Construction Group LLC,8.8,17234844.34,0,216.88
1011529,Lyre Lane 6909 and Chantilly Court 6916,Erosion Control,TBD,2012 Bond Program,68600.0,10850.26,32.8364000890116,-96.7405028339959,0,Universal Protection Service LP,5.52,24351490.83,0,214.2
1011530,Martin Weiss Park Site 1 - Pavilion,Erosion Control,TBD,2012 Bond Program,68600.0,135845.78,32.7333235489185,-96.8776716381364,1,OMEGA CONTRACTING LLC,5.54,25376409.41,0,213.15
1011531,Martin Weiss Park Site 3 - Pedestrian Bridge,Erosion Control,TBD,2012 Bond Program,34900.0,4785.98,32.7338654195173,-96.8779223975021,1,OMEGA CONTRACTING LLC,5.49,25376409.41,0,213.14
1011532,"Mercedes 6607, 6615, 6621",Erosion Control,TBD,2012 Bond Program,114300.0,213621.55,32.8288059194825,-96.7462517636683,0,Universal Protection Service LP,4.57,24351490.83,0,213.78
1011533,"Rocky Branch @ Middle Downs Sites 1, 2, 3, 4",Erosion Control,TBD,2012 Bond Program,666300.0,598026.44,32.8991019755641,-96.7335519469235,0,Talley Riggins Construction Group LLC,5.84,17234844.34,0,216.76
1011534,Pagewood 10553,Erosion Control,TBD,2012 Bond Program,29700.0,9000.0,32.890533681762,-96.7833270377703,0,Trinity Alliance Ventures LLC,5.22,34272683.17,0,214.93
1011535,Rosemont Rd. 7322,Erosion Control,TBD,2012 Bond Program,114300.0,277773.0,32.7257669843737,-96.6957778019088,1,Good Earth Corporation,4.75,20074981.35,0,215.62
1011536,Royal Lane 7832 and 7920,Erosion Control,TBD,2012 Bond Program,493600.0,644747.38,32.8975450268467,-96.7708352831208,0,Trinity Alliance Ventures LLC,4.69,34272683.17,0,215.53
1011537,Royal Lane 9750 (Jackson Branch - E. Bank downstream of Royal Bridge),Erosion Control,TBD,2012 Bond Program,259400.0,305061.75,32.8938198678531,-96.7307080986262,0,Talley Riggins Construction Group LLC,6.27,17234844.34,0,216.63
1011538,Skillman 7920 (Jackson Branch - E. Bank downstream of Skillman Br),Erosion Control,TBD,2012 Bond Program,518900.0,207878.93,32.8885734049834,-96.7318751278206,0,Talley Riggins Construction Group LLC,6.85,17234844.34,0,216.37
1011539,Sperry St. 3220,Erosion Control,TBD,2012 Bond Program,84000.0,3521.86,32.8266805787062,-96.7398566115354,0,Universal Protection Service LP,4.93,24351490.83,0,213.97
1011540,Skillman 8109,Erosion Control,TBD,2012 Bond Program,163400.0,501243.06,32.8910435502455,-96.7307050958364,0,Talley Riggins Construction Group LLC,6.56,17234844.34,0,216.51
1011541,Spring Grove 13316,Erosion Control,11,2012 Bond Program,74000.0,188012.31,32.9293270317004,-96.778271615693,0,Trinity Alliance Ventures LLC,1.22,34272683.17,0,216.87
1011542,Spring Valley 8444,Erosion Control,TBD,2012 Bond Program,297100.0,426402.35,32.9392848265096,-96.7566217680253,0,Trinity Alliance Ventures LLC,2.86,34272683.17,0,218.02
1011543,"Springwater 9204, 9210, 9216",Erosion Control,TBD,2012 Bond Program,297100.0,521234.69,32.8177433596135,-96.6969825985407,0,Good Earth Corporation,5.76,20074981.35,0,215.63
1011544,Squaw Valley 17628,Erosion Control,12,2012 Bond Program,91400.0,43461.78,32.993065784568,-96.7953986917775,0,"JE Dunn-Russell, a joint venture",5.24,94630687.8,0,220.77
1011545,Sunland Street 11825,Erosion Control,TBD,2012 Bond Program,45700.0,6213.67,32.8573115790752,-96.6876015928051,0,Good Earth Corporation,10.03,20074981.35,0,217.08
1011546,"Summer Creek Circle 6121, 6123, 6125,6127,6139,6141",Erosion Control,TBD,2012 Bond Program,434200.0,398748.62,32.8629771720549,-96.7561937303991,0,Universal Protection Service LP,7.11,24351490.83,0,214.54
1011547,"Tamarack 1745, 1739, 1751",Erosion Control,TBD,2012 Bond Program,308500.0,98128.35,32.8232847404261,-96.6844862683812,0,Good Earth Corporation,6.24,20074981.35,0,216.34
1011548,Tranquilla Dr. 1251,Erosion Control,TBD,2012 Bond Program,109700.0,17656.69,32.8340765024831,-96.6983442055466,0,Good Earth Corporation,7.56,20074981.35,0,215.92
1011549,Turtle Creek Greenbelt Site 1 - bike trail,Erosion Control,TBD,2012 Bond Program,222800.0,305927.15,32.8108967560412,-96.8010814354243,0,Universal Protection Service LP,1.69,24351490.83,0,211.77
1011550,Twin Creek 9726,Erosion Control,TBD,2012 Bond Program,123500.0,900499.06,32.8238388216396,-96.6891780396662,0,Good Earth Corporation,6.32,20074981.35,0,216.12
1011551,Twin Falls Park Trail,Erosion Control,TBD,2012 Bond Program,257100.0,853948.71,32.6722077499811,-96.8391605849693,1,DALLAS ZOO MANAGEMENT INC,8.74,22341228.84,0,215.03
1011552,Whitehurst 9727 (Jackson Branch - E. Bank upstream of Whitehurst Br),Erosion Control,TBD,2012 Bond Program,345900.0,46215.25,32.9015003020473,-96.7279202185161,0,Talley Riggins Construction Group LLC,5.38,17234844.34,0,217.07
1011553,Whitehurst 9730 (Audelia Branch - W. Bank downstream of Whitehurst),Erosion Control,TBD,2012 Bond Program,444800.0,377385.41,32.9007675707733,-96.7274299295308,0,Talley Riggins Construction Group LLC,5.44,17234844.34,0,217.05
1011554,Wild Oak 2488,Erosion Control,TBD,2012 Bond Program,148300.0,172653.24,32.799318084974,-96.7098653153642,0,Good Earth Corporation,4.33,20074981.35,0,214.74
1011558,Levee Drainage System - Sump A (Able Pump Station),Flood Management,TBD,2012 Bond Program,91700000.0,71416276.4,32.7687527324043,-96.8091660316484,0,Kay Bailey Hutchison Convention Center,1.1,53138383.01,0,211.46
1012950,Oak Lawn Heights Sidewalk Projects,Sidewalk Improvements,02,2012 Bond Program,0.0,267193.4,32.8188757403454,-96.8283565379183,0,"Flatiron Dragados Constructors, Inc.",1.2,15832846.24,0,211.81
1019907,Kleberg-Rylie Library,Library Facilities,08,2024 Bond Program,262000.0,63564.91,32.6864729513547,-96.6010057478791,1,"MUNIZ CONSTRUCTION, INC. ^",0.56,22479352.36,1,221.14
1019908,Lakewood Library,Design and Construction,14,2024 Bond Program,262000.0,64768.24,32.810389697576,-96.753343721441,0,Universal Protection Service LP,3.06,24351490.83,0,213.09
1019909,Martin Luther King Jr. Library Building C,Library Facilities,07,2024 Bond Program,262000.0,117323.19,32.770542283411,-96.7660525380658,0,"GTS Technology Solutions, Inc",1.14,19431158.73,0,212.36
1019910,Mountain Creek Library,Library Facilities,03,2024 Bond Program,262000.0,88007.82,32.6505411170726,-96.9660704396755,1,TRINITY RIVER AUTHORITY OF TX,16.32,18513257.54,1,218.79
1019912,Oak Lawn Library,Library Facilities,14,2024 Bond Program,262000.0,117059.79,32.8123806910044,-96.812396999975,0,"Perkins + Will, Inc.",2.56,46477520.769999996,0,211.7
1019915,Renner Frankford Library,Library Facilities,12,2024 Bond Program,262000.0,103414.89,32.9977517035618,-96.7946732394053,0,"JE Dunn-Russell, a joint venture",5.74,94630687.8,0,221.14
1019916,Skillman Southwestern Library,Library Facilities,09,2024 Bond Program,262000.0,38008.12,32.8577369849178,-96.7564949279797,0,Universal Protection Service LP,6.57,24351490.83,0,214.34
1019949,Dallas Police Training Academy Facility,Police Facilities,99,2024 Bond Program,50000000.0,369979.5,32.661683714616,-96.7927345162612,1,BAR CONSTRUCTORS INC ^,8.04,34543152.7,1,215.41
1019973,Oak Cliff Cultural Center,Cultural Arts Facilities,01,2024 Bond Program,450000.0,67282.67,32.743357678632,-96.8257896562708,1,DALLAS ZOO MANAGEMENT INC,1.78,22341228.84,0,212.15
1019976,Winspear Opera House,Cultural Arts Facilities,14,2024 Bond Program,6614190.0,838276.5,32.7909876019185,-96.7976279808268,0,"Perkins + Will, Inc.",0.64,46477520.769999996,0,211.41
1020003,11th E 1615,Erosion Control,04,2024 Bond Program,442750.0,6764.0,32.7471121587637,-96.7988345054045,0,DALLAS ZOO MANAGEMENT INC,0.77,22341228.84,0,212.1
1020004,Audelia Rd 11655 (Building 8 to 10),Erosion Control,10,2024 Bond Program,1489250.0,6525.0,32.9080131627549,-96.7195209945852,0,Talley Riggins Construction Group LLC,4.44,17234844.34,0,217.68
1020005,"Claremont 8017, 8023, and 8030",Erosion Control,07,2024 Bond Program,543375.0,402.31,32.7994423564437,-96.7096671114071,0,Good Earth Corporation,4.33,20074981.35,0,214.75
1020006,Coombs Creek Dr 637,Erosion Control,01,2024 Bond Program,261625.0,55007.85,32.7391839309934,-96.8772056598079,1,OMEGA CONTRACTING LLC,4.89,25376409.41,0,212.97
1020008,El Cerrito 2490 & Hunnicut 8181,Erosion Control,07,2024 Bond Program,805000.0,459.79,32.7997230542274,-96.7050270429145,0,Good Earth Corporation,4.13,20074981.35,0,214.96
1020009,Forston Ave 18503,Erosion Control,12,2024 Bond Program,181125.0,38622.9,33.0028040577379,-96.7943882728286,0,"JE Dunn-Russell, a joint venture",6.27,94630687.8,0,221.53
1020010,Glencairn 460,Erosion Control,08,2024 Bond Program,281750.0,31392.5,32.6553487970967,-96.8288678197761,1,BAR CONSTRUCTORS INC ^,8.84,34543152.7,1,215.76
1020011,Hampton N 635,Erosion Control,01,2024 Bond Program,241500.0,21101.0,32.7507992577835,-96.8570899487755,0,OMEGA CONTRACTING LLC,3.81,25376409.41,0,212.28
1020013,Jefferson W 2909,Erosion Control,01,2024 Bond Program,281750.0,51712.0,32.7452386657172,-96.8685072598632,0,OMEGA CONTRACTING LLC,4.2,25376409.41,0,212.63
1020014,Kiest Valley Parkway @ Kiest Knoll Outfall Protection,Erosion Control,03,2024 Bond Program,264500.0,13292.0,32.7083158717744,-96.8817012113821,1,DALLAS ZOO MANAGEMENT INC,8.15,22341228.84,0,214.09
1020015,Nutwood Cir. 6402,Erosion Control,12,2024 Bond Program,201250.0,39962.9,32.9903766484526,-96.7958074738128,0,"JE Dunn-Russell, a joint venture",4.95,94630687.8,0,220.56
1020016,Outfall at Compton 1203/1205,Erosion Control,04,2024 Bond Program,483000.0,15027.0,32.7426702257838,-96.8068585791815,1,DALLAS ZOO MANAGEMENT INC,0.37,22341228.84,0,212.17
1020017,Ravinia S. 3338,Erosion Control,03,2024 Bond Program,503125.0,2318.0,32.7020643053475,-96.869752430765,1,DALLAS ZOO MANAGEMENT INC,7.64,22341228.84,0,214.11
1020018,Sheldon Ave 3303 (Fire Station 26),Erosion Control,01,2024 Bond Program,805000.0,78244.24,32.7448318891464,-96.8748327281616,1,OMEGA CONTRACTING LLC,4.25,25376409.41,0,212.76
1020035,Fire Station #11 Renovation - 3828 Cedar Springs Rd,Fire Department Facilities,14,2024 Bond Program,10218000.0,5000.0,32.8103523423443,-96.8092973818872,0,"Perkins + Will, Inc.",2.27,46477520.769999996,0,211.67
1020065,Fire Station #43 Replacement - 2844 Lombardy Ln,Fire Department Facilities,06,2024 Bond Program,16768000.0,10268.45,32.8660402357421,-96.877717123964,0,"A & Associates, Inc.",5.7,19291214.12,0,213.5
1020354,Thurgood Marshall Park - Site Development,CDSF,03,2024 Bond Program,1000000.0,113701.68,32.6839975829849,-96.8536081861411,1,DALLAS ZOO MANAGEMENT INC,8.16,22341228.84,0,214.64
1020370,"Fair Park - AAM; MH, Tx DG; C Aq; Public Safety, Prkng Impr",Partnership Matches (Large Matches),07,2024 Bond Program,5000000.0,823996.5,32.7782993137154,-96.7592969782726,0,"GTS Technology Solutions, Inc",2.1,19431158.73,0,212.56
1020371,Five Mile Creek Greenbelt Master Plan Impl Kessler Plan,Partnership Matches (Large Matches),"04,03",2024 Bond Program,7000000.0,38624.34,32.6931076558735,-96.832464099594,1,DALLAS ZOO MANAGEMENT INC,6.35,22341228.84,0,214.05
1020484,Benito Jaurez Parque De Heroes - Park Furnishings Pkg,Playgrounds,06,2024 Bond Program,25000.0,22233.0,32.7828465735544,-96.8385591412832,0,OMEGA CONTRACTING LLC,3.07,25376409.41,0,211.49
1020652,Arcadia Recreation Ctr- Inter Upgrades- Safety and Security,Recreation Center,03,2024 Bond Program,768670.0,26060.25,32.7430730401279,-96.9140620144198,1,OMEGA CONTRACTING LLC,5.96,25376409.41,0,213.76
1020657,Eloise Lundy Rec Cntr â¿¿ Inter Upgrds  Safety and Security,Recreation Center,04,2024 Bond Program,1360431.0,43973.25,32.7560442680623,-96.806295708767,0,DALLAS ZOO MANAGEMENT INC,1.12,22341228.84,0,211.79
1020658,"Exall Park Rec Cntr - Demo (New); Splash Pad, Sr Ctr",Recreation Center,14,2024 Bond Program,17660000.0,387131.4,32.7932433305361,-96.7850789855651,0,Universal Protection Service LP,1.17,24351490.83,0,211.76
1020660,John C. Phelps Rec Ctr- Inter Upgrades- Safety and Security,Recreation Center,04,2024 Bond Program,1154555.0,118845.73,32.7226125478892,-96.7726162568906,1,DALLAS ZOO MANAGEMENT INC,4.14,22341228.84,0,213.26
1020662,Kiest Rec Ctr- Inter Upgrades- Safety and Security,Recreation Center,04,2024 Bond Program,1873306.0,189800.57,32.7100244026504,-96.8528151851954,1,DALLAS ZOO MANAGEMENT INC,5.86,22341228.84,0,213.55
1020663,Marcus Park - Renovation (Major),Recreation Center,13,2024 Bond Program,4000000.0,96798.72,32.9059343953242,-96.878726810522,0,"Satterfield & Pontikes Construction, Inc",2.5,24518222.33,0,215.11
1020664,Martin Weiss Rec Cntr - Gym/Multi-Purpose/Entry Add (New),Recreation Center,01,2024 Bond Program,9000000.0,33750.0,32.7332003659435,-96.8773053429785,1,OMEGA CONTRACTING LLC,5.55,25376409.41,0,213.14
1020666,Tommie M. Allen Rec Ctr- Inter Upgrades- Safety and Security,Recreation Center,08,2024 Bond Program,862084.0,72173.5,32.659471553952,-96.7530678621875,1,Estrada Concrete Company LLC,4.85,160453200.6,1,215.85
1020671,Dallas International District - Land Acquisition,Renewal and Transformational Projects,11,2024 Bond Program,20000000.0,19299.02,32.9284475461433,-96.8150164276722,0,"JE Dunn-Russell, a joint venture",2.46,94630687.8,0,216.19
1020673,Glendale Park - Dvlopmnt Plan Phase I; Phase II,Renewal and Transformational Projects,03,2024 Bond Program,9000000.0,110625.19,32.6821999606766,-96.7969316522966,1,DALLAS ZOO MANAGEMENT INC,7.16,22341228.84,0,214.49
1020682,Westmorelan Park â€“ Skatepark (New) (Pivt Match),Specialty Parks,01,2024 Bond Program,1000000.0,11000.0,32.7213909510765,-96.8795545408433,1,OMEGA CONTRACTING LLC,6.88,25376409.41,0,213.57
1020870,Chrysalis-Wheatland,Traffic Signals - Warranted Signals,08,2024 Bond Program,655000.0,279184.05,32.6476073849394,-96.8587805300263,1,BAR CONSTRUCTORS INC ^,10.19,34543152.7,1,216.44
1020871,Duncanville-Ledbetter,Traffic Signals - Warranted Signals,03,2024 Bond Program,655000.0,249042.68,32.6911744061259,-96.9086222318867,1,OMEGA CONTRACTING LLC,10.78,25376409.41,0,215.36
1020882,Illinois-Pierce,Traffic Signals - Warranted Signals,"01,03",2024 Bond Program,655000.0,258568.72,32.7203223996935,-96.8657306933234,1,DALLAS ZOO MANAGEMENT INC,6.19,22341228.84,0,213.36
1020891,Pastor Bailey-Red Bird,Traffic Signals - Warranted Signals,03,2024 Bond Program,655000.0,204688.95,32.6732507888092,-96.8743007698281,1,DALLAS ZOO MANAGEMENT INC,10.25,22341228.84,0,215.43
