GEOID,NAMELSAD,population,median_income,pct_black,pct_hispanic,pct_nonwhite,pct_renter,rent_burden_pct,south_of_i30,tif_present,oz_designated,redline_legacy,in_pid,pid_name,pid_north,pid_south,bates_typology,bates_vulnerable,bates_vuln_zscore,market_cat,demo_change,hmda_denials_total,hmda_denials_black,hmda_denial_rate,hmda_black_denial_share,dpi,risk_tier,vendor_share_5mi
48113013726,Census Tract 137.26,2599,87898.0,5.6,33.1,38.7,50.9,14.7,0,0,0,0.5,0,,0,0,Stable,0,-0.46145776391826415,Accelerating,0,12.0,2.0,0.26666666666666666,0.16666666666666666,20.817701443457853,Low,0.138683728439842
48113016624,Census Tract 166.24,3914,104469.0,76.1,16.7,92.8,31.5,31.4,1,0,0,0.5,0,,0,0,Stable,0,0.12855731358641026,Accelerating,0,27.0,16.0,0.4090909090909091,0.5925925925925926,32.03852751318179,Moderate,0.000290937499341
48113016622,Census Tract 166.22,4081,66250.0,58.1,20.1,78.2,29.5,50.7,1,0,0,0.5,0,,0,0,Stable,0,0.30845358237048087,Adjacent,0,31.0,15.0,0.4025974025974026,0.4838709677419355,31.51042866225069,Moderate,0.0236603112043222
48113010903,Census Tract 109.03,4418,37090.0,54.9,40.4,95.3,81.6,39.1,1,0,0,0.5,0,,0,0,Susceptible,1,1.2669060867791608,Adjacent,0,8.0,3.0,0.5,0.375,33.28523472747607,Moderate,0.001518018186797
48113001703,Census Tract 17.03,3758,117740.0,2.0,11.9,13.9,80.2,16.1,0,1,0,1.0,1,Uptown PID,1,0,Historic Loss,0,-0.4026818072733024,Sustained,1,12.0,0.0,0.21818181818181817,0.0,45.12438821991684,Moderate,0.1996888989636197
48113019212,Census Tract 192.12,2793,40036.0,8.9,87.8,96.7,100.0,31.4,0,0,0,0.5,0,,0,0,Stable,1,1.308404565607947,Low,0,,,,,32.721703806071616,Moderate,0.1110332116901586
48113020300,Census Tract 203,2288,47372.0,76.8,11.8,88.6,85.1,23.5,0,1,0,1.0,0,,0,0,Late,1,0.975005765750073,Sustained,1,15.0,8.0,0.3409090909090909,0.5333333333333333,60.67462680694633,High,0.1541134637343308
48113020500,Census Tract 205,6363,32907.0,42.5,40.4,82.9,69.7,21.5,0,1,0,0.67,0,,0,0,Late,1,0.7579489555519852,Sustained,1,27.0,10.0,0.2903225806451613,0.37037037037037035,52.517278632511676,High,0.1682402024094925
48113020600,Census Tract 206,2023,,0.0,7.6,7.6,4.1,0.0,0,0,0,0.5,0,,0,0,Stable,0,-0.8345586233344395,Adjacent,0,16.0,0.0,0.25806451612903225,0.0,13.83,Low,0.0809964162174632
48113020700,Census Tract 207,5574,90999.0,5.7,33.7,39.4,32.4,1.9,0,0,0,0.5,0,,0,0,Stable,0,-0.8312368289340621,Accelerating,0,32.0,2.0,0.2807017543859649,0.0625,19.59616889516348,Low,0.1064319133937431
48113012301,Census Tract 123.01,4783,60317.0,18.2,61.7,79.9,44.2,16.7,0,0,0,0.5,0,,0,0,Stable,0,-0.1231562020360562,Adjacent,0,16.0,2.0,0.2909090909090909,0.125,28.237990935398226,Moderate,0.0136135416444967
48113012302,Census Tract 123.02,8885,44176.0,35.5,50.6,86.1,64.5,21.7,0,0,0,0.5,0,,0,0,Stable,1,0.7445146103460201,Low,0,13.0,3.0,0.28888888888888886,0.23076923076923078,29.848160352366783,Moderate,0.0088078746037871
48113013626,Census Tract 136.26,2833,73971.0,29.6,32.5,62.1,97.8,25.6,0,0,0,0.5,0,,0,0,Stable,0,0.33387137745358364,Low,0,1.0,0.0,0.25,0.0,26.05734762214077,Moderate,0.1390603580342984
48113011002,Census Tract 110.02,3666,65789.0,64.7,20.6,85.3,15.9,0.0,1,0,0,1.0,0,,0,0,Stable,0,-0.6021259875926155,Low,0,30.0,10.0,0.410958904109589,0.3333333333333333,39.929433500936184,Moderate,0.0017968294558831
48113011101,Census Tract 111.01,4552,67964.0,71.6,24.1,95.7,11.8,16.7,1,0,0,0.5,0,,0,0,Stable,0,-0.2642999995680672,Low,0,39.0,23.0,0.3577981651376147,0.5897435897435898,31.002910671997043,Moderate,0.0003588295749691
48113011103,Census Tract 111.03,3317,39186.0,36.6,57.4,94.0,36.3,42.3,1,0,0,0.5,0,,0,0,Stable,1,0.9177605270448388,Low,0,21.0,5.0,0.42857142857142855,0.23809523809523808,33.393712727726,Moderate,0.0003567764751585
48113011104,Census Tract 111.04,5353,42344.0,52.0,46.4,98.4,31.6,30.5,1,0,0,0.5,0,,0,0,Stable,0,0.7167339879002155,Low,0,20.0,10.0,0.40816326530612246,0.5,32.92467958115598,Moderate,0.0003588295749691
48113010101,Census Tract 101.01,4370,45051.0,38.2,57.0,95.2,23.2,15.0,0,1,0,0.5,0,,0,0,Stable,0,0.3544178680220912,Sustained,0,30.0,10.0,0.2830188679245283,0.3333333333333333,46.73715116831081,Moderate,0.1918730081740592
48113010102,Census Tract 101.02,3425,58953.0,3.9,94.5,98.4,18.5,28.2,0,1,0,1.0,0,,0,0,Historic Loss,0,0.011426204518033278,Sustained,1,13.0,3.0,0.203125,0.23076923076923078,61.18300525202949,High,0.1971926613611896
48113010500,Census Tract 105,3147,56904.0,14.5,80.3,94.8,21.0,57.7,0,0,0,0.67,0,,0,0,Susceptible,1,1.0523439468828162,Adjacent,0,19.0,7.0,0.34545454545454546,0.3684210526315789,39.40052675846456,Moderate,0.1613204785047024
48113010601,Census Tract 106.01,5765,65769.0,5.4,95.9,100.0,15.2,0.0,0,0,0,0.67,0,,0,0,Stable,0,-0.47884386540585344,Adjacent,0,20.0,1.0,0.3333333333333333,0.05,34.251933710857465,Moderate,0.0626997198372512
48113010602,Census Tract 106.02,3015,36910.0,28.7,63.2,91.9,50.6,35.4,0,0,0,0.5,0,,0,0,Stable,1,0.9065112783690972,Low,0,9.0,1.0,0.32142857142857145,0.1111111111111111,32.3017366167676,Moderate,0.0254278790125593
48113020100,Census Tract 201,2416,68030.0,7.4,68.1,75.5,44.3,12.1,0,0,0,0.67,0,,0,0,Stable,0,-0.23861886702455587,Adjacent,0,4.0,1.0,0.21052631578947367,0.25,31.234909979256827,Moderate,0.0884730322222624
48113020200,Census Tract 202,4262,36587.0,62.6,36.0,98.6,24.3,23.0,1,0,0,1.0,0,,0,0,Stable,0,0.5288259255772324,Adjacent,0,39.0,26.0,0.35135135135135137,0.6666666666666666,44.672240006996255,Moderate,0.0955225986690498
48113014128,Census Tract 141.28,4057,124202.0,4.4,4.7,9.1,44.2,17.7,0,0,0,0.5,0,,0,0,Stable,0,-0.729202481600258,Accelerating,0,19.0,2.0,0.27941176470588236,0.10526315789473684,15.952320394351457,Low,0.0416789343363933
48113016522,Census Tract 165.22,4633,77762.0,30.7,25.9,56.6,51.3,56.1,1,0,0,0.5,0,,0,0,Stable,0,0.39802414370075684,Adjacent,0,33.0,12.0,0.4583333333333333,0.36363636363636365,28.297307831562257,Moderate,0.0022165356712713
48113017606,Census Tract 176.06,4787,58487.0,13.9,66.4,80.3,46.0,22.5,0,0,0,0.5,0,,0,0,Stable,0,-0.006210401135935628,Adjacent,0,47.0,18.0,0.17216117216117216,0.3829787234042553,28.9170101431953,Moderate,0.0125965386259484
48113000606,Census Tract 6.06,2828,136250.0,5.5,10.6,16.1,28.2,11.5,0,0,0,1.0,0,,0,0,Stable,0,-0.9105748153350253,Sustained,0,24.0,0.0,0.26373626373626374,0.0,29.02619393777274,Moderate,0.1984321865025275
48113016803,Census Tract 168.03,6094,53025.0,50.6,30.3,80.9,54.4,37.6,1,0,0,0.5,0,,0,0,Stable,1,0.8797081149099618,Low,0,56.0,27.0,0.40875912408759124,0.48214285714285715,30.607567472696708,Moderate,0.1191520205145088
48113007812,Census Tract 78.12,2782,200750.0,1.7,10.2,11.9,4.5,0.0,0,0,0,0.5,0,,0,0,Stable,0,-1.3464943153849687,Sustained,0,19.0,1.0,0.2111111111111111,0.05263157894736842,14.583016941646623,Low,0.0528731131147863
48113009803,Census Tract 98.03,2180,93100.0,4.7,66.0,70.7,34.9,5.3,0,0,0,0.5,0,,0,0,Stable,0,-0.4768657441494552,Accelerating,0,13.0,1.0,0.2708333333333333,0.07692307692307693,25.43064684293308,Moderate,0.0759115727433352
48113013717,Census Tract 137.17,2834,65848.0,2.5,72.5,75.0,60.5,37.4,0,0,0,0.5,0,,0,0,Stable,0,0.3239421314574943,Adjacent,0,11.0,0.0,0.4074074074074074,0.0,29.553932881668405,Moderate,0.098965338333627
48113006100,Census Tract 61,4703,56962.0,32.6,57.4,90.0,34.5,31.6,1,0,0,1.0,0,,0,0,Susceptible,1,0.6864641744622373,Adjacent,0,18.0,5.0,0.36,0.2777777777777778,44.07002614969285,Moderate,0.0029759849355819
48113017604,Census Tract 176.04,3485,54097.0,7.4,65.8,73.2,36.5,32.5,0,0,0,0.5,0,,0,0,Stable,0,0.5711320151376276,Adjacent,0,12.0,0.0,0.36363636363636365,0.0,28.72455622091613,Moderate,0.0201737454484146
48113007809,Census Tract 78.09,3024,92727.0,10.6,26.0,36.6,54.2,31.6,0,1,0,0.5,0,,0,0,Stable,0,-0.16624943476852405,Sustained,0,16.0,0.0,0.27586206896551724,0.0,38.22465075796494,Moderate,0.0182380556955164
48113019033,Census Tract 190.33,4629,69527.0,10.2,61.6,71.8,30.1,39.6,0,0,0,0.5,0,,0,0,Stable,0,0.070044566935381,Low,0,13.0,1.0,0.26,0.07692307692307693,29.22489426664906,Moderate,0.0214281501226647
48113013618,Census Tract 136.18,3080,71797.0,7.3,18.6,25.9,51.3,30.2,0,0,0,0.5,0,,0,0,Stable,0,-0.3090888378584349,Adjacent,0,12.0,0.0,0.2,0.0,20.20537044058385,Low,0.109528766737832
48113009900,Census Tract 99,6347,83482.0,16.0,41.2,57.2,97.5,16.1,0,0,0,0.5,0,,0,0,Stable,0,0.1278741399996925,Adjacent,0,2.0,0.0,1.0,0.0,24.20224779407635,Low,0.0743794763416383
48113009804,Census Tract 98.04,6705,42756.0,2.8,85.1,87.9,98.4,27.4,0,0,0,0.5,0,,0,0,Susceptible,1,1.1496535075032586,Adjacent,0,2.0,1.0,0.16666666666666666,0.5,30.76167525677762,Moderate,0.0759115727433352
48113016516,Census Tract 165.16,5496,42500.0,23.8,44.2,68.0,39.1,46.3,1,0,0,0.5,0,,0,0,Stable,0,0.7807072007920792,Low,0,42.0,11.0,0.4158415841584158,0.2619047619047619,29.263677943769995,Moderate,0.0003424864282639
48113018132,Census Tract 181.32,6193,86607.0,12.7,35.6,48.3,13.4,23.3,0,0,0,0.5,0,,0,0,Stable,0,-0.5561436838288791,Adjacent,0,27.0,10.0,0.25471698113207547,0.37037037037037035,23.400714993876438,Low,0.0129883650256744
48113009103,Census Tract 91.03,3895,50927.0,35.7,59.7,95.4,35.9,23.8,1,0,0,0.5,0,,0,0,Stable,0,0.6144726838798453,Adjacent,0,17.0,6.0,0.4594594594594595,0.35294117647058826,31.69608949343891,Moderate,0.0354503458109296
48113001504,Census Tract 15.04,2605,71302.0,17.6,29.7,47.3,81.4,17.0,0,0,0,0.33,0,,0,0,Stable,0,-0.08325715894522648,Adjacent,0,6.0,0.0,0.25,0.0,18.31437563613551,Low,0.1765156021829459
48113014308,Census Tract 143.08,4428,59583.0,14.7,63.4,78.1,89.5,17.2,0,0,0,0.5,0,,0,0,Stable,0,0.26114399759941714,Adjacent,0,2.0,0.0,0.15384615384615385,0.0,27.975498639509176,Moderate,0.0705741833333725
48113006800,Census Tract 68,5480,62134.0,9.5,78.3,87.8,60.1,21.5,1,0,0,0.33,0,,0,0,Stable,0,0.16482408699907025,Adjacent,0,17.0,6.0,0.34,0.35294117647058826,25.874471864049998,Moderate,0.129568153194224
48113006900,Census Tract 69,3567,56616.0,11.4,64.5,75.9,69.6,27.6,1,1,0,0.33,0,,0,0,Late,1,0.7984202854195106,Sustained,1,7.0,1.0,0.2692307692307692,0.14285714285714285,40.43252978133099,Moderate,0.1607520377114151
48113009701,Census Tract 97.01,4959,78365.0,3.7,65.7,69.4,33.3,5.2,0,0,0,0.5,0,,0,0,Stable,0,-0.5038257076601456,Adjacent,0,32.0,1.0,0.367816091954023,0.03125,25.192801502435692,Moderate,0.0728004427454061
48113014603,Census Tract 146.03,1875,52697.0,3.4,85.0,88.4,61.4,41.8,0,0,0,0.5,0,,0,0,Stable,1,1.0770887545062073,Low,0,2.0,0.0,0.2,0.0,32.36107091540569,Moderate,0.073473427716388
48113016618,Census Tract 166.18,4996,69066.0,61.8,21.4,83.2,29.5,18.8,1,0,0,0.5,0,,0,0,Stable,0,-0.1857971497789787,Adjacent,0,82.0,45.0,0.4880952380952381,0.5487804878048781,29.03589910533455,Moderate,0.0006199455395022
48113016619,Census Tract 166.19,3389,41875.0,49.4,31.2,80.6,57.7,54.3,1,0,0,0.5,0,,0,0,Susceptible,1,1.1873788105102525,Adjacent,0,10.0,5.0,0.20833333333333334,0.5,32.30868450380998,Moderate,0.0239804498533016
48113018130,Census Tract 181.30,3764,40109.0,59.9,15.9,75.8,78.5,43.4,0,0,0,0.5,0,,0,0,Susceptible,1,1.141087287991143,Adjacent,0,15.0,3.0,0.4838709677419355,0.2,30.324203039858954,Moderate,0.0091100379601485
48113019032,Census Tract 190.32,4628,67525.0,2.2,56.5,58.7,38.0,26.6,0,0,0,0.5,0,,0,0,Stable,0,-0.19624956672371768,Low,0,16.0,1.0,0.24615384615384617,0.0625,25.56741527976913,Moderate,0.0214291644634698
48113000100,Census Tract 1,4450,178472.0,5.5,10.5,16.0,32.8,0.0,0,0,0,0.33,0,,0,0,Stable,0,-1.065716448706651,Sustained,0,22.0,0.0,0.19298245614035087,0.0,11.690750772959765,Low,0.1457572632665622
48113000201,Census Tract 2.01,3088,195000.0,4.1,6.1,10.2,20.6,31.0,0,1,0,0.33,0,,0,0,Stable,0,-0.6991810116733663,Sustained,0,12.0,1.0,0.1411764705882353,0.08333333333333333,29.290577294014458,Moderate,0.1639043867745351
48113000202,Census Tract 2.02,3829,147708.0,4.9,9.0,13.9,47.7,6.2,0,1,0,0.5,0,,0,0,Stable,0,-0.8507439807252768,Sustained,0,26.0,0.0,0.20155038759689922,0.0,31.584573673871763,Moderate,0.1772538289172288
48113000300,Census Tract 3,4133,100409.0,2.6,10.8,13.4,50.8,11.7,0,0,0,0.5,0,,0,0,Stable,0,-0.735537621725556,Accelerating,0,21.0,0.0,0.15671641791044777,0.0,16.075070127201514,Low,0.1719397739926323
48113000401,Census Tract 4.01,4666,58232.0,22.8,40.0,62.8,91.3,24.5,0,1,0,1.0,0,,0,0,Historic Loss,0,0.2652658076594824,Sustained,1,6.0,0.0,0.1276595744680851,0.0,54.564512819691615,High,0.1969067871139464
48113000405,Census Tract 4.05,1897,45300.0,51.3,15.8,67.1,89.5,25.5,0,0,0,1.0,0,,0,0,Stable,0,0.8576340659040005,Adjacent,0,7.0,1.0,0.20588235294117646,0.14285714285714285,40.84214855479088,Moderate,0.1969067871139464
48113001001,Census Tract 10.01,1656,150688.0,3.1,8.3,11.4,53.3,26.2,0,0,0,0.5,0,,0,0,Stable,0,-0.4868616259021348,Sustained,0,8.0,2.0,0.1568627450980392,0.25,17.247042395601127,Low,0.1772449675262926
48113001002,Census Tract 10.02,2049,128000.0,0.4,25.7,26.1,43.0,24.0,0,0,0,0.5,0,,0,0,Stable,0,-0.4837090805578852,Accelerating,0,14.0,0.0,0.2,0.0,19.588780530300497,Low,0.1772443736055794
48113001102,Census Tract 11.02,2677,163813.0,0.6,7.2,7.8,29.5,13.8,0,0,0,0.33,0,,0,0,Stable,0,-0.9335523486494903,Sustained,0,17.0,0.0,0.2236842105263158,0.0,11.064904634761511,Low,0.1827329193273228
48113001204,Census Tract 12.04,1770,62782.0,1.4,88.5,89.9,47.1,52.6,0,0,0,0.33,0,,0,0,Stable,0,0.5956358585132608,Adjacent,0,11.0,0.0,0.2558139534883721,0.0,29.50746506260054,Moderate,0.1530258903235459
48113001301,Census Tract 13.01,2696,93398.0,4.9,33.1,38.0,59.1,21.4,0,0,0,0.33,0,,0,0,Stable,0,-0.283664950751607,Accelerating,0,13.0,0.0,0.24528301886792453,0.0,17.14864371510601,Low,0.153966547361093
48113001302,Census Tract 13.02,2824,72031.0,37.6,18.7,56.3,67.2,34.1,0,0,0,0.33,0,,0,0,Stable,0,0.16166750540295388,Adjacent,0,6.0,0.0,0.15789473684210525,0.0,21.684867984504873,Low,0.1765161961036591
48113001400,Census Tract 14,2891,67500.0,13.1,38.2,51.3,70.6,18.7,0,0,0,0.33,0,,0,0,Stable,0,-0.11276584149694775,Adjacent,0,11.0,0.0,0.20754716981132076,0.0,19.192915542170727,Low,0.1774188644027263
48113001101,Census Tract 11.01,3866,156724.0,2.0,13.4,15.4,43.0,16.0,0,0,0,0.33,0,,0,0,Stable,0,-0.7128331732260977,Sustained,0,19.0,0.0,0.16101694915254236,0.0,12.625979041359,Low,0.1772449675262926
48113001502,Census Tract 15.02,2621,49663.0,15.8,47.1,62.9,85.7,21.0,0,0,0,1.0,0,,0,0,Stable,0,0.7118957597502777,Adjacent,0,16.0,1.0,0.3404255319148936,0.0625,38.21460276046377,Moderate,0.1765156021829459
48113001503,Census Tract 15.03,1855,50662.0,22.8,21.1,43.9,85.7,26.1,0,0,0,0.5,0,,0,0,Stable,0,0.6307794708061865,Adjacent,0,3.0,0.0,0.15789473684210525,0.0,22.92509227489587,Low,0.1765156021829459
48113012209,Census Tract 122.09,2208,115300.0,14.1,24.8,38.9,33.2,0.0,0,0,0,0.5,0,,0,0,Stable,0,-0.8607768352037133,Accelerating,0,11.0,0.0,0.1896551724137931,0.0,19.308913830312925,Low,0.023835662346101
48113016620,Census Tract 166.20,5563,92950.0,55.0,26.8,81.8,15.7,20.6,1,0,0,0.5,0,,0,0,Stable,0,-0.28706977519629584,Accelerating,0,58.0,28.0,0.4172661870503597,0.4827586206896552,28.979648417342673,Moderate,0.0238658731349458
48113016409,Census Tract 164.09,4205,112133.0,23.8,31.8,55.6,18.2,39.2,1,0,0,0.5,0,,0,0,Stable,0,-0.1821339828574579,Accelerating,0,35.0,6.0,0.40229885057471265,0.17142857142857143,26.347447071347517,Moderate,0.0036211851699538
48113009303,Census Tract 93.03,3536,57092.0,10.8,88.9,99.7,35.6,3.2,1,0,0,0.5,0,,0,0,Stable,0,0.30213169751973024,Adjacent,0,14.0,1.0,0.22580645161290322,0.07142857142857142,30.285524785204533,Moderate,0.0304669002759098
48113016902,Census Tract 169.02,6723,45250.0,36.0,45.3,81.3,50.0,45.3,1,0,0,0.5,0,,0,0,Stable,1,0.9751019741376259,Low,0,61.0,14.0,0.2798165137614679,0.22950819672131148,31.486149079594078,Moderate,0.0955172469222102
48113011601,Census Tract 116.01,3841,48358.0,36.6,55.3,91.9,54.9,30.1,1,0,0,0.5,0,,0,0,Stable,0,0.8542667648268882,Low,0,7.0,2.0,0.20588235294117646,0.2857142857142857,33.62511645782726,Moderate,0.0958818683464944
48113019302,Census Tract 193.02,5906,214821.0,4.2,14.0,18.2,24.2,39.4,0,0,0,0.0,0,,0,0,Stable,0,-0.45593465446249065,Sustained,0,10.0,0.0,0.18518518518518517,0.0,7.32236925153049,Low,0.1524763765920432
48113014601,Census Tract 146.01,2074,64488.0,6.0,63.7,69.7,49.1,18.6,0,0,0,0.5,0,,0,0,Stable,0,-0.13847107398289263,Adjacent,0,4.0,0.0,0.21052631578947367,0.0,26.652447156315407,Moderate,0.073473427716388
48113004600,Census Tract 46,1743,82727.0,7.5,33.7,41.2,54.3,18.6,1,1,0,0.33,0,,0,0,Stable,0,-0.344258957878272,Sustained,0,16.0,0.0,0.2807017543859649,0.0,33.41475571860465,Moderate,0.1665857645754549
48113007102,Census Tract 71.02,4486,71068.0,29.9,23.8,53.7,51.1,17.9,0,0,0,0.0,0,,0,0,Stable,0,-0.27376107327972654,Adjacent,0,34.0,8.0,0.23943661971830985,0.23529411764705882,11.278878092214482,Low,0.1766386086690646
48113007301,Census Tract 73.01,1928,,0.7,6.6,7.3,17.5,14.4,0,0,0,0.0,0,,0,0,Stable,0,-0.4783625252898766,Adjacent,0,13.0,0.0,0.22033898305084745,0.0,2.7895,Low,0.1328909819065472
48113007302,Census Tract 73.02,4220,242870.0,4.3,7.2,11.5,16.6,33.3,0,0,0,0.0,0,,0,0,Stable,0,-0.6835230619330463,Sustained,0,25.0,1.0,0.24752475247524752,0.04,8.209074847432174,Low,0.1305245792907073
48113003700,Census Tract 37,3456,78490.0,63.4,13.2,76.6,39.3,29.4,1,1,0,0.5,0,,0,0,Stable,0,0.019724549085626042,Sustained,0,36.0,17.0,0.3711340206185567,0.4722222222222222,44.99380019042769,Moderate,0.1541134637343308
48113007810,Census Tract 78.10,4520,76250.0,10.0,17.3,27.3,49.2,37.3,0,0,0,0.5,0,,0,0,Stable,0,-0.19513268930559888,Adjacent,0,18.0,3.0,0.21428571428571427,0.16666666666666666,21.195823701610983,Low,0.0514977864803426
48113007903,Census Tract 79.03,2265,144088.0,4.5,8.2,12.7,28.8,15.1,0,1,0,0.5,0,,0,0,Stable,0,-0.8745588535386903,Sustained,0,12.0,0.0,0.21052631578947367,0.0,32.309111669623334,Moderate,0.0906681520094095
48113007906,Census Tract 79.06,2280,147738.0,1.5,6.6,8.1,41.4,27.5,0,0,0,0.0,0,,0,0,Stable,0,-0.5968584553437022,Sustained,0,17.0,1.0,0.26153846153846155,0.058823529411764705,4.306073358989842,Low,0.04984743517723
48113016802,Census Tract 168.02,5663,86023.0,56.9,24.5,81.4,8.0,65.6,1,0,0,0.5,0,,0,0,Stable,0,0.40210625101089764,Adjacent,0,75.0,42.0,0.4716981132075472,0.56,33.63472112357779,Moderate,0.0236511025794587
48113016704,Census Tract 167.04,4043,69079.0,54.4,23.2,77.6,20.6,16.2,1,0,0,0.5,0,,0,0,Stable,0,-0.3558935097548386,Adjacent,0,23.0,16.0,0.27380952380952384,0.6956521739130435,27.782898968885718,Moderate,0.1191574270106766
48113018105,Census Tract 181.05,6039,71157.0,7.1,80.0,87.1,33.9,25.7,0,0,0,0.5,0,,0,0,Stable,0,0.0029844682611443463,Adjacent,0,39.0,4.0,0.42391304347826086,0.10256410256410256,30.442877158064785,Moderate,0.0051814538240063
48113018001,Census Tract 180.01,6816,51121.0,13.8,61.3,75.1,31.2,28.0,0,0,0,0.5,0,,0,0,Stable,0,0.4660930675949837,Adjacent,0,33.0,2.0,0.3173076923076923,0.06060606060606061,28.584587457202502,Moderate,0.0143330577821517
48113018110,Census Tract 181.10,5293,92432.0,6.2,15.4,21.6,22.8,29.1,0,0,0,0.5,0,,0,0,Stable,0,-0.6119158015728066,Accelerating,0,41.0,2.0,0.3082706766917293,0.04878048780487805,19.33715385430381,Low,0.0128973299230811
48113018203,Census Tract 182.03,6090,80714.0,23.7,51.7,75.4,19.3,11.8,0,0,0,0.5,0,,0,0,Stable,0,-0.4607309143237756,Adjacent,0,44.0,15.0,0.3826086956521739,0.3409090909090909,26.935776847181415,Moderate,0.0051814538240063
48113018204,Census Tract 182.04,4953,60396.0,6.6,91.7,98.3,32.1,48.7,0,0,0,0.5,0,,0,0,Stable,0,0.47403537958108405,Adjacent,0,18.0,2.0,0.4186046511627907,0.1111111111111111,34.81799010620917,Moderate,0.0051814538240063
48113018206,Census Tract 182.06,4263,60859.0,9.0,79.2,88.2,42.5,22.4,0,0,0,0.5,0,,0,0,Stable,0,0.031344973181542474,Adjacent,0,27.0,0.0,0.4090909090909091,0.0,30.288985246531556,Moderate,0.0182119787683908
48113017703,Census Tract 177.03,5835,48135.0,29.8,53.7,83.5,62.7,40.9,0,0,0,0.5,0,,0,0,Susceptible,1,1.0300324668971421,Adjacent,0,14.0,1.0,0.2028985507246377,0.07142857142857142,31.40911879844952,Moderate,0.0138928156617492
48113008705,Census Tract 87.05,1657,36786.0,42.2,56.3,98.5,14.5,31.6,1,0,0,0.5,0,,0,0,Stable,1,0.5883133532596272,Low,0,7.0,3.0,0.4375,0.42857142857142855,33.05773791827952,Moderate,0.000208892291201
48113010701,Census Tract 107.01,6615,48225.0,12.4,82.5,94.9,72.2,22.1,1,0,0,0.5,0,,0,0,Susceptible,1,0.8952691754119477,Adjacent,0,8.0,1.0,0.38095238095238093,0.125,31.430117853803765,Moderate,0.038652384351536
48113013901,Census Tract 139.01,3674,69079.0,0.7,69.7,70.4,35.0,29.0,0,0,0,0.5,0,,0,0,Stable,0,-0.07875528512383799,Adjacent,0,11.0,1.0,0.2972972972972973,0.09090909090909091,27.86689896888572,Moderate,0.1074463339206946
48113004202,Census Tract 42.02,1968,120208.0,7.7,33.4,41.1,41.8,25.3,1,1,0,0.33,0,,0,0,Stable,0,-0.3401762435533326,Sustained,0,19.0,3.0,0.2676056338028169,0.15789473684210525,34.10036231563096,Moderate,0.1850201980975869
48113004300,Census Tract 43,5481,74557.0,22.7,41.4,64.1,80.5,20.7,1,1,0,0.5,0,,0,0,Stable,0,0.1192013586523123,Sustained,0,25.0,8.0,0.23148148148148148,0.32,48.892841471447284,Moderate,0.1983033801805355
48113004400,Census Tract 44,3715,124440.0,6.2,19.5,25.7,24.8,21.6,1,1,0,0.33,0,,0,0,Stable,0,-0.685095143889114,Sustained,0,18.0,0.0,0.2608695652173913,0.0,31.01681789628824,Moderate,0.1982927511664738
48113004500,Census Tract 45,4954,63500.0,6.1,74.4,80.5,38.0,20.2,1,1,0,0.33,0,,0,0,Stable,0,-0.11243269489751785,Sustained,0,25.0,1.0,0.25510204081632654,0.04,40.460457526426616,Moderate,0.1295735049410636
48113018120,Census Tract 181.20,5405,102031.0,30.5,25.6,56.1,15.0,13.1,0,0,0,0.5,0,,0,0,Stable,0,-0.6457846209019951,Accelerating,0,31.0,5.0,0.34831460674157305,0.16129032258064516,23.694553102585754,Low,0.0040590736646392
48113013615,Census Tract 136.15,5335,60929.0,24.6,55.8,80.4,82.7,25.3,0,0,0,0.5,0,,0,0,Stable,0,0.3592513736657332,Adjacent,0,3.0,0.0,0.16666666666666666,0.0,29.22848451180708,Moderate,0.1038773739775849
48113013617,Census Tract 136.17,2736,153484.0,6.8,7.4,14.2,36.0,15.4,0,0,0,0.5,0,,0,0,Stable,0,-0.7940425074605229,Sustained,0,19.0,0.0,0.3064516129032258,0.0,16.603013048606265,Low,0.0971091720348081
48113013619,Census Tract 136.19,4996,153654.0,0.9,16.1,17.0,15.9,49.0,0,0,0,0.5,1,Prestonwood PID,1,0,Stable,0,-0.3762823292562217,Sustained,0,30.0,1.0,0.25210084033613445,0.03333333333333333,20.621011264275392,Low,0.0971180467845803
48113018121,Census Tract 181.21,5081,66165.0,15.4,50.8,66.2,29.0,40.6,0,0,0,0.5,0,,0,0,Stable,0,0.028135430887694823,Adjacent,0,34.0,9.0,0.3238095238095238,0.2647058823529412,28.349929554416132,Moderate,0.0051814538240063
48113018126,Census Tract 181.26,6641,95820.0,17.5,38.6,56.1,21.0,22.4,0,0,0,0.5,0,,0,0,Stable,0,-0.4369867271032677,Accelerating,0,36.0,2.0,0.26277372262773724,0.05555555555555555,24.671118293639076,Low,0.0143330577821517
48113018127,Census Tract 181.27,2978,76655.0,19.5,52.5,72.0,31.0,6.3,0,0,0,0.5,0,,0,0,Stable,0,-0.48227774768737786,Adjacent,0,8.0,1.0,0.24242424242424243,0.125,25.763319450705076,Moderate,0.0143330577821517
48113013715,Census Tract 137.15,2206,100984.0,0.0,72.3,72.3,9.3,46.2,0,0,0,0.5,0,,0,0,Stable,0,0.005950410950516294,Accelerating,0,6.0,0.0,0.24,0.0,30.005064091964726,Moderate,0.1064319133937431
48113013716,Census Tract 137.16,5317,94667.0,8.8,41.4,50.2,26.1,38.6,0,0,0,0.5,0,,0,0,Stable,0,-0.17145859754688259,Accelerating,0,27.0,2.0,0.391304347826087,0.07407407407407407,25.33963039560083,Moderate,0.0491927945298696
