GEOID,NAMELSAD,bates_typology_v21,south_of_i30,population,pop_2023,median_income,pct_black,pct_renter,tif_present,oz_designated,redline_legacy,lihtc_projects,lihtc_units_total,lihtc_units_li,lihtc_latest_pis,hud_all_units,hud_hcv_units,hud_pubhsg_units,hud_pbs8_units,hca_count,org_count,org_names,nez_present,nez_overlap_frac,affordable_units_count,affordable_units_per_1k,norm_affordable,norm_orgs,norm_nez,readiness_score,high_pressure,high_readiness,risk_readiness_cell,council_district
48113007701,Census Tract 77.01,Historic Loss,0,2042,2042.0,135069.0,2.1,70.0,0,0,0.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,13
48113013728,Census Tract 137.28,Stable,0,5031,5031.0,73556.0,5.4,57.3,0,0,0.5,0.0,0.0,0.0,,4,4,0,0,0.0,0.0,,False,0.0,4.0,0.7950705625124229,0.009828599249558562,0.0,0.0,0.004914299624779281,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113010003,Census Tract 100.03,Historic Loss,0,3437,3437.0,83995.0,25.8,99.0,1,0,0.67,1.0,156.0,124.0,2005.0,25,25,0,0,1.0,2.0,Dallas County Home Loan Counseling Center; Catholic Charities of Dallas,False,0.0,124.0,36.07797497817864,0.44599306591806887,1.0,0.0,0.5229965329590345,False,True,LOW_PRESSURE_HIGH_READINESS,6
48113016418,Census Tract 164.18,Stable,1,4973,4973.0,83104.0,39.8,44.5,0,0,0.5,0.0,0.0,0.0,,17,17,0,0,0.0,0.0,,False,0.0,17.0,3.418459682284335,0.0422587275295091,0.0,0.0,0.02112936376475455,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113013201,Census Tract 132.01,Historic Loss,0,2244,2244.0,168837.0,11.1,6.2,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.44563279857397503,0.005508877320023298,0.0,0.0,0.002754438660011649,False,False,LOW_PRESSURE_LOW_READINESS,11
48113013106,Census Tract 131.06,Stable,0,1543,1543.0,65952.0,10.4,64.3,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.6480881399870383,0.008011614197104526,0.0,0.0,0.004005807098552263,False,False,LOW_PRESSURE_LOW_READINESS,11
48113016417,Census Tract 164.17,Historic Loss,1,5366,5366.0,110307.0,17.8,21.3,0,0,0.5,0.0,0.0,0.0,,52,45,0,0,0.0,0.0,,False,0.0,52.0,9.690644800596347,0.11979498261626512,0.0,0.0,0.05989749130813256,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113014146,Census Tract 141.46,Stable,0,2428,2428.0,60327.0,12.0,97.4,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113013627,Census Tract 136.27,Stable,0,1653,1653.0,72375.0,15.5,97.1,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,12
48113007205,Census Tract 72.05,Susceptible,0,4479,4479.0,42985.0,4.8,99.1,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,HIGH_PRESSURE_LOW_READINESS,6
48113007204,Census Tract 72.04,Susceptible,0,4879,4879.0,53708.0,4.6,90.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,HIGH_PRESSURE_LOW_READINESS,6
48113000410,Census Tract 4.10,Susceptible,0,4011,4011.0,44936.0,0.3,22.8,0,0,0.5,0.0,0.0,0.0,,25,25,0,0,0.0,0.0,,False,0.0,25.0,6.232859636000997,0.07705011659269684,0.0,0.0,0.03852505829634842,True,True,HIGH_PRESSURE_HIGH_READINESS,2
48113014160,Census Tract 141.60,Stable,0,2857,2857.0,79890.0,29.9,54.0,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.35001750087504374,0.004326888591575877,0.0,0.0,0.0021634442957879385,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113016637,Census Tract 166.37,Stable,1,2996,2996.0,85224.0,56.5,21.4,0,0,0.5,0.0,0.0,0.0,,40,40,0,0,0.0,0.0,,False,0.0,40.0,13.35113484646195,0.1650456703088422,0.0,0.0,0.0825228351544211,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113014159,Census Tract 141.59,Historic Loss,0,3071,3071.0,228478.0,0.8,2.5,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014150,Census Tract 141.50,Historic Loss,0,1295,1295.0,187143.0,0.0,4.5,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014152,Census Tract 141.52,Stable,0,3672,3672.0,84444.0,13.0,100.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014317,Census Tract 143.17,Stable,0,2238,2238.0,72196.0,19.3,63.8,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014151,Census Tract 141.51,Historic Loss,0,4560,4560.0,128750.0,5.2,78.6,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014319,Census Tract 143.19,Stable,0,2507,2507.0,67481.0,32.8,100.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014148,Census Tract 141.48,Susceptible,0,3651,3651.0,47060.0,11.5,87.4,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.27389756231169543,0.0033858999469001047,0.0,0.0,0.0016929499734500524,True,False,HIGH_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014315,Census Tract 143.15,Stable,0,3021,3021.0,83491.0,6.8,53.8,0,0,0.5,0.0,0.0,0.0,,2,2,0,0,0.0,0.0,,False,0.0,2.0,0.66203243958954,0.008183992523093202,0.0,0.0,0.004091996261546601,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014161,Census Tract 141.61,Susceptible,0,3758,3758.0,54849.0,54.1,97.2,0,0,0.5,0.0,0.0,0.0,,4,4,0,0,0.0,0.0,,False,0.0,4.0,1.06439595529537,0.013157978399289283,0.0,0.0,0.0065789891996446415,True,False,HIGH_PRESSURE_LOW_READINESS,Outside City of Dallas
48113015405,Census Tract 154.05,Stable,0,2360,2360.0,84143.0,25.0,53.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014139,Census Tract 141.39,Stable,0,2709,2709.0,59836.0,47.1,80.1,0,0,0.5,0.0,0.0,0.0,,2,2,0,0,0.0,0.0,,False,0.0,2.0,0.7382798080472499,0.009126556446018664,0.0,0.0,0.004563278223009332,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014903,Census Tract 149.03,Stable,0,4293,4293.0,76582.0,0.5,58.4,0,0,0.5,0.0,0.0,0.0,,11,11,0,0,0.0,0.0,,False,0.0,11.0,2.5623107384113673,0.031675082172712574,0.0,0.0,0.015837541086356287,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113014208,Census Tract 142.08,Stable,0,2026,2026.0,73025.0,25.3,80.8,0,0,0.5,0.0,0.0,0.0,,66,66,0,0,0.0,0.0,,False,0.0,66.0,32.57650542941757,0.40270817700134776,0.0,0.0,0.20135408850067388,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016633,Census Tract 166.33,Historic Loss,1,6682,6682.0,105739.0,81.8,3.8,0,0,0.5,0.0,0.0,0.0,,13,13,0,0,0.0,0.0,,False,0.0,13.0,1.9455252918287937,0.024050429389362415,0.0,0.0,0.012025214694681208,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113011603,Census Tract 116.03,Stable,1,3506,3506.0,60404.0,10.0,33.5,0,0,0.5,0.0,0.0,0.0,,5,5,0,0,0.0,0.0,,False,0.0,5.0,1.426126640045636,0.017629664441147008,0.0,0.0,0.008814832220573504,False,False,LOW_PRESSURE_LOW_READINESS,8
48113014207,Census Tract 142.07,Historic Loss,0,1863,1863.0,93865.0,15.1,100.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113017005,Census Tract 170.05,Stable,1,4636,4636.0,70232.0,17.1,31.1,0,0,0.5,0.0,0.0,0.0,,25,25,0,0,0.0,0.0,,False,0.0,25.0,5.392579810181191,0.06666264401494976,0.0,0.0,0.03333132200747488,False,True,LOW_PRESSURE_HIGH_READINESS,8
48113017009,Census Tract 170.09,Susceptible,1,5442,5442.0,48302.0,3.7,28.2,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.18375597206909225,0.0022715767559963766,0.0,0.0,0.0011357883779981883,True,False,HIGH_PRESSURE_LOW_READINESS,8
48113017007,Census Tract 170.07,Susceptible,1,5642,5642.0,56422.0,7.7,26.9,0,0,0.5,0.0,0.0,0.0,,10,10,0,0,0.0,0.0,,False,0.0,10.0,1.772421127259837,0.021910529433059697,0.0,0.0,0.010955264716529849,True,False,HIGH_PRESSURE_LOW_READINESS,8
48113017706,Census Tract 177.06,Historic Loss,0,4943,4943.0,93750.0,12.2,3.8,0,0,0.5,0.0,0.0,0.0,,53,53,0,0,0.0,0.0,,False,0.0,53.0,10.722233461460652,0.13254739984321484,0.0,0.0,0.06627369992160742,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017817,Census Tract 178.17,Susceptible,0,2944,2944.0,54647.0,29.9,92.8,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.33967391304347827,0.00419902197898515,0.0,0.0,0.002099510989492575,True,False,HIGH_PRESSURE_LOW_READINESS,Outside City of Dallas
48113018158,Census Tract 181.58,Historic Loss,0,4005,4005.0,90185.0,27.8,46.0,0,0,0.5,1.0,96.0,96.0,2014.0,62,62,0,0,0.0,0.0,,False,0.0,96.0,23.970037453183522,0.2963157023192757,0.0,0.0,0.14815785115963784,False,True,LOW_PRESSURE_HIGH_READINESS,9
48113017313,Census Tract 173.13,Historic Loss,1,4199,4199.0,120478.0,43.6,4.8,0,0,0.5,0.0,0.0,0.0,,145,145,0,0,0.0,0.0,,False,0.0,145.0,34.5320314360562,0.426882234434194,0.0,0.0,0.213441117217097,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113018154,Census Tract 181.54,Historic Loss,0,5201,5201.0,109131.0,7.9,14.0,0,0,0.5,0.0,0.0,0.0,,15,15,0,0,0.0,0.0,,False,0.0,15.0,2.8840607575466257,0.03565253039645919,0.0,0.0,0.017826265198229593,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113018157,Census Tract 181.57,Historic Loss,0,4051,4051.0,95938.0,38.8,18.2,0,0,0.5,0.0,0.0,0.0,,42,42,0,0,0.0,0.0,,False,0.0,42.0,10.367810417180943,0.12816605027340305,0.0,0.0,0.06408302513670153,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113018300,Census Tract 183,Historic Loss,0,6950,6950.0,77292.0,2.0,29.5,0,1,0.5,0.0,0.0,0.0,,7,7,0,0,0.0,0.0,,False,0.0,7.0,1.0071942446043165,0.012450855387471363,0.0,0.0,0.006225427693735681,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113018401,Census Tract 184.01,Stable,0,4535,4535.0,70819.0,8.7,39.3,0,0,0.5,0.0,0.0,0.0,,13,13,0,0,0.0,0.0,,False,0.0,13.0,2.866593164277839,0.03543659739354347,0.0,0.0,0.017718298696771734,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113018402,Census Tract 184.02,Stable,0,4453,4453.0,81250.0,5.8,23.8,0,0,0.5,0.0,0.0,0.0,,7,7,0,0,0.0,0.0,,False,0.0,7.0,1.571973950145969,0.01943261732381001,0.0,0.0,0.009716308661905005,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113018403,Census Tract 184.03,Susceptible,0,1544,1544.0,48646.0,26.2,100.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,HIGH_PRESSURE_LOW_READINESS,Outside City of Dallas
48113018600,Census Tract 186,Stable,0,4004,4004.0,79196.0,9.4,20.0,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113018700,Census Tract 187,Early: Type 2,0,7231,7231.0,57691.0,3.4,43.0,0,0,0.5,0.0,0.0,0.0,,35,35,0,0,0.0,0.0,,False,0.0,35.0,4.84027105517909,0.05983504698031114,0.0,0.0,0.02991752349015557,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113018143,Census Tract 181.43,Historic Loss,0,6397,6397.0,148958.0,18.2,28.3,0,0,0.5,0.0,0.0,0.0,,58,58,0,0,0.0,0.0,,False,0.0,58.0,9.06675003908082,0.11208244504543885,0.0,0.0,0.056041222522719425,False,True,LOW_PRESSURE_HIGH_READINESS,9
48113019101,Census Tract 191.01,Stable,0,1238,1238.0,78922.0,8.8,83.4,0,0,0.5,0.0,0.0,0.0,,0,0,0,0,0.0,0.0,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113016416,Census Tract 164.16,Stable,1,3021,3021.0,74488.0,45.2,26.1,0,0,0.5,0.0,0.0,0.0,,24,24,0,0,0.0,0.0,,False,0.0,24.0,7.944389275074478,0.09820791027711841,0.0,0.0,0.049103955138559204,False,True,LOW_PRESSURE_HIGH_READINESS,3
48113016525,Census Tract 165.25,Historic Loss,1,2359,2359.0,134779.0,49.9,15.3,0,0,0.5,0.0,0.0,0.0,,2,2,0,0,0.0,0.0,,False,0.0,2.0,0.8478168715557439,0.010480644939493244,0.0,0.0,0.005240322469746622,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113017818,Census Tract 178.18,Stable,0,3252,3252.0,63573.0,31.7,53.2,0,0,0.5,0.0,0.0,0.0,,46,46,0,0,0.0,0.0,,False,0.0,46.0,14.145141451414514,0.1748611169994111,0.0,0.0,0.08743055849970555,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017705,Census Tract 177.05,Susceptible,0,3334,3334.0,49394.0,39.4,57.5,0,0,0.5,1.0,352.0,299.0,2006.0,139,51,0,88,0.0,0.0,,False,0.0,299.0,89.68206358728254,1.0,0.0,0.0,0.5,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016710,Census Tract 167.10,Stable,1,6322,6322.0,61894.0,57.6,24.9,0,0,0.5,0.0,0.0,0.0,,34,34,0,0,0.0,0.0,,False,0.0,34.0,5.378044922492882,0.06648296488587434,0.0,0.0,0.03324148244293717,False,True,LOW_PRESSURE_HIGH_READINESS,8
48113008401,Census Tract 84.01,Susceptible,0,5142,5142.0,56420.0,2.9,31.2,0,0,0.5,0.0,0.0,0.0,,2,0,2,0,0.0,0.0,,False,0.0,2.0,0.38895371450797356,0.004808214977103182,0.0,0.0,0.002404107488551591,True,False,HIGH_PRESSURE_LOW_READINESS,5
48113018148,Census Tract 181.48,Stable,0,4572,4572.0,64514.0,23.6,53.4,0,0,0.5,0.0,0.0,0.0,,24,24,0,0,0.0,0.0,,False,0.0,24.0,5.2493438320209975,0.06489197221066814,0.0,0.0,0.03244598610533407,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113018156,Census Tract 181.56,Historic Loss,0,5244,5244.0,116685.0,28.4,30.9,0,0,0.5,0.0,0.0,0.0,,90,90,0,0,0.0,0.0,,False,0.0,90.0,17.162471395881006,0.2121611105171444,0.0,0.0,0.1060805552585722,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016629,Census Tract 166.29,Stable,1,2786,2786.0,76111.0,43.1,36.1,0,0,0.5,0.0,0.0,0.0,,49,49,0,0,0.0,0.0,,False,0.0,49.0,17.587939698492463,0.21742071593699994,0.0,0.0,0.10871035796849997,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113018153,Census Tract 181.53,Historic Loss,0,6951,6951.0,106488.0,11.4,3.8,0,0,0.5,0.0,0.0,0.0,,20,20,0,0,0.0,0.0,,False,0.0,20.0,2.877283844051216,0.035568754729196614,0.0,0.0,0.017784377364598307,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113011202,Census Tract 112.02,Stable,1,2569,2569.0,63661.0,70.3,32.3,0,0,1.0,0.0,0.0,0.0,,13,13,0,0,0.0,0.0,,False,0.0,13.0,5.06033476060724,0.06255545705711159,0.0,0.0,0.031277728528555794,False,True,LOW_PRESSURE_HIGH_READINESS,3
48113009001,Census Tract 90.01,Stable,0,5422,5422.0,59757.0,24.9,69.1,0,0,0.5,2.0,477.0,476.0,2005.0,117,117,0,0,0.0,0.0,,False,0.0,476.0,87.79048321652527,1.0,0.0,0.0,0.5,False,True,LOW_PRESSURE_HIGH_READINESS,5
48113016630,Census Tract 166.30,Historic Loss,1,5799,5799.0,114111.0,69.7,36.6,0,0,0.5,0.0,0.0,0.0,,34,34,0,0,0.0,0.0,,False,0.0,34.0,5.863079841351957,0.07247892809251552,0.0,0.0,0.03623946404625776,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113007834,Census Tract 78.34,Susceptible,0,2261,2261.0,37500.0,74.4,95.6,0,0,0.5,0.0,0.0,0.0,,252,26,226,0,0.0,0.0,,False,0.0,252.0,111.45510835913312,1.0,0.0,0.0,0.5,True,True,HIGH_PRESSURE_HIGH_READINESS,10
48113007835,Census Tract 78.35,Stable,0,2712,2712.0,54622.0,40.1,64.8,0,0,0.5,0.0,0.0,0.0,,32,32,0,0,0.0,0.0,,False,0.0,32.0,11.799410029498524,0.1458633711638027,0.0,0.0,0.07293168558190136,False,True,LOW_PRESSURE_HIGH_READINESS,10
48113017819,Census Tract 178.19,Susceptible,0,1702,1702.0,41326.0,62.0,100.0,0,0,0.5,0.0,0.0,0.0,,18,18,0,0,0.0,0.0,,False,0.0,18.0,10.575793184488838,0.13073711675110522,0.0,0.0,0.06536855837555261,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113018159,Census Tract 181.59,Historic Loss,0,5700,5700.0,184129.0,3.1,7.0,0,0,0.5,0.0,0.0,0.0,,1,1,0,0,0.0,0.0,,False,0.0,1.0,0.17543859649122806,0.0021687580186196985,0.0,0.0,0.0010843790093098492,False,False,LOW_PRESSURE_LOW_READINESS,9
48113009203,Census Tract 92.03,Stable,1,4318,4318.0,59052.0,11.7,45.5,0,0,0.5,0.0,0.0,0.0,,4,4,0,0,0.0,0.0,,False,0.0,4.0,0.9263547938860583,0.011451524507764967,0.0,0.0,0.005725762253882483,False,False,LOW_PRESSURE_LOW_READINESS,5
48113009002,Census Tract 90.02,Susceptible,0,4389,4389.0,48538.0,16.5,41.7,0,0,0.5,0.0,0.0,0.0,,128,10,0,118,0.0,0.0,,False,0.0,128.0,29.163818637502846,0.36052081348483295,0.0,0.0,0.18026040674241647,True,True,HIGH_PRESSURE_HIGH_READINESS,5
48113019102,Census Tract 191.02,Historic Loss,0,4511,4511.0,91023.0,12.4,39.5,0,0,0.5,0.0,0.0,0.0,,50,50,0,0,0.0,0.0,,False,0.0,50.0,11.084016847705609,0.13701973737677103,0.0,0.0,0.06850986868838552,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113007833,Census Tract 78.33,Late,0,2818,2818.0,29559.0,14.3,90.0,1,0,0.5,0.0,0.0,0.0,,12,12,0,0,0.0,0.0,,True,1.0,12.0,4.258339247693399,0.0526412521197968,0.0,1.0,0.22632062605989842,True,True,HIGH_PRESSURE_HIGH_READINESS,13
48113017312,Census Tract 173.12,Historic Loss,0,4554,4554.0,98111.0,20.4,10.1,0,0,0.5,0.0,0.0,0.0,,10,10,0,0,0.0,0.0,,False,0.0,10.0,2.1958717610891525,0.027145192591419152,0.0,0.0,0.013572596295709576,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113012102,Census Tract 121.02,Stable,0,3160,3160.0,62237.0,23.2,36.9,0,0,0.5,0.0,0.0,0.0,,24,22,2,0,0.0,0.0,,False,0.0,24.0,7.594936708860759,0.09388800536302998,0.0,0.0,0.04694400268151499,False,True,LOW_PRESSURE_HIGH_READINESS,7
48113016805,Census Tract 168.05,Historic Loss,1,4142,4142.0,95306.0,86.6,59.9,0,0,0.5,0.0,0.0,0.0,,18,18,0,0,0.0,0.0,,False,0.0,18.0,4.345726702076291,0.05372152890158886,0.0,0.0,0.02686076445079443,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113016529,Census Tract 165.29,Historic Loss,1,3546,3546.0,94469.0,38.8,17.2,0,0,0.5,0.0,0.0,0.0,,35,35,0,0,0.0,0.0,,False,0.0,35.0,9.870276367738297,0.12201557380559218,0.0,0.0,0.06100778690279609,False,True,LOW_PRESSURE_HIGH_READINESS,3
48113011604,Census Tract 116.04,Stable,1,3381,3381.0,62392.0,16.7,28.6,0,0,0.5,1.0,55.0,55.0,2010.0,7,7,0,0,0.0,0.0,,False,0.0,55.0,16.26737651582372,0.20109601858541126,0.0,0.0,0.10054800929270563,False,True,LOW_PRESSURE_HIGH_READINESS,8
48113018145,Census Tract 181.45,Historic Loss,0,5305,5305.0,133620.0,13.8,15.4,0,0,0.5,0.0,0.0,0.0,,19,19,0,0,0.0,0.0,,False,0.0,19.0,3.5815268614514606,0.044274551068145776,0.0,0.0,0.022137275534072888,False,False,LOW_PRESSURE_LOW_READINESS,9
48113018149,Census Tract 181.49,Historic Loss,0,3847,3847.0,140398.0,27.5,14.6,0,0,0.5,0.0,0.0,0.0,,54,54,0,0,0.0,0.0,,False,0.0,54.0,14.036911879386535,0.1735231916119426,0.0,0.0,0.0867615958059713,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113017010,Census Tract 170.10,Stable,1,5828,5828.0,73907.0,17.7,26.9,0,0,0.5,0.0,0.0,0.0,,14,14,0,0,0.0,0.0,,False,0.0,14.0,2.40219629375429,0.02969576010395538,0.0,0.0,0.01484788005197769,False,False,LOW_PRESSURE_LOW_READINESS,8
48113017309,Census Tract 173.09,Stable,0,3142,3142.0,76023.0,58.2,23.1,0,0,0.5,0.0,0.0,0.0,,205,205,0,0,0.0,0.0,,False,0.0,205.0,65.24506683640993,0.8065543426980005,0.0,0.0,0.40327717134900026,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113018801,Census Tract 188.01,Stable,0,4559,4559.0,68631.0,7.6,15.0,0,0,0.5,0.0,0.0,0.0,,13,13,0,0,0.0,0.0,,False,0.0,13.0,2.8515025224830004,0.03525004807627103,0.0,0.0,0.017625024038135515,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113018802,Census Tract 188.02,Susceptible,0,1725,1725.0,52959.0,23.2,82.3,0,0,0.5,1.0,204.0,204.0,2006.0,145,145,0,0,0.0,0.0,,False,0.0,204.0,118.26086956521739,1.0,0.0,0.0,0.5,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113018900,Census Tract 189,Stable,0,5918,5918.0,69125.0,10.1,32.6,0,0,0.5,0.0,0.0,0.0,,63,24,0,0,0.0,0.0,,False,0.0,63.0,10.645488340655627,0.13159868274524056,0.0,0.0,0.06579934137262028,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113019013,Census Tract 190.13,Susceptible,0,4843,4843.0,39131.0,14.9,100.0,0,0,0.5,1.0,183.0,183.0,2001.0,181,83,0,98,0.0,0.0,,False,0.0,183.0,37.786495973570105,0.46711366698786033,0.0,0.0,0.23355683349393017,True,True,HIGH_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113019016,Census Tract 190.16,Stable,0,2419,2419.0,66696.0,36.8,59.6,0,0,0.5,0.0,0.0,0.0,,10,10,0,0,0.0,0.0,,False,0.0,10.0,4.13393964448119,0.05110343408901315,0.0,0.0,0.025551717044506574,False,True,LOW_PRESSURE_HIGH_READINESS,10
48113019020,Census Tract 190.20,Stable,0,7258,7258.0,59519.0,13.0,50.4,0,0,0.5,0.0,0.0,0.0,,27,27,0,0,0.0,0.0,,False,0.0,27.0,3.720033066960595,0.045986753797956956,0.0,0.0,0.022993376898978478,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019023,Census Tract 190.23,Historic Loss,0,5242,5242.0,106902.0,4.3,35.6,0,0,0.5,0.0,0.0,0.0,,17,17,0,0,0.0,0.0,,False,0.0,17.0,3.2430370087752767,0.04009016634953239,0.0,0.0,0.020045083174766196,False,False,LOW_PRESSURE_LOW_READINESS,Outside City of Dallas
48113019024,Census Tract 190.24,Historic Loss,0,3949,3949.0,99083.0,13.9,18.1,0,0,0.5,0.0,0.0,0.0,,50,50,0,0,0.0,0.0,,False,0.0,50.0,12.661433274246644,0.15651963416222184,0.0,0.0,0.07825981708111092,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113019025,Census Tract 190.25,Historic Loss,0,4710,4710.0,104018.0,18.9,13.0,0,0,0.5,0.0,0.0,0.0,,19,19,0,0,0.0,0.0,,False,0.0,19.0,4.033970276008493,0.04986762068291154,0.0,0.0,0.02493381034145577,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113019026,Census Tract 190.26,Stable,0,5333,5333.0,68242.0,6.8,19.8,0,0,0.5,1.0,122.0,92.0,2022.0,9,9,0,0,0.0,0.0,,False,0.0,92.0,17.251078192387023,0.21325646070957618,0.0,0.0,0.10662823035478809,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
48113019027,Census Tract 190.27,Stable,0,7280,7280.0,68996.0,19.8,68.0,0,0,0.5,0.0,0.0,0.0,,29,29,0,0,0.0,0.0,,False,0.0,29.0,3.983516483516483,0.04924391490080166,0.0,0.0,0.02462195745040083,False,True,LOW_PRESSURE_HIGH_READINESS,Outside City of Dallas
