GEOID,pop_2023,south_of_i30,bates_typology_v21,tif_present,oz_designated,in_pid,vendor_share_5mi,vuln_index,cip_total_usd,cip_per_cap,pid_annual_budget,pid_per_cap,l3_tool_any,institutional_parcel_count,total_sfr_parcels,institutional_pct,top_owner_1,top_owner_2,top_owner_3,l5_vendor_share,L1_cip_norm,L2_pid_norm,L3_tool_norm,L4_sfr_norm,L5_vendor_norm,capital_stack_score
48113013627,1653.0,0,Stable,0,0,0,0.1018300824684874,-0.085059289328954,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.1018300824684874,0.0,0.0,0.0,0.0,0.5099436323049651,0.10198872646099302
48113007205,4479.0,0,Susceptible,0,0,0,0.0797504625537155,0.8285275238098934,0.0,0.0,0.0,0.0,0,0,163,0.0,,,,0.0797504625537155,0.0,0.0,0.0,0.0,0.3993735403801532,0.07987470807603064
48113007204,4879.0,0,Susceptible,0,0,0,0.0797504625537155,0.8215642857771197,17161000.0,3517.3191227710595,0.0,0.0,0,1,201,0.498,BRIASHE MANAGEMENT LLC,,,0.0797504625537155,0.23883265380125734,0.0,0.0,0.03740108988878813,0.3993735403801532,0.13512145681403975
48113000410,4011.0,0,Susceptible,0,0,0,0.140368464264717,0.450399056150654,29799105.0,7429.34554973822,0.0,0.0,0,55,1120,4.911,7303 LOVEDALE LP,LOVEDALE HIGHLANDS II LLC,MOHAWK TOWNHOMES LLC,0.140368464264717,0.5044666837772266,0.0,0.0,0.3688288201683504,0.7029357415120508,0.3152462490915256
48113014160,2857.0,0,Stable,0,0,0,0.0709744009710216,0.2478013406366582,0.0,0.0,0.0,0.0,0,11,638,1.724,HAMRA HOLDINGS LLC,BAF ASSETS 6 LLC,,0.0709744009710216,0.0,0.0,0.0,0.129476865398134,0.35542487008229773,0.09698034709608634
48113016637,2996.0,1,Stable,0,0,0,0.0006199455395022,0.2190664573960745,0.0,0.0,0.0,0.0,0,69,1060,6.509,PROGRESS RESIDENTIAL,ALLIED CAPITAL LLC,RH PARTNERS OWNERCO LLC,0.0006199455395022,0.0,0.0,0.0,0.4888427592090802,0.003104556851781454,0.09838946321217233
48113014159,3071.0,0,Historic Loss,0,0,0,0.0701238758569302,-0.4034808804607015,0.0,0.0,0.0,0.0,0,0,888,0.0,,,,0.0701238758569302,0.0,0.0,0.0,0.0,0.35116561922506123,0.07023312384501225
48113014150,1295.0,0,Historic Loss,0,0,0,0.0812974920810733,-0.5145239834030767,0.0,0.0,0.0,0.0,0,0,502,0.0,,,,0.0812974920810733,0.0,0.0,0.0,0.0,0.40712073882426725,0.08142414776485345
48113014152,3672.0,0,Stable,0,0,0,0.1064600722872626,0.1943578652273257,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.1064600722872626,0.0,0.0,0.0,0.0,0.5331296473654152,0.10662592947308305
48113014317,2238.0,0,Stable,0,0,0,0.0711981884602865,0.4558941531740225,0.0,0.0,0.0,0.0,0,1,77,1.299,NEPTUNE VENTURES LLC,,,0.0711981884602865,0.0,0.0,0.0,0.09755826458942927,0.35654555075321304,0.09082076306852846
48113014151,4560.0,0,Historic Loss,0,0,0,0.0701238758569302,0.3343608635654038,0.0,0.0,0.0,0.0,0,0,402,0.0,,,,0.0701238758569302,0.0,0.0,0.0,0.0,0.35116561922506123,0.07023312384501225
48113014319,2507.0,0,Stable,0,0,0,0.0704293969553768,0.3385116030277424,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.0704293969553768,0.0,0.0,0.0,0.0,0.35269560461750044,0.07053912092350009
48113014148,3651.0,0,Susceptible,0,0,0,0.071212707140376,0.7044684959898,0.0,0.0,0.0,0.0,0,0,276,0.0,,,,0.071212707140376,0.0,0.0,0.0,0.0,0.35661825724899154,0.07132365144979831
48113014315,3021.0,0,Stable,0,0,0,0.0711191873490173,-0.0364965559845335,0.0,0.0,0.0,0.0,0,20,551,3.63,NEPTUNE VENTURES LLC,NOSHI PROPERTIES LLC,FZ HOMES LLC,0.0711191873490173,0.0,0.0,0.0,0.27262240220140743,0.3561499298064343,0.12575446640156834
48113014161,3758.0,0,Susceptible,0,0,0,0.0704439156354664,0.4250510750529069,0.0,0.0,0.0,0.0,0,0,27,0.0,,,,0.0704439156354664,0.0,0.0,0.0,0.0,0.35276831111327933,0.07055366222265587
48113015405,2360.0,0,Stable,0,0,0,0.033663550770872,-0.0810405548980515,0.0,0.0,0.0,0.0,0,1,606,0.165,AMERICAN HOMES 4 RENT PROPERTIES EIGHT LLC,,,0.033663550770872,0.0,0.0,0.0,0.012391927372791248,0.16857998088819645,0.03619438165219754
48113014139,2709.0,0,Stable,0,0,0,0.071212707140376,0.6133788261563511,0.0,0.0,0.0,0.0,0,0,54,0.0,,,,0.071212707140376,0.0,0.0,0.0,0.0,0.35661825724899154,0.07132365144979831
48113014903,4293.0,0,Stable,0,0,0,0.0924907676529541,0.2156253310624885,0.0,0.0,0.0,0.0,0,4,756,0.529,DREAMS PROPERTIES LLC,HOCKMAN MANAGEMENT LLC,ARNS INVESTMENTS LLC,0.0924907676529541,0.0,0.0,0.0,0.039729270183070126,0.46317430830145706,0.10058071569690544
48113014208,2026.0,0,Stable,0,0,0,0.1165851998385289,0.0009259651628277,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.1165851998385289,0.0,0.0,0.0,0.0,0.5838341562480595,0.11676683124961189
48113016633,6682.0,1,Historic Loss,0,0,0,0.0005053688211464,0.3287979590738962,0.0,0.0,0.0,0.0,0,72,2055,3.504,SRP SUB LLC,BAF ASSETS LLC,RH PARTNERS OWNERCO LLC,0.0005053688211464,0.0,0.0,0.0,0.26315947584400323,0.0025307807483002376,0.0531380513184607
48113011603,3506.0,1,Stable,0,0,0,0.115685585874457,0.6013062843662638,2144000.0,611.5231032515687,0.0,0.0,0,15,745,2.013,CZ GA I LLC,SFR JV 1 2021 1 BORROWER LLC,RESICAP TEXAS OWNER II LLC,0.115685585874457,0.041523581032160695,0.0,0.0,0.1511815139480532,0.5793290787563167,0.15440683474730613
48113014207,1863.0,0,Historic Loss,0,0,0,0.109812193505322,0.03304607670171,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.109812193505322,0.0,0.0,0.0,0.0,0.5499163652824193,0.10998327305648385
48113017005,4636.0,1,Stable,0,0,0,0.0154833511816459,0.4120176025792158,0.0,0.0,0.0,0.0,0,23,703,3.272,CERBERUS SFR HOLDINGS LP,PROGRESS RESIDENTIAL,FKH SFR C1 LP,0.0154833511816459,0.0,0.0,0.0,0.24573567493195733,0.07753736568233938,0.06465460812285935
48113017009,5442.0,1,Susceptible,0,0,0,0.0199083571816421,0.3258567409718423,0.0,0.0,0.0,0.0,0,0,319,0.0,,,,0.0199083571816421,0.0,0.0,0.0,0.0,0.09969686489817894,0.01993937297963579
48113017007,5642.0,1,Susceptible,0,0,0,0.0154833511816459,0.3397668794696523,0.0,0.0,0.0,0.0,0,68,1379,4.931,HOME RENT 2 LLC,RESICAP TEXAS OWNER LLC,HENDRICKS FAMILY LIVING TRUST,0.0154833511816459,0.0,0.0,0.0,0.370330871971113,0.07753736568233938,0.08957364753069047
48113017706,4943.0,0,Historic Loss,0,0,0,0.0122319172016643,-0.2228461179533827,0.0,0.0,0.0,0.0,0,40,1609,2.486,BAF ASSETS LLC,SFR JV1 20191 BORROWER LLC,TRICON SFR 2020 2,0.0122319172016643,0.0,0.0,0.0,0.18670503908338815,0.06125486827333737,0.0495919814713451
48113017817,2944.0,0,Susceptible,0,0,0,0.009467809661753,0.7069231071448782,0.0,0.0,0.0,0.0,0,0,24,0.0,,,,0.009467809661753,0.0,0.0,0.0,0.0,0.047412799163552365,0.009482559832710473
48113018158,4005.0,0,Historic Loss,0,0,0,9.103510259330484e-05,-0.0773349527897091,0.0,0.0,0.0,0.0,0,27,1084,2.491,TRICON SFR 2020 2,CERBERUS SFR HOLDINGS LP,OLYMPUS BORROWER LLC,9.103510259330484e-05,0.0,0.0,0.0,0.18708055203407878,0.00045588464389244825,0.03750728733559425
48113017313,4199.0,1,Historic Loss,0,0,0,0.0153841180241343,-0.0217256237620771,0.0,0.0,0.0,0.0,0,32,1053,3.039,PROGRESS RESIDENTIAL,SFR JV2 20242 BORROWER LLC,BAF ASSETS LLC,0.0153841180241343,0.0,0.0,0.0,0.22823677142977336,0.07704042690393648,0.06105543966674196
48113018154,5201.0,0,Historic Loss,0,0,0,0.0,-0.6052659486018838,0.0,0.0,0.0,0.0,0,15,1728,0.868,SAVOR PROPERTIES LLC,AMH 2015 1 BORROWER LLC,AMERICAN RESIDENTIAL LEASING CO LLC,0.0,0.0,0.0,0.0,0.06518904823989577,0.0,0.013037809647979154
48113018157,4051.0,0,Historic Loss,0,0,0,0.0040528178626727,-0.2412890078959735,0.0,0.0,0.0,0.0,0,11,1428,0.77,PROGRESS RESIDENTIAL,AMH 2014 2 BORROWER LLC,AMH 2014 3 BORROWER LLC,0.0040528178626727,0.0,0.0,0.0,0.057828994406359156,0.02029565931660058,0.015624930744591948
48113018300,6950.0,0,Historic Loss,0,1,0,0.0143330577821517,0.0755514506506581,0.0,0.0,0.0,0.0,1,16,2016,0.794,GA INVESTMENTS LLC,NORPEG PROPERTIES LLC,MNSF T2 SPE LLC,0.0143330577821517,0.0,0.0,1.0,0.05963145656967425,0.07177693831024111,0.22628167897598309
48113018401,4535.0,0,Stable,0,0,0,0.015274384540857,-0.0109295315280031,0.0,0.0,0.0,0.0,0,10,1061,0.943,STAR BORROWER SFR4 LP,CERBERUS SFR HOLDINGS LP,BT SFRL I LLC,0.015274384540857,0.0,0.0,0.0,0.07082174250025543,0.07649090470291874,0.029462529440634832
48113018402,4453.0,0,Stable,0,0,0,0.0143330577821517,-0.1712667633372982,0.0,0.0,0.0,0.0,0,17,1268,1.341,CSMA FT LLC,GLENDORA PROPERTIES LLC,EDOM INVESTMENTS LLC,0.0143330577821517,0.0,0.0,0.0,0.10071257337523068,0.07177693831024111,0.034497902337094356
48113018403,1544.0,0,Susceptible,0,0,0,0.0143330577821517,0.3977650650483964,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.0143330577821517,0.0,0.0,0.0,0.0,0.07177693831024111,0.014355387662048223
48113018600,4004.0,0,Stable,0,0,0,0.0198042062683725,-0.0881532960003582,0.0,0.0,0.0,0.0,0,9,1368,0.658,SEASONED STRUCTURES LLC,HOMENOW LLC,COMMON GROUND CAPITAL LLC,0.0198042062683725,0.0,0.0,0.0,0.04941750431088873,0.09917529903342563,0.02971856066886287
48113018700,7231.0,0,Early: Type 2,0,0,0,0.018862285588954,0.3596444749532766,0.0,0.0,0.0,0.0,0,25,1514,1.651,GR SFR FUND LTD,NORPEG PROPERTIES LLC,HOMENOW LLC,0.018862285588954,0.0,0.0,0.0,0.1239943763180506,0.09445835841075184,0.04369054694576049
48113018143,6397.0,0,Historic Loss,0,0,0,0.0040528178626727,-0.7268788633614195,0.0,0.0,0.0,0.0,0,26,2172,1.197,MERRITT TOWNHOMES LLC,STAR 2022 SFR3 BORROWER LP,HON III LLC,0.0040528178626727,0.0,0.0,0.0,0.08989780039534015,0.02029565931660058,0.022038691942388146
48113019101,1238.0,0,Stable,0,0,0,0.0978542894784865,-0.381601539883045,0.0,0.0,0.0,0.0,0,0,189,0.0,,,,0.0978542894784865,0.0,0.0,0.0,0.0,0.49003369734796365,0.09800673946959274
48113016416,3021.0,1,Stable,0,0,0,0.0022144825714607,-0.0242504300803411,0.0,0.0,0.0,0.0,0,43,1104,3.895,GTVML LLC,AMERICAN RESIDENTIAL LEASING COMPANY LLC,AMERICAN HOMES 4 RENT PROPERTIES EIGHT LLC,0.0022144825714607,0.0,0.0,0.0,0.29252458858801156,0.011089662885387262,0.06072285029467976
48113016525,2359.0,1,Historic Loss,0,0,0,0.000279675774667,-0.0224370920089468,0.0,0.0,0.0,0.0,0,0,1019,0.0,,,,0.000279675774667,0.0,0.0,0.0,0.0,0.001400557447702452,0.0002801114895404904
48113017818,3252.0,0,Stable,0,0,0,0.0138928156617492,0.3939840355282236,0.0,0.0,0.0,0.0,0,28,624,4.487,ALNA IV LLC,TRICON SFR 2023 2 BORROWER LLC,CERBERUS SFR HOLDINGS LP,0.0138928156617492,0.0,0.0,0.0,0.3369853219497838,0.06957229837939194,0.08131152406583515
48113017705,3334.0,0,Susceptible,0,0,0,0.0137189187853155,0.3032231549587045,0.0,0.0,0.0,0.0,0,28,366,7.65,SHELISA REAL ESTATE HOLDINGS LLC,JABESCH LLC,RSTK DALLAS OWNER 1 LP,0.0137189187853155,0.0,0.0,0.0,0.5745348145566851,0.06870145940268257,0.12864725479187353
48113016710,6322.0,1,Stable,0,0,0,0.1191627787575162,0.4078545375069281,1979168.0,313.06042391648214,0.0,0.0,0,49,1583,3.095,FKH SFR C1 LP,RYAN TIMOTHY I LIVING TRUST,RESICAP TEXAS OWNER LLC,0.1191627787575162,0.02125739781757833,0.0,0.0,0.23244251647750858,0.5967421292619068,0.17008840871139874
48113008401,5142.0,0,Susceptible,0,0,0,0.0386267662922181,0.191596632330482,352500.0,68.55309218203034,0.0,0.0,0,26,1366,1.903,ASPEN ACQUISITIONS INC,MIDARY INVESTMENTS LLC,KHAKI INVESTMENTS LLC,0.0386267662922181,0.004654885257956796,0.0,0.0,0.14292022903285906,0.19343472017067564,0.0682019668922983
48113018148,4572.0,0,Stable,0,0,0,0.0129883650256744,0.2953132421753882,0.0,0.0,0.0,0.0,0,11,1003,1.097,TRICON SFR 2020 2,STICKWIN ESTATES LLC,FYR SFR BORROWER LLC,0.0129883650256744,0.0,0.0,0.0,0.08238754138152726,0.06504299985168772,0.029486108246642995
48113018156,5244.0,0,Historic Loss,0,0,0,0.0051814538240063,-0.4090036655457775,0.0,0.0,0.0,0.0,0,41,1552,2.642,CSMA FT LLC,PROGRESS RESIDENTIAL,ARP 2014-1 BORROWER LLC,0.0051814538240063,0.0,0.0,0.0,0.19842104314493622,0.02594763079418993,0.044873734787825234
48113016629,2786.0,1,Stable,0,0,0,0.0004055142176968,0.1962557715297077,0.0,0.0,0.0,0.0,0,42,784,5.357,PROGRESS RESIDENTIAL,BISMUTH PROPCO SERIES LLC,CERBERUS SFR HOLDINGS LP,0.0004055142176968,0.0,0.0,0.0,0.40232457536995586,0.0020307298993655055,0.08087106105386427
48113018153,6951.0,0,Historic Loss,0,0,0,0.0040528178626727,-0.1543121067137489,0.0,0.0,0.0,0.0,0,19,1818,1.045,BAF ASSETS 5 LLC,HUYNH REVOCABLE LIVING TRUST,ARP 2014-1 BORROWER LLC,0.0040528178626727,0.0,0.0,0.0,0.07848220669434457,0.02029565931660058,0.01975557320218903
48113011202,2569.0,1,Stable,0,0,0,0.0002329911319394,0.4574554156829972,7577400.0,2949.552355001946,0.0,0.0,0,12,906,1.325,REVEST PROPERTIES,CERBERUS SFR HOLDINGS LP,FKH SFR PROPCO I LP,0.0002329911319394,0.2002802111159805,0.0,0.0,0.09951093193302062,0.0011667705773761989,0.06019158272527546
48113009001,5422.0,0,Stable,0,0,0,0.0185463549665027,0.6026435787388982,0.0,0.0,0.0,0.0,0,5,840,0.595,RESIDENTIAL HOME OWNER 1 LLC,KRL MANAGEMENT LLC,KAMY REAL PPTY TRUST,0.0185463549665027,0.0,0.0,0.0,0.04468604113218662,0.09287624431181608,0.02751245708880054
48113016630,5799.0,1,Historic Loss,0,0,0,0.0006199455395022,0.2261921448367357,0.0,0.0,0.0,0.0,0,69,1589,4.342,PROGRESS RESIDENTIAL,SFR JV 1 2020 1 BORROWER LLC,AMH 2014 2 BORROWER LLC,0.0006199455395022,0.0,0.0,0.0,0.3260954463797551,0.003104556851781454,0.06584000064630732
48113007834,2261.0,0,Susceptible,0,0,1,0.0515040422823091,0.9130481926597152,14346800.0,6345.333923042901,0.0,0.0,0,0,0,0.0,,,,0.0515040422823091,0.4308602339447493,0.0,0.0,0.0,0.2579214095005469,0.13775632868905924
48113007835,2712.0,0,Stable,0,0,0,0.0515040422823091,0.0525256162921569,1832278.0,675.6187315634219,0.0,0.0,0,0,271,0.0,,,,0.0515040422823091,0.04587579602103513,0.0,0.0,0.0,0.2579214095005469,0.060759441104316414
48113017819,1702.0,0,Susceptible,0,0,0,0.0094746593844327,1.2592475863278665,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.0094746593844327,0.0,0.0,0.0,0.0,0.04744710113384341,0.009489420226768682
48113018159,5700.0,0,Historic Loss,0,0,0,0.0089292913610351,-0.9966296431562628,0.0,0.0,0.0,0.0,0,5,2066,0.242,WINDSOR HOMES CUMBERLAND LLC,BEAZER HOMES TEXAS LP,OPENDOOR PROPERTY TRUST I,0.0089292913610351,0.0,0.0,0.0,0.018174826813427164,0.044716012794791773,0.012578167921643787
48113009203,4318.0,1,Stable,0,0,0,0.0053042711101337,0.6243133968147281,0.0,0.0,0.0,0.0,0,11,910,1.209,RS RENTAL II LLC,EASTER A & M REVOCABLE TRUST,BRIASHE MANAGEMENT LLC,0.0053042711101337,0.0,0.0,0.0,0.0907990314769977,0.026562673927608055,0.02347234108092115
48113009002,4389.0,0,Susceptible,0,0,0,0.0131940440856423,0.5477850766363531,2800000.0,637.9585326953749,0.0,0.0,0,13,916,1.419,TRUE DFW HOMES-1 LLC,2310 ROCK STREET LLC,PAGAYA SMARTRESI F1 FUND,0.0131940440856423,0.043318596937190666,0.0,0.0,0.10657057540600473,0.06607299731792331,0.04319243393222374
48113019102,4511.0,0,Historic Loss,0,0,0,0.0471301444722995,-0.4142190715565219,0.0,0.0,0.0,0.0,0,6,1510,0.397,RENTAL CHOICE NEXUS LLC,HPA TEXAS SUB 2017 1 LLC,AJ ESTATES LLC,0.0471301444722995,0.0,0.0,0.0,0.029815728284837126,0.2360178493491814,0.05316671552680371
48113007833,2818.0,0,Late,1,0,1,0.0183064923558692,0.8235936017932345,0.0,0.0,0.0,0.0,1,0,1,0.0,,,,0.0183064923558692,0.0,0.0,1.0,0.0,0.09167506281460526,0.21833501256292104
48113017312,4554.0,0,Historic Loss,0,0,0,0.0199001591267237,-0.1431310410354324,0.0,0.0,0.0,0.0,0,45,1301,3.459,TRICON SFR 2020 2,RS RENTAL II LLC,RESICAP TEXAS OWNER LLC,0.0199001591267237,0.0,0.0,0.0,0.2597798592877874,0.099655810763668,0.07188713401029108
48113012102,3160.0,0,Stable,0,0,0,0.0131940440856423,0.2361228968891575,18480000.0,5848.101265822785,0.0,0.0,0,32,904,3.54,RESICAP TEXAS OWNER II LLC,RESICAP TEXAS OWNER LLC,RESIDENTIAL HOME OWNER 1 LLC,0.0131940440856423,0.39709719142986605,0.0,0.0,0.26586316908897584,0.06607299731792331,0.14580667156735302
48113016805,4142.0,1,Historic Loss,0,0,0,0.0236493887133299,0.1432666815095775,0.0,0.0,0.0,0.0,0,63,706,8.924,PROGRESS RESIDENTIAL,TRICON SFR 20243 BORROWER LLC,FYR SFR BORROWER LLC,0.0236493887133299,0.0,0.0,0.0,0.6702155143926611,0.1184311638557257,0.15772933564967737
48113016529,3546.0,1,Historic Loss,0,0,0,0.0023311123896271,0.3677294937185064,0.0,0.0,0.0,0.0,0,45,1051,4.282,PROGRESS RESIDENTIAL,PROLAND PROPERTIES LLC,H&N FAMILY TRUST,0.0023311123896271,0.0,0.0,0.0,0.3215892909714674,0.011673720480835509,0.06665260229046058
48113011604,3381.0,1,Stable,0,0,0,0.1153209644501728,0.4456050309797997,402500.0,119.04761904761905,0.0,0.0,0,74,1080,6.852,GS 360 HOUSING LLC,PLEASANT PROPERTIES LLC,SFR JV2 20242 BORROWER LLC,0.1153209644501728,0.008083559607029328,0.0,0.0,0.5146029476264584,0.5775031313642655,0.22003792771955064
48113018145,5305.0,0,Historic Loss,0,0,0,0.0051814538240063,-0.830594974702525,0.0,0.0,0.0,0.0,0,9,1522,0.591,AMH 2014 3 BORROWER LLC,FKH SFR PROPCO A LP,FKH SFR PROPCO D LP,0.0051814538240063,0.0,0.0,0.0,0.0443856307716341,0.02594763079418993,0.014066652313164807
48113018149,3847.0,0,Historic Loss,0,0,0,0.0040528178626727,-0.4490494589938169,0.0,0.0,0.0,0.0,0,29,1222,2.373,20191 IH BORROWER LP,SRP SUB LLC,AMH 2014 1 BORROWER LLC,0.0040528178626727,0.0,0.0,0.0,0.1782184463977796,0.02029565931660058,0.03970282114287603
48113017010,5828.0,1,Stable,0,0,0,0.0199083571816421,0.3354433103691242,655000.0,112.38846945778998,0.0,0.0,0,89,1110,8.018,BT PEGASUS LLC,FKH SFR C1 LP,RESIDENTIAL HOME OWNER 1 LLC,0.0199083571816421,0.00763139069284066,0.0,0.0,0.6021725677275166,0.09969686489817894,0.14190016466370725
48113017309,3142.0,0,Stable,0,0,0,0.0199001591267237,0.3098578520277404,0.0,0.0,0.0,0.0,0,83,1028,8.074,PROGRESS RESIDENTIAL,AMH 2014 2 BORROWER LLC,SWH 2017 1 BORROWER LP,0.0199001591267237,0.0,0.0,0.0,0.6063783127752517,0.099655810763668,0.14120682470778395
48113018801,4559.0,0,Stable,0,0,0,0.0124258505049904,0.2684156741585009,0.0,0.0,0.0,0.0,0,21,1467,1.431,VICTORY HOUSING VESTERS LLC,GARLAND JCC LLC,RESICAP TEXAS OWNER LLC,0.0124258505049904,0.0,0.0,0.0,0.10747180648766227,0.062226045461116014,0.03393957038975566
48113018802,1725.0,0,Susceptible,0,0,0,0.018862285588954,0.1569287390496352,0.0,0.0,0.0,0.0,0,7,212,3.302,EDOM INVESTMENTS LLC,GR SFR FUND I TX LLC,RESCOM INVESTMENT GROUP LLC,0.018862285588954,0.0,0.0,0.0,0.2479887526361012,0.09445835841075184,0.06848942220937061
48113018900,5918.0,0,Stable,0,0,0,0.0186828404498105,0.3378629269789283,0.0,0.0,0.0,0.0,0,13,1426,0.912,GR SFR FUND I TX LLC,CERBERUS SFR HOLDINGS LP,STAR BORROWER SFR4 LP,0.0186828404498105,0.0,0.0,0.0,0.06849356220597344,0.09355973490150914,0.03241065942149651
48113019013,4843.0,0,Susceptible,0,0,0,0.0186818261090054,0.5401353521781422,0.0,0.0,0.0,0.0,0,0,0,0.0,,,,0.0186818261090054,0.0,0.0,0.0,0.0,0.09355465529613115,0.018710931059226228
48113019016,2419.0,0,Stable,0,0,0,0.1033572158709501,-0.0789165224239824,0.0,0.0,0.0,0.0,0,1,404,0.248,OPENDOOR PROPERTY TRUST I,,,0.1033572158709501,0.0,0.0,0.0,0.018625442354255936,0.5175911951408988,0.10724332749903094
48113019020,7258.0,0,Stable,0,0,0,0.0190627618476298,0.1355907781943097,0.0,0.0,0.0,0.0,0,3,1260,0.238,BAF ASSETS 6 LLC,510 SFR TX OPERATIONS I LLC,SWH 2017 1 BORROWER LP,0.0190627618476298,0.0,0.0,0.0,0.017874416452874648,0.09546230134256362,0.02266734355908765
48113019023,5242.0,0,Historic Loss,0,0,0,0.0137424511210668,-0.6321928190396022,0.0,0.0,0.0,0.0,0,1,1420,0.07,BT SFRL I LLC,,,0.0137424511210668,0.0,0.0,0.0,0.005257181309669015,0.0688193043899274,0.01481529713991928
48113019024,3949.0,0,Historic Loss,0,0,0,0.0190627618476298,-0.3356073803862671,0.0,0.0,0.0,0.0,0,10,1268,0.789,BT SFRL I LLC,TCHARYKOW INVESTMENTS LLC,GLENDORA PROPERTIES LLC,0.0190627618476298,0.0,0.0,0.0,0.059255943618983606,0.09546230134256362,0.030943648992309447
48113019025,4710.0,0,Historic Loss,0,0,0,0.0124274587665087,-0.1420260193806353,0.0,0.0,0.0,0.0,0,19,1708,1.112,SWH 2017 1 BORROWER LP,BAF ASSETS 2 LLC,GLENDORA PROPERTIES LLC,0.0124274587665087,0.0,0.0,0.0,0.0835140802335992,0.062234099296490174,0.029149635906017872
48113019026,5333.0,0,Stable,0,0,0,0.0124274587665087,-0.0964926962858059,0.0,0.0,0.0,0.0,0,10,1645,0.608,BISMUTH PROPCO SERIES LLC,GARLAND MAIN STREET JV LLC,RESICAP TEXAS OWNER II LLC,0.0124274587665087,0.0,0.0,0.0,0.04566237480398229,0.062234099296490174,0.02157929482009449
48113019027,7280.0,0,Stable,0,0,0,0.0124212029645422,0.285675993480141,0.0,0.0,0.0,0.0,0,5,951,0.526,HUYNH REVOCABLE LIVING TRUST,BAF ASSETS LLC,AMERICAN RESIDENTIAL LEASING CO LLC,0.0124212029645422,0.0,0.0,0.0,0.03950396241265573,0.0622027715561953,0.020341346793770206
48113019028,3531.0,0,Stable,0,0,0,0.0265032558265151,0.0224546663824169,0.0,0.0,0.0,0.0,0,12,1068,1.124,LURIMO CAPITAL LLC,MITCHELL SFR LLC,MNSF T2 SPE LLC,0.0265032558265151,0.0,0.0,0.0,0.08441531131525674,0.13272273002688845,0.04342760826842904
48113021100,4704.0,1,Late,1,0,0,0.1236183343420443,0.6300437438477166,36506381.0,7760.710246598639,0.0,0.0,1,8,1037,0.771,NEW DIMENSION HOMES LLC,FONSECA HOLDINGS LLC,FKH SFR PROPCO I LP,0.1236183343420443,0.5269669765186124,0.0,1.0,0.05790409699649728,0.6190546143707553,0.440785137577173
48113016632,3492.0,1,Historic Loss,0,0,0,0.000290937499341,0.1314749669366029,0.0,0.0,0.0,0.0,0,74,1124,6.584,HOME SFR BORROWER LLC,CERBERUS SFR HOLDINGS LP,RH PARTNERS OWNERCO 2 LLC,0.000290937499341,0.0,0.0,0.0,0.49447545346943983,0.001456953795884289,0.09918648145306483
48113016628,4889.0,1,Stable,0,0,0,0.0236493887133299,0.3235678122204282,0.0,0.0,0.0,0.0,0,68,1195,5.69,PROGRESS RESIDENTIAL,KIBBY ROAD LLC,2018 1 IH BORROWER LP,0.0236493887133299,0.0,0.0,0.0,0.42733373788595275,0.1184311638557257,0.10915298034833569
48113011901,3581.0,0,Susceptible,0,0,0,0.0047896274242803,0.3557722964403142,2724400.0,760.7930745601788,0.0,0.0,0,41,1309,3.132,FYR SFR BORROWER LLC,TRUE DFW HOMES-1 LLC,RESICAP TEXAS OWNER LLC,0.0047896274242803,0.05165929580130743,0.0,0.0,0.23522131231261934,0.023985446607890298,0.06217321094436342
48113011902,4432.0,0,Stable,0,0,0,0.0201737454484146,0.3005526757569818,0.0,0.0,0.0,0.0,0,28,1404,1.994,RESICAP TEXAS OWNER LLC,RENTAL TRANSITION LLC,BLUESTONE FINANCE LLC,0.0201737454484146,0.0,0.0,0.0,0.14975456473542878,0.10102587351182678,0.050156087649451106
48113009204,2365.0,0,Susceptible,0,0,0,0.0053042711101337,0.5329643620516528,870000.0,367.8646934460888,0.0,0.0,0,14,865,1.618,GLENDORA PROPERTIES LLC,RESICAP TEXAS OWNER LLC,PC LO 2222 LLC,0.0053042711101337,0.024978711885061452,0.0,0.0,0.12151599084349236,0.026562673927608055,0.03461147533123237
48113011802,4068.0,1,Susceptible,0,0,0,0.0201737454484146,0.4724967272488046,300000.0,73.74631268436578,0.0,0.0,0,18,990,1.818,KRL MANAGEMENT LLC,CURRAN PRICE LLC,RENTAL TRANSITION LLC,0.0201737454484146,0.0050075148008146275,0.0,0.0,0.13653650887111812,0.10102587351182678,0.04851397943675191
48113017307,4472.0,0,Historic Loss,0,0,0,0.0045160411025894,0.0032426317144026,0.0,0.0,0.0,0.0,0,57,1359,4.194,HON III LLC,SRP SUB LLC,PROGRESS RESIDENTIAL,0.0045160411025894,0.0,0.0,0.0,0.3149802630393121,0.022615383859731504,0.06751912937980872
48113016627,2468.0,1,Historic Loss,0,0,0,0.0236603112043222,0.2494460921921975,0.0,0.0,0.0,0.0,0,21,619,3.393,CERBERUS SFR HOLDINGS LP,FYR SFR BORROWER LLC,BRENNAN FAMILY TRUST,0.0236603112043222,0.0,0.0,0.0,0.2548230883386709,0.11848586139298987,0.07466178994633216
