gsl,states,entities,sumlevel,program_label,program,sub_program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size,Quarter,code_str,total_units_num
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000605,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000605,48113000605,37,75,30,100,6,77,1.1,32,118,1686,4010,3760,29,14,50,7,-1,3,-1,43,6,100,100,-1,3,20,3,52,60,50,-1,50,33,17,-1,73,67,-1,-1,27,-1,7,-1,7,0,4,11,27,134,93,7,-1,3,6,32,6,,19100,19000,,,TX,,,2023-12-31,48113000605,37
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000606,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000606,48113000606,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000606,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000606,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000606,48113000606,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000606,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000607,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000607,48113000607,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000607,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000607,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000607,48113000607,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000607,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000608,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000608,48113000608,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000608,10
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000608,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000608,48113000608,10,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000608,10
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000609,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000609,48113000609,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000609,5
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000609,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000609,48113000609,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000609,5
Census tract,TX Texas,TX Texas 113 Dallas County 48113000610,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000610,48113000610,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113000610,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000611,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000611,48113000611,50,75,41,100,5,7,1.5,63,449,1672,17009,11069,10,8,36,21,26,17,-1,78,22,90,80,-1,24,71,22,52,94,52,-1,37,24,39,2,90,80,2,-1,10,2,5,-1,7,0,5,141,100,129,63,32,5,10,13,58,3,,19100,19000,,,TX,,,2023-12-31,48113000611,50
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000611,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000611,48113000611,50,75,41,100,5,7,1.5,63,449,1672,17009,11069,10,8,36,21,26,17,-1,78,22,90,80,-1,24,71,22,52,94,52,-1,37,24,39,2,90,80,2,-1,10,2,5,-1,7,0,5,141,100,129,63,32,5,10,13,58,3,,19100,19000,,,TX,,,2023-12-31,48113000611,50
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000703,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000703,48113000703,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000703,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000703,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000703,48113000703,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000703,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000704,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000704,48113000704,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000704,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000704,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000704,48113000704,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000704,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000705,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000705,48113000705,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000705,5
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000705,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000705,48113000705,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000705,5
Census tract,TX Texas,TX Texas 113 Dallas County 48113000706,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000706,48113000706,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113000706,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000801,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000801,48113000801,298,89,266,100,7,12,2.2,579,359,1005,14832,6814,24,12,28,7,28,35,1,58,18,94,82,1,52,85,51,26,69,18,5,64,18,12,1,97,89,0,1,3,2,3,2,7,2,34,110,96,156,33,47,20,9,11,70,17,,19100,19000,,,TX,,,2023-12-31,48113000801,298
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000801,7,Public Housing,2,,TX Texas Dallas County 000801,48113000801,189,96,177,97,8,15,2.3,403,353,774,14892,6541,27,13,22,7,32,40,1,53,18,95,81,1,60,88,59,21,57,14,7,67,14,12,1,98,91,-1,-1,2,1,3,3,7,1,10,101,100,148,23,59,18,8,11,70,17,,19100,19000,,,TX,,,2023-12-31,48113000801,189
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000801,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000801,48113000801,109,76,89,100,5,7,2.0,176,370,1511,14714,7441,20,12,40,8,20,26,-1,70,18,93,84,-1,34,80,34,37,91,26,1,60,27,12,1,93,84,1,2,7,2,3,-1,6,2,145,127,89,175,53,22,25,11,11,70,17,,19100,19000,,,TX,,,2023-12-31,48113000801,109
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000802,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000802,48113000802,80,77,66,100,5,8,1.8,117,300,1577,12058,6802,21,6,51,6,16,18,-1,77,15,100,88,-1,26,70,24,49,82,35,6,36,32,26,-1,92,79,-1,3,8,-1,9,2,11,0,4,124,100,122,65,20,15,9,6,58,7,,19100,19000,,,TX,,,2023-12-31,48113000802,80
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000802,7,Public Housing,2,,TX Texas Dallas County 000802,48113000802,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113000802,1
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000802,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000802,48113000802,79,76,65,100,5,8,1.7,112,296,1590,11883,6896,21,6,52,6,15,17,-1,78,15,100,88,-1,25,69,23,50,82,37,6,35,32,26,-1,92,78,-1,3,8,-1,9,2,11,0,4,124,100,120,66,20,14,9,6,58,7,,19100,19000,,,TX,,,2023-12-31,48113000802,79
Census tract,TX Texas,TX Texas 113 Dallas County 48113000901,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000901,48113000901,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113000901,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000902,7,Summary of All HUD Programs,1,,TX Texas Dallas County 000902,48113000902,133,83,118,100,6,14,1.3,151,356,1211,14455,11296,5,4,62,16,13,11,-1,88,19,98,89,-1,7,68,6,68,26,32,1,9,25,65,6,84,42,-1,2,14,3,35,3,40,3,19,85,97,106,86,8,7,2,21,44,11,,19100,19000,,,TX,,,2023-12-31,48113000902,133
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000902,7,Housing Choice Vouchers,3,,TX Texas Dallas County 000902,48113000902,85,75,68,100,5,16,1.4,93,409,1584,16455,12032,4,4,52,16,22,18,-1,81,22,97,81,-1,12,68,10,68,61,47,1,16,37,46,1,87,66,-1,3,13,4,12,1,18,4,19,70,96,137,87,1,12,1,21,44,11,,19100,19000,,,TX,,,2023-12-31,48113000902,85
Census Tract,TX Texas,TX Texas 113 Dallas County 48113000902,7,Project Based Section 8,5,,TX Texas Dallas County 000902,48113000902,48,99,50,100,7,12,1.2,58,283,715,11736,10117,6,4,74,16,-1,2,-1,98,16,100,100,-1,-1,68,-1,75,2,7,-1,-1,8,92,12,80,10,-1,-1,16,-1,66,4,70,0,-1,106,100,64,84,16,-1,2,21,44,11,,19100,19000,,,TX,,,2023-12-31,48113000902,48
Census tract,TX Texas,TX Texas 113 Dallas County 48113001001,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001001,48113001001,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113001001,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001002,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001002,48113001002,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113001002,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001002,7,Housing Choice Vouchers,3,,TX Texas Dallas County 001002,48113001002,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113001002,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001101,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001101,48113001101,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113001101,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001101,7,Housing Choice Vouchers,3,,TX Texas Dallas County 001101,48113001101,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,,19100,19000,,,TX,,,2023-12-31,48113001101,2
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001102,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001102,48113001102,17,98,17,100,7,12,1.0,17,382,979,17016,17016,-1,6,24,47,24,-1,-1,100,24,100,82,-1,-1,82,-1,-1,13,12,-1,-1,6,94,-1,24,12,-1,-1,65,-1,-1,12,12,0,-1,68,100,81,100,-1,-1,-1,3,21,53,,19100,19000,,,TX,,,2023-12-31,48113001102,17
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001102,7,Project Based Section 8,5,,TX Texas Dallas County 001102,48113001102,17,98,17,100,7,12,1.0,17,382,979,17016,17016,-1,6,24,47,24,-1,-1,100,24,100,82,-1,-1,82,-1,-1,13,12,-1,-1,6,94,-1,24,12,-1,-1,65,-1,-1,12,12,0,-1,68,100,81,100,-1,-1,-1,3,21,53,,19100,19000,,,TX,,,2023-12-31,48113001102,17
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001202,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001202,48113001202,13,78,11,100,3,-1,1.5,16,378,1435,15670,10773,20,-1,40,10,30,27,-1,64,20,100,73,-1,27,73,27,22,50,19,9,55,18,18,-1,82,73,-1,-1,18,-1,9,-1,9,0,-1,133,100,192,64,36,-1,9,6,50,22,,19100,19000,,,TX,,,2023-12-31,48113001202,13
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001202,7,Housing Choice Vouchers,3,,TX Texas Dallas County 001202,48113001202,13,78,11,100,3,-1,1.5,16,378,1435,15670,10773,20,-1,40,10,30,27,-1,64,20,100,73,-1,27,73,27,22,50,19,9,55,18,18,-1,82,73,-1,-1,18,-1,9,-1,9,0,-1,133,100,192,64,36,-1,9,6,50,22,,19100,19000,,,TX,,,2023-12-31,48113001202,13
Census tract,TX Texas,TX Texas 113 Dallas County 48113001203,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001203,48113001203,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113001203,0
Census tract,TX Texas,TX Texas 113 Dallas County 48113001204,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001204,48113001204,-1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,TX,,,2023-12-31,48113001204,0
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001301,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001301,48113001301,197,96,192,100,6,11,1.0,196,338,865,16002,15675,2,6,44,22,26,3,-1,97,23,100,79,-1,-1,81,-1,80,24,27,-1,2,4,95,18,37,20,-1,2,61,-1,5,10,15,0,23,74,86,76,98,2,-1,2,13,37,34,,19100,19000,,,TX,,,2023-12-31,48113001301,197
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001301,7,Housing Choice Vouchers,3,,TX Texas Dallas County 001301,48113001301,14,73,11,100,5,9,1.0,11,322,1541,10081,10081,18,-1,73,9,-1,18,-1,82,14,100,100,-1,-1,55,-1,-1,89,73,-1,9,9,82,-1,82,82,-1,-1,18,-1,-1,-1,0,0,23,161,82,126,73,27,-1,27,13,37,34,,19100,19000,,,TX,,,2023-12-31,48113001301,14
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001301,7,Project Based Section 8,5,,TX Texas Dallas County 001301,48113001301,127,98,126,100,6,10,1.0,130,336,979,16638,16126,1,7,40,20,32,2,-1,97,23,100,74,-1,-1,86,-1,100,21,26,-1,2,5,94,21,35,19,-1,2,63,-1,4,10,13,0,-1,75,80,81,100,-1,-1,-1,13,37,34,,19100,19000,,,TX,,,2023-12-31,48113001301,127
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001301,7,202/PRAC,8,,TX Texas Dallas County 001301,48113001301,56,98,55,100,6,16,1.0,55,346,484,15727,15727,2,4,47,29,18,-1,-1,100,22,100,85,-1,-1,76,-1,-1,18,18,-1,-1,-1,100,15,33,11,-1,-1,64,-1,7,15,22,0,-1,54,100,58,100,-1,-1,-1,13,37,34,,19100,19000,,,TX,,,2023-12-31,48113001301,56
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001302,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001302,48113001302,44,78,36,100,5,31,2.2,79,416,1473,15721,7164,21,6,27,9,36,39,-1,53,19,94,75,-1,47,72,44,32,80,23,3,61,22,14,-1,86,78,3,3,14,-1,3,-1,3,3,13,70,33,246,42,36,22,-1,29,52,24,,19100,19000,,,TX,,,2023-12-31,48113001302,44
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001302,7,Housing Choice Vouchers,3,,TX Texas Dallas County 001302,48113001302,44,78,36,100,5,31,2.2,79,416,1473,15721,7164,21,6,27,9,36,39,-1,53,19,94,75,-1,47,72,44,32,80,23,3,61,22,14,-1,86,78,3,3,14,-1,3,-1,3,3,13,70,33,246,42,36,22,-1,29,52,24,,19100,19000,,,TX,,,2023-12-31,48113001302,44
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001400,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001400,48113001400,136,76,112,100,5,29,1.3,141,296,1617,11639,9245,11,7,51,15,17,13,-1,66,16,97,88,-1,9,44,9,58,63,50,1,25,38,37,2,77,63,-1,6,23,1,5,1,7,0,9,86,26,183,86,13,2,3,15,56,19,,19100,19000,,,TX,,,2023-12-31,48113001400,136
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001400,7,Housing Choice Vouchers,3,,TX Texas Dallas County 001400,48113001400,136,76,112,100,5,29,1.3,141,296,1617,11639,9245,11,7,51,15,17,13,-1,66,16,97,88,-1,9,44,9,58,63,50,1,25,38,37,2,77,63,-1,6,23,1,5,1,7,0,9,86,26,183,86,13,2,3,15,56,19,,19100,19000,,,TX,,,2023-12-31,48113001400,136
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001502,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001502,48113001502,22,73,17,100,3,47,1.8,30,374,1552,14075,7976,-1,18,27,9,45,29,-1,35,16,94,82,-1,29,59,29,29,-1,20,-1,76,24,-1,-1,76,76,-1,-1,24,-1,-1,-1,0,0,15,48,100,134,65,24,12,-1,30,73,12,,19100,19000,,,TX,,,2023-12-31,48113001502,22
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001502,7,Housing Choice Vouchers,3,,TX Texas Dallas County 001502,48113001502,22,73,17,100,3,47,1.8,30,374,1552,14075,7976,-1,18,27,9,45,29,-1,35,16,94,82,-1,29,59,29,29,-1,20,-1,76,24,-1,-1,76,76,-1,-1,24,-1,-1,-1,0,0,15,48,100,134,65,24,12,-1,30,73,12,,19100,19000,,,TX,,,2023-12-31,48113001502,22
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001503,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001503,48113001503,211,77,176,100,5,31,1.3,237,325,1453,12928,9601,16,10,32,16,26,19,-1,64,17,97,82,1,15,49,15,44,60,36,5,39,26,31,1,78,70,-1,1,20,-1,6,1,7,2,6,49,80,123,82,15,3,3,35,68,1,,19100,19000,,,TX,,,2023-12-31,48113001503,211
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001503,7,Housing Choice Vouchers,3,,TX Texas Dallas County 001503,48113001503,188,75,153,100,5,33,1.4,213,315,1559,12316,8847,19,11,30,15,24,22,-1,59,16,97,83,1,17,49,18,44,73,37,5,44,27,24,1,83,76,-1,1,17,-1,5,1,6,2,6,48,77,137,79,18,3,3,35,68,1,,19100,19000,,,TX,,,2023-12-31,48113001503,188
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001503,7,Project Based Section 8,5,,TX Texas Dallas County 001503,48113001503,23,92,23,100,6,17,1.0,24,392,736,16999,16290,-1,4,43,17,35,-1,-1,100,24,100,74,-1,-1,52,-1,40,33,33,-1,4,17,78,4,43,30,-1,-1,43,-1,13,-1,13,0,-1,52,100,53,100,-1,-1,-1,35,68,1,,19100,19000,,,TX,,,2023-12-31,48113001503,23
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001504,7,Summary of All HUD Programs,1,,TX Texas Dallas County 001504,48113001504,146,79,121,100,5,30,1.4,174,281,1055,11159,7760,19,10,41,14,17,13,-1,70,15,98,90,-1,19,50,18,57,68,44,4,39,31,26,-1,82,72,2,2,18,-1,7,-1,7,0,19,63,47,137,78,19,3,3,29,59,13,,19100,19000,,,TX,,,2023-12-31,48113001504,146
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001504,7,Housing Choice Vouchers,3,,TX Texas Dallas County 001504,48113001504,85,76,69,100,4,29,1.8,121,340,1529,13608,7760,22,7,28,17,27,20,-1,67,18,96,84,-1,33,61,32,44,65,32,7,46,22,25,-1,87,74,3,3,13,-1,7,-1,7,0,28,70,83,137,61,33,6,6,29,59,13,,19100,19000,,,TX,,,2023-12-31,48113001504,85
Census Tract,TX Texas,TX Texas 113 Dallas County 48113001504,7,Mod Rehab,4,,TX Texas Dallas County 001504,48113001504,61,84,52,100,5,31,1.0,53,203,455,7909,7760,15,15,59,10,2,4,-1,75,11,100,98,-1,-1,35,-1,74,71,72,-1,29,44,27,-1,75,69,-1,-1,25,-1,6,-1,6,0,10,52,-1,-1,100,-1,-1,-1,29,59,13,,19100,19000,,,TX,,,2023-12-31,48113001504,61
