hud_id,project,proj_add,proj_cty,proj_st,proj_zip,state_id,latitude,longitude,place1990,place2000,place2010,place2020,fips1990,fips2000,fips2010,fips2020,st2020,cnty2020,scattered_site_cd,resyndication_cd,allocamt,n_units,li_units,n_0br,n_1br,n_2br,n_3br,n_4br,aff_period,aff_yrs,inc_ceil,low_ceil,ceilunit,yr_pis,yr_alloc,non_prof,basis,bond,mff_ra,fmha_514,fmha_515,fmha_538,home,home_amt,tcap,tcap_amt,cdbg,cdbg_amt,htf,htf_amt,fha,hopevi,hpvi_amt,tcep,tcep_amt,rad,qozf,qozf_amt,rentassist,trgt_pop,trgt_fam,trgt_eld,trgt_dis,trgt_hml,trgt_other,trgt_spc,type,credit,n_unitsr,li_unitr,metro,dda,qct,nonprog,nlm_reason,nlm_spc,datanote,record_stat
TXA20145028,RIVERSTONE TRAILS,201 PLANTERS ROAD,SUNNYVALE,TX,,TX4879,32.78413,-96.576768,,,71156.0,71156.0,48113XXXXXX,48113XXXXXX,48113018104,48113018158,48,113,2.0,,127482.0,96.0,96.0,,,,,,,,2.0,1.0,3.0,2014,2012,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,,,2.0,0.0,,,2.0,2.0,0.0,2.0,0.0,,,,4.0,2.0,,,,,,,,2.0,96.0,96.0,1.0,0.0,2.0,,,,,X
TXA20154007,BRUTON APTS,9415 BRUTON RD,DALLAS,TX,75217,TX4985,32.748913,-96.658856,1085.0,19000.0,19000.0,19000.0,48113012000,48113012000,48113012000,48113012000,48,113,2.0,,,264.0,,,,,,,,,2.0,,,2015,2014,2.0,2.0,2.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,UNSPECIFIED,1.0,,264.0,264.0,1.0,0.0,1.0,,,,,X
TXA20154042,SERENITY PLACE,3124 SOUTH DENLEY DRIVE,DALLAS,TX,75216,TX5028,32.708998,-96.803719,1085.0,19000.0,19000.0,19000.0,48113005700,48113005700,48113005700,48113005700,48,113,2.0,,,45.0,,,,,,,,,2.0,,,2015,2014,2.0,2.0,2.0,,,,,2.0,0.0,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,UNSPECIFIED,1.0,,45.0,45.0,1.0,0.0,1.0,,,,AKA CITY WIDE SERENITY PLACE APTS.,X
TXA20154047,SUMMIT PLACE,12777 MERIT DRIVE,DALLAS,TX,,TX4906,32.923054,-96.772469,,,19000.0,19000.0,48113XXXXXX,48113XXXXXX,48113013200,48113013202,48,113,2.0,,,100.0,75.0,,,,,,,,2.0,,,2015,2013,2.0,2.0,2.0,,,,,2.0,0.0,,,2.0,0.0,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,SPECIAL NEEDS,,,100.0,75.0,1.0,0.0,2.0,,,,,X
TXA20157576,STERLINGSHIRE APARTMENT HOMES,9415 BRUTON RD,DALLAS,TX,75217,TX4985,32.748913,-96.658856,,,19000.0,19000.0,48XXXXXXXXX,48XXXXXXXXX,48113012000,48113012000,48,113,2.0,2.0,,264.0,264.0,0.0,8.0,127.0,129.0,0.0,,,2.0,1.0,13.0,2015,2014,2.0,2.0,,2.0,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,Total Special Needs,1.0,1.0,264.0,264.0,1.0,0.0,1.0,,,,,X
TXA20163044,MARTHAS VINEYARD,3110 CEDARPLAZA LANE,DALLAS,TX,75235,TX5096,32.822626,-96.825388,,19000.0,19000.0,19000.0,48XXXXXXXXX,48113000601,48113000601,48113000611,48,113,2.0,,,100.0,85.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,21.0,2016,2015,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,,,2.0,2.0,0.0,2.0,0.0,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,100.0,85.0,1.0,0.0,2.0,,,,,X
TXA20163050,PEOPLES EL SHADDAI VILLAGE,2836 E. OVERTON ROAD,DALLAS,TX,75216,TX5249,32.713827,-96.778716,,19000.0,19000.0,19000.0,48XXXXXXXXX,48113008802,48113008802,48113008802,48,113,2.0,2.0,,100.0,100.0,0.0,20.0,20.0,30.0,30.0,,,2.0,1.0,10.0,2016,2016,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,100.0,100.0,1.0,0.0,1.0,,,,,X
TXA20163059,SAINT JAMES MANOR,3119 EASTER AVE,DALLAS,TX,75216,TX0499,32.711593,-96.796208,,19000.0,19000.0,19000.0,48XXXXXXXXX,48113008802,48113008802,48113008802,48,113,2.0,2.0,,100.0,100.0,0.0,20.0,40.0,30.0,10.0,,,2.0,1.0,10.0,2016,2016,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,100.0,100.0,1.0,0.0,1.0,,,,,X
TXA20163060,SKYLINE PLACE APARTMENTS,4700 WIMBELTON WAY,DALLAS,TX,75227,TX5250,32.778413,-96.687027,,19000.0,19000.0,19000.0,48XXXXXXXXX,48113012207,48113012207,48113012207,48,113,2.0,2.0,,318.0,318.0,0.0,222.0,96.0,0.0,0.0,,,2.0,,,2016,2016,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,318.0,318.0,1.0,0.0,2.0,,,,,X
TXA20163072,VILLAS OF VANSTON PARK,4516 GUS THOMMASON RD.,MESQUITE,TX,75150,TX4943,32.824222,-96.646563,2795.0,19000.0,47892.0,47892.0,48113018000,48113018001,48113018001,48113018001,48,113,2.0,,,155.0,113.0,,,,,,,,2.0,,,2016,2013,2.0,2.0,2.0,,,,,2.0,0.0,,,2.0,0.0,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,1.0,SPECIAL NEEDS,,,155.0,113.0,1.0,0.0,2.0,,,,,X
TXA20163078,WYNNEWOOD FAMILY HOUSING,414 W. LOUISIANA AVENUE,DALLAS,TX,,TX4907,32.723143,-96.828334,1085.0,19000.0,19000.0,19000.0,48113006200,48113006200,48113006200,48113006200,48,113,2.0,,,161.0,160.0,,,,,,,,2.0,,,2016,2013,2.0,2.0,2.0,,,,,2.0,0.0,,,2.0,0.0,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,1.0,UNSPECIFIED,,,161.0,160.0,1.0,0.0,1.0,,,,,X
TXA20172017,EVERGREEN AT ROWLETT SENIOR,5611 OLD ROWLETT ROAD,ROWLETT,TX,75089,TX5083,32.910677,-96.567542,,,63572.0,63572.0,48XXXXXXXXX,48113018124,48113018140,48113018140,48,113,2.0,,,138.0,138.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,70.0,2017,2015,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1000000.0,2.0,0.0,2.0,0.0,,,2.0,2.0,0.0,2.0,0.0,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,,138.0,138.0,1.0,1.0,2.0,,,,,X
TXA20175050,GATEWAY AT HUTCHINS,805 N. DENTON STREET,HUTCHINS,TX,75141,TX5185,32.65432,-96.72086,,35612.0,35612.0,35612.0,48XXXXXXXXX,48113016902,48113016902,48113016902,48,113,2.0,,,336.0,336.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,,2017,2016,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,,,2.0,2.0,0.0,2.0,0.0,,,,4.0,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,336.0,336.0,1.0,0.0,1.0,,,,,X
TXA20181014,PALLADIUM GARLAND,950 W INTERSTATE 30,GARLAND,TX,75043,TX5221,32.837104,-96.60187,,,29000.0,29000.0,48XXXXXXXXX,48113018118,48113017808,48113017808,48,113,2.0,,,140.0,98.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,50.0,2018,2016,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,,,,,0.0,2.0,0.0,,,,,1.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,140.0,98.0,1.0,0.0,2.0,,,,,X
TXA20202728,CANOVA PALMS,NEQ OF W PIONEER DR AND W IRVING BLVD,IRVING,TX,75061,TX5435,32.8222,-96.958,,,37000.0,37000.0,48XXXXXXXXX,48XXXXXXXXX,48113014502,48113014502,48,113,2.0,2.0,,58.0,50.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,25.0,2020,2018,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,58.0,50.0,1.0,0.0,2.0,,,,,X
TXA20202739,FORESTWOOD,4540 LASATER RD.,BALCH SPRINGS,TX,75181,TX5376,32.706912,-96.579436,,,5372.0,99999.0,48XXXXXXXXX,48XXXXXXXXX,48113017301,48113017314,48,113,2.0,2.0,,220.0,220.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,,2020,2018,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,220.0,220.0,1.0,1.0,2.0,,,,,X
TXA20202753,LAVON SENIOR VILLAS,314 CASTLE DRIVE,GARLAND,TX,75040,TX5414,32.921974,-96.626743,,,29000.0,29000.0,48XXXXXXXXX,48XXXXXXXXX,48113018105,48113018105,48,113,2.0,2.0,,120.0,104.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,53.0,2020,2018,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,120.0,104.0,1.0,0.0,2.0,,,,,X
TXA20202755,MARIPOSA APARTMENT HOMES AT WESTCHESTER,11 EAST POLO ROAD,GRAND PRAIRIE,TX,75052,TX5386,32.6655,-97.0261,,,30464.0,30464.0,48XXXXXXXXX,48XXXXXXXXX,48113016410,48113016410,48,113,2.0,2.0,,93.0,61.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,32.0,2020,2018,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,93.0,61.0,1.0,0.0,2.0,,,,,X
TXA20202763,NORTHGATE VILLAGE,12303 NORTH PLANO ROAD,DALLAS,TX,75243,TX5476,32.914571,-96.700625,,,19000.0,19000.0,48XXXXXXXXX,48XXXXXXXXX,48113019019,48113019019,48,113,2.0,2.0,,168.0,168.0,0.0,0.0,16.0,80.0,72.0,,,2.0,1.0,56.0,2020,2019,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,2.0,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,168.0,168.0,1.0,0.0,1.0,,,,,X
TXA20202771,PYTHIAN MANOR,2719 EAST ILLINOIS AVENUE,DALLAS,TX,75219,TX5540,32.716998,-96.780927,,,19000.0,19000.0,48XXXXXXXXX,48XXXXXXXXX,48113008801,48113008801,48,113,2.0,2.0,,76.0,76.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,8.0,2020,2019,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,2.0,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,76.0,76.0,1.0,0.0,1.0,,,,,X
TXA20202773,RESIDENCES OF LONG BRANCH,4217 ROWLETT ROAD,ROWLETT,TX,75088,TX5443,32.898999,-96.569791,,,63572.0,63572.0,48XXXXXXXXX,48XXXXXXXXX,48113018133,48113018133,48,113,2.0,2.0,,76.0,76.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,39.0,2020,2018,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,76.0,76.0,1.0,1.0,2.0,,,,,X
TXA20211845,RIDGECREST TERRACE,526 S. WALTON WALKER BLVD.,DALLAS,TX,75211,TX5661,32.743159,-96.918222,,,19000.0,19000.0,48XXXXXXXXX,48XXXXXXXXX,48113010704,48113010704,48,113,2.0,2.0,,250.0,250.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,25.0,2021,2020,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,2.0,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,250.0,250.0,1.0,0.0,1.0,,,,,X
TXA20211858,VENTURA AT HICKORY TREE,3401 HICKORY TREE ROAD,BALCH SPRINGS,TX,75180,TX5568,32.722807,-96.622843,,,5372.0,5372.0,48XXXXXXXXX,48XXXXXXXXX,48113017201,48113017201,48,113,2.0,2.0,,216.0,216.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,,2021,2019,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,2.0,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,216.0,216.0,1.0,0.0,1.0,,,,,X
TXA20220889,BRANDYWINE,500 ROCKINGHAM DRIVE,RICHARDSON,TX,75080,TX5644,32.965228,-96.734433,,,61796.0,61796.0,48XXXXXXXXX,48XXXXXXXXX,48113019211,48113019211,48,113,2.0,2.0,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,26.0,2022,2020,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,2.0,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,2.0,50.0,50.0,1.0,0.0,2.0,,,,,X
TXA20220897,DALLAS STEMMONS APARTMENTS,11070 NORTH STEMMONS FREEWAY,DALLAS,TX,75229,TX5640,32.887619,-96.898527,,,19000.0,19000.0,48XXXXXXXXX,48XXXXXXXXX,48113009900,48113009900,48,113,2.0,2.0,,87.0,85.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,43.0,2022,2020,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,2.0,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,87.0,85.0,1.0,0.0,2.0,,,,,X
TXA20220907,GARLAND SENIOR LIVING,2222 MONARCH DR AND 301 TINA DR,GARLAND,TX,75040,TX5642,32.935208,-96.634541,,,29000.0,29000.0,48XXXXXXXXX,48XXXXXXXXX,48113019026,48113019026,48,113,2.0,2.0,,122.0,92.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,47.0,2022,2020,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,2.0,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,122.0,92.0,1.0,0.0,2.0,,,,,X
TXA20220925,LENNOX HOUSE,110 NW 2ND STREET,GRAND PRAIRIE,TX,75050,TX5669,32.746027,-97.004934,,,30464.0,30464.0,48XXXXXXXXX,48XXXXXXXXX,48113015500,48113015500,48,113,2.0,2.0,,40.0,40.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,21.0,2022,2020,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,2.0,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,40.0,40.0,1.0,0.0,2.0,,,,,X
TXA20220938,PALLADIUM REDBIRD,SEQ S. WESTMORELAND AND W. CAMP WISOM ROAD,DALLAS,TX,75237,TX5539,32.6727,-96.8714,,,19000.0,19000.0,48XXXXXXXXX,48XXXXXXXXX,48113010904,48113010904,48,113,2.0,2.0,,300.0,210.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,7.0,2022,2019,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,2.0,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,300.0,210.0,1.0,0.0,1.0,,,,,X
TXA20230823,ESTELLE VILLAGE,5969 HIGHLAND VILLAGE DRIVE,DALLAS,TX,75241,TX5846,32.674527,-96.762235,,,19000.0,19000.0,48XXXXXXXXX,48XXXXXXXXX,48113011401,48113011401,48,113,2.0,2.0,,300.0,300.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,,2023,2022,2.0,2.0,,,2.0,2.0,,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,,,0.0,2.0,0.0,2.0,,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,300.0,300.0,1.0,0.0,1.0,,,,,X
