GEOID,DISTRICT_NUM,south_of_i30,population,median_income,pct_black,pct_hispanic,pct_nonwhite,ami_ratio,below_80_ami,cip_per_capita,cip_per_capita_raw,cip_outlier,investment_gap,log_cip,log_income,holc_grade,holc_d,cip_drainage_share,cip_econdev_share,cip_parks_share,cip_streets_share
48113006302,1,0,3947,83827,2.3,73.4,75.7,0.8553775510204081,0,1097.373701375267,1097.373701375267,0,783.5591718304859,7.001585911500769,11.336510430280342,C,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113006501,1,0,5972,76477,1.3,92.8,94.1,0.7803775510204082,1,1097.3737013752673,1097.3737013752673,0,753.3992964149475,7.001585911500769,11.244745321014502,None,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113006502,1,0,3729,74450,0.2,92.9,93.1,0.7596938775510204,1,1097.3737013752673,1097.3737013752673,0,744.0341369944698,7.001585911500769,11.217883038112156,None,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113011300,8,1,5173,49643,77.6,18.5,96.1,0.5065612244897959,1,646.5226340567838,646.5226340567838,0,116.61649284552789,6.473153749034997,10.812612672625372,None,0,0.036454034425160285,0.0,0.0,0.9635459655748397
48113002100,14,0,3035,94451,23.0,14.9,37.9,0.9637857142857142,0,960.6623024151443,960.6623024151443,0,682.146134580496,6.868663352047305,11.4558364604861,None,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113001202,2,0,3490,73462,14.5,29.5,44.0,0.7496122448979592,1,1040.958324365362,1040.958324365362,0,682.8666501916344,6.948857225702866,11.204523544704108,None,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113001203,14,0,1313,144375,0.0,47.7,47.7,1.4732142857142858,0,960.6623024151443,960.6623024151443,0,778.4553374409426,6.868663352047305,11.880169360258195,C,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113008703,4,0,3426,36506,28.6,68.4,97.0,0.37251020408163266,1,584.3445174446689,584.3445174446689,0,-136.25293415644785,6.372200592596124,10.50523190962273,None,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113018508,10,0,1435,34797,28.0,34.3,62.3,0.3550714285714286,1,448.68145340757997,448.68145340757997,0,-307.30701019992557,6.1085394507815955,10.457286455149985,None,0,0.13133507034377961,0.0,0.021422478291566144,0.8472424513646543
48113011500,7,1,4641,28040,41.9,57.0,98.9,0.2861224489795918,1,1455.2483827016522,1455.2483827016522,0,517.0839544509257,7.283618806722254,10.241387341148526,None,0,0.25274053091005616,0.0,0.010664062964589969,0.7365954061253539
48113005902,4,0,4992,37226,71.7,26.1,97.8,0.37985714285714284,1,584.3445174446689,584.3445174446689,0,-122.31562783417837,6.372200592596124,10.524762720858279,None,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113007601,13,0,1976,200583,0.0,10.0,10.0,2.046765306122449,0,720.4278836140196,720.4278836140196,0,589.2795282292145,6.581232419807328,12.208983405156136,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113007604,13,0,2882,250001,0.0,6.8,6.8,2.551030612244898,0,720.4278836140197,720.4278836140197,0,615.2037822378238,6.581232419807328,12.429220196836383,A,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113007605,13,0,1614,211023,0.0,5.6,5.6,2.153295918367347,0,720.4278836140197,720.4278836140197,0,595.7678675581852,6.581232419807328,12.259722411256956,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113007801,13,0,2517,93972,2.4,1.8,4.2,0.9588979591836735,0,720.4278836140197,720.4278836140197,0,440.4920456181234,6.581232419807328,11.450752144538939,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113007805,10,0,2484,70270,16.0,28.5,44.5,0.7170408163265306,1,448.68145340758,448.68145340758,0,74.32354009961972,6.1085394507815955,11.160100244186243,None,0,0.13133507034377961,0.0,0.021422478291566144,0.8472424513646543
48113004700,1,0,2560,82917,4.1,70.3,74.39999999999999,0.8460918367346939,0,1097.3737013752673,1097.3737013752673,0,780.1151106381401,7.001585911500769,11.325595386445151,C,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113004800,1,0,2486,51406,0.0,94.6,94.6,0.5245510204081633,1,1097.3737013752673,1097.3737013752673,0,585.6410132036458,7.001585911500769,10.847510176148173,C,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113005000,1,0,3018,51330,2.6,87.8,90.4,0.5237755102040816,1,1097.3737013752673,1097.3737013752673,0,584.8833337900273,7.001585911500769,10.84603065555435,C,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113005100,1,0,2620,64421,1.2,83.1,84.3,0.6573571428571429,1,1097.3737013752673,1097.3737013752673,0,689.0265697233158,7.001585911500769,11.073194945894171,C,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113005200,1,0,4159,86853,9.5,59.5,69.0,0.8862551020408164,0,1097.3737013752673,1097.3737013752673,0,794.4926199140584,7.001585911500769,11.371972313387014,C,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113002500,2,0,4869,45167,24.3,68.8,93.1,0.46088775510204083,1,1040.958324365362,1040.958324365362,0,458.53906764806015,6.948857225702866,10.718122010680352,None,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113019019,10,0,7655,45809,50.7,33.0,83.7,0.4674387755102041,1,448.68145340758,448.68145340758,0,-125.5753644262598,6.1085394507815955,10.73223585734761,None,0,0.13133507034377961,0.0,0.021422478291566144,0.8472424513646543
48113005400,4,0,4652,47047,17.8,61.8,79.6,0.4800714285714286,1,584.3445174446689,584.3445174446689,0,25.19875749928724,6.372200592596124,10.75890238102528,B,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113005500,4,0,3456,64893,52.1,43.2,95.3,0.6621734693877551,1,584.3445174446689,584.3445174446689,0,178.96750346549754,6.372200592596124,11.08049503863161,B,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113005300,1,0,5919,68424,0.7,77.5,78.2,0.698204081632653,1,1097.3737013752673,1097.3737013752673,0,712.9160466320432,7.001585911500769,11.133478919260618,B,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113005600,4,0,7309,58058,17.0,79.6,96.6,0.5924285714285714,1,584.3445174446689,584.3445174446689,0,131.24364300616998,6.372200592596124,10.96919778986164,C,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113013624,11,0,4004,80536,33.8,14.5,48.3,0.8217959183673469,0,521.8726987507254,521.8726987507254,0,195.2345422970851,6.259338028606563,11.29645956840926,None,0,0.06771329539799688,0.0,0.012708053008966535,0.9195786515930365
48113005700,4,0,5403,36724,42.7,58.4,100.0,0.37473469387755104,1,584.3445174446689,584.3445174446689,0,-131.97534335890282,6.372200592596124,10.511185771263591,C,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113007815,13,0,4924,40316,29.3,23.8,53.1,0.41138775510204084,1,720.4278836140197,720.4278836140197,0,67.92935776447189,6.581232419807328,10.604503691474768,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113007819,13,0,2375,46418,18.7,51.5,70.2,0.4736530612244898,1,720.4278836140196,720.4278836140196,0,153.70526376503062,6.581232419807328,10.74544259402304,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113007902,9,0,4788,102257,4.0,8.0,12.0,1.0434387755102041,0,532.7493658553295,532.7493658553295,0,275.49430685545303,6.279926376449069,11.535244531219494,None,0,0.0746826774743875,0.0,0.0600848117099909,0.8652325108156216
48113002200,2,0,2918,77813,28.1,14.2,42.3,0.7940102040816327,1,1040.958324365362,1040.958324365362,0,702.8897424041168,6.948857225702866,11.26206379132333,D,1,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113002400,2,0,3028,49821,4.8,83.1,87.89999999999999,0.5083775510204082,1,1040.9583243653617,1040.9583243653617,0,512.9454268291747,6.948857225702865,10.816191860874863,C,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113008000,9,0,7522,250001,0.2,6.0,6.2,2.551030612244898,0,532.7493658553295,532.7493658553295,0,427.52526447913357,6.279926376449069,12.429220196836383,None,0,0.0746826774743875,0.0,0.0600848117099909,0.8652325108156216
48113008200,9,0,4186,80556,15.5,33.1,48.6,0.822,0,532.7493658553294,532.7493658553294,0,206.1923053241415,6.279926376449069,11.296707873726751,None,0,0.0746826774743875,0.0,0.0600848117099909,0.8652325108156216
48113011401,8,1,6111,36888,78.1,14.6,92.7,0.37640816326530613,1,646.5226340567838,646.5226340567838,0,-66.6125472528662,6.473153749034997,10.515641573886542,None,0,0.036454034425160285,0.0,0.0,0.9635459655748397
48113008802,4,0,5494,32480,64.2,30.1,94.3,0.3314285714285714,1,584.3445174446689,584.3445174446689,0,-225.57329561414792,6.372200592596124,10.388379794275615,None,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113009603,13,0,5041,152188,1.4,21.7,23.1,1.552938775510204,0,720.4278836140196,720.4278836140196,0,547.5750268306308,6.581232419807328,11.932871877674593,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113009604,13,0,3781,47083,11.5,14.9,26.4,0.4804387755102041,1,720.4278836140196,720.4278836140196,0,161.70965053306952,6.581232419807328,10.759667280669499,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113009605,13,0,3247,77585,11.4,70.0,81.4,0.7916836734693877,1,720.4278836140197,720.4278836140197,0,381.365815325686,6.581232419807328,11.259129388517584,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113009607,13,0,3727,135000,1.1,34.4,35.5,1.3775510204081634,0,720.4278836140197,720.4278836140197,0,525.5676571832762,6.581232419807328,11.813030057420567,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113009608,13,0,2907,123958,4.5,20.1,24.6,1.2648775510204082,0,720.4278836140196,720.4278836140196,0,508.2097890323841,6.581232419807328,11.727698077534676,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113009609,13,0,3183,190670,0.6,5.8,6.4,1.9456122448979591,0,720.4278836140195,720.4278836140195,0,582.461079354564,6.581232419807328,12.15829946405849,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113009611,6,1,3538,83270,4.9,58.3,63.2,0.8496938775510204,0,1144.4546608156195,1144.4546608156195,0,828.5409996153028,7.043556920853242,11.329843619229864,None,0,0.1961514462276044,0.0,0.010856563454895331,0.7929919903175002
48113009702,13,0,3219,164547,0.6,25.9,26.5,1.6790510204081632,0,720.4278836140197,720.4278836140197,0,560.5578734154117,6.581232419807328,12.010951522664724,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113009202,5,0,5453,48497,19.9,74.5,94.4,0.4948673469387755,1,536.7663720701469,536.7663720701469,0,-5.661624881218586,6.287424213189074,10.78925721934233,None,0,0.05841713535232536,0.0,0.028294400858266303,0.9132884637894084
48113009301,5,0,5267,64255,9.5,83.1,92.6,0.6556632653061224,1,536.7663720701469,536.7663720701469,0,127.3642933501971,6.287424213189074,11.070614820741241,None,0,0.05841713535232536,0.0,0.028294400858266303,0.9132884637894084
48113009304,8,1,9059,33786,59.4,35.6,95.0,0.34475510204081633,1,646.5226340567838,646.5226340567838,0,-132.08775391901588,6.473153749034997,10.427801794482674,None,0,0.036454034425160285,0.0,0.0,0.9635459655748397
48113008500,5,0,3637,52423,8.1,73.7,81.8,0.5349285714285714,1,536.7663720701469,536.7663720701469,0,34.96123752709576,6.287424213189074,10.867100705304681,None,0,0.05841713535232536,0.0,0.028294400858266303,0.9132884637894084
48113008604,4,0,2573,22619,74.4,22.0,96.4,0.23080612244897958,1,584.3445174446689,584.3445174446689,0,-578.665808747929,6.372200592596124,10.026545540027982,None,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113008701,4,0,5320,23938,74.5,24.7,99.2,0.24426530612244898,1,584.3445174446689,584.3445174446689,0,-514.5831527094948,6.372200592596124,10.083222433433315,None,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113008704,4,0,4649,17442,60.8,37.8,98.6,0.1779795918367347,1,584.344517444669,584.344517444669,0,-923.8615694805901,6.372200592596124,9.76663636978693,None,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113008801,4,0,2721,41476,67.9,28.8,96.7,0.42322448979591837,1,584.3445174446689,584.3445174446689,0,-49.90494171605951,6.372200592596124,10.632870225678168,None,0,0.06735801873091203,0.0,0.022501233371540308,0.9101407478975477
48113009802,6,1,5776,56923,4.4,85.0,89.4,0.5808469387755102,1,1144.4546608156195,1144.4546608156195,0,682.3193101111526,7.043556920853242,10.949454756366551,None,0,0.1961514462276044,0.0,0.010856563454895331,0.7929919903175002
48113009104,5,0,3477,71298,12.5,81.4,93.9,0.727530612244898,1,536.7663720701469,536.7663720701469,0,167.80608471074873,6.287424213189074,11.174623555518082,None,0,0.05841713535232536,0.0,0.028294400858266303,0.9132884637894084
48113018507,10,0,4141,38668,65.5,18.9,84.4,0.3945714285714286,1,448.68145340757997,448.68145340757997,0,-231.62605068237485,6.1085394507815955,10.562767663584497,None,0,0.13133507034377961,0.0,0.021422478291566144,0.8472424513646543
48113012802,9,0,5012,130000,2.9,39.4,42.3,1.3265306122448979,0,532.7493658553294,532.7493658553294,0,330.3945153310958,6.279926376449069,11.77528972943772,None,0,0.0746826774743875,0.0,0.0600848117099909,0.8652325108156216
48113008402,5,0,3707,64333,7.5,81.1,88.6,0.6564591836734693,1,536.7663720701469,536.7663720701469,0,127.86066942686313,6.287424213189074,11.071827997858339,None,0,0.05841713535232536,0.0,0.028294400858266303,0.9132884637894084
48113008101,9,0,1834,66352,10.9,22.4,33.3,0.6770612244897959,1,532.7493658553295,532.7493658553295,0,136.28610072164298,6.279926376449069,11.102729182486163,None,0,0.0746826774743875,0.0,0.0600848117099909,0.8652325108156216
48113013202,11,0,4971,88073,31.6,12.7,44.3,0.898704081632653,0,521.8726987507254,521.8726987507254,0,223.18717006258743,6.259338028606563,11.385921295032222,None,0,0.06771329539799688,0.0,0.012708053008966535,0.9195786515930365
48113013012,10,0,2765,180293,2.2,9.2,11.4,1.8397244897959184,0,448.68145340757997,448.68145340757997,0,302.7737888385153,6.1085394507815955,12.102338584255811,None,0,0.13133507034377961,0.0,0.021422478291566144,0.8472424513646543
48113008102,9,0,4042,188125,6.5,14.5,21.0,1.9196428571428572,0,532.7493658553294,532.7493658553294,0,392.9161136658258,6.279926376449069,12.144861914485277,A,0,0.0746826774743875,0.0,0.0600848117099909,0.8652325108156216
48113016527,3,0,5126,121684,26.4,56.8,83.19999999999999,1.2416734693877551,0,501.7237558155702,501.7237558155702,0,285.53978283514243,6.220040826028309,11.709182799502662,None,0,0.11903494505758273,0.0,0.0,0.8809650549424173
48113000801,2,0,3674,74670,28.3,36.0,64.3,0.7619387755102041,1,1040.958324365362,1040.958324365362,0,688.6598032973243,6.948857225702866,11.220833684029747,C,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113000902,2,0,2703,82773,15.1,33.7,48.8,0.8446224489795918,0,1040.958324365362,1040.958324365362,0,723.1477995788932,6.948857225702866,11.323857200238917,C,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113012801,9,0,2447,80420,4.0,49.9,53.9,0.8206122448979591,0,532.7493658553295,532.7493658553295,0,205.6400576216766,6.279926376449069,11.295018180451265,None,0,0.0746826774743875,0.0,0.0600848117099909,0.8652325108156216
48113007915,9,0,1944,73739,10.2,11.8,22.0,0.7524387755102041,1,532.7493658553294,532.7493658553294,0,176.0028603677262,6.279926376449069,11.208287110535347,None,0,0.0746826774743875,0.0,0.0600848117099909,0.8652325108156216
48113012502,2,0,3507,58068,3.4,71.0,74.4,0.592530612244898,1,1040.958324365362,1040.958324365362,0,587.9354792845882,6.948857225702866,10.969370016581319,None,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113012501,2,0,3151,91189,2.2,83.6,85.8,0.9305,0,1040.958324365362,1040.958324365362,0,752.479115599498,6.948857225702866,11.420689554752878,None,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113016635,8,1,3810,22881,91.6,3.3,94.9,0.2334795918367347,1,646.5226340567839,646.5226340567839,0,-503.1705860013591,6.473153749034997,10.038062150832348,None,0,0.036454034425160285,0.0,0.0,0.9635459655748397
48113016534,3,0,3832,58071,21.1,65.4,86.5,0.5925612244897959,1,501.7237558155702,501.7237558155702,0,48.724314301727304,6.220040826028309,10.969421678813655,None,0,0.11903494505758273,0.0,0.0,0.8809650549424173
48113007702,13,0,3314,146267,2.9,2.1,5.0,1.4925204081632653,0,720.4278836140196,720.4278836140196,0,540.5778110197203,6.581232419807328,11.893188997655077,A,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113007830,13,0,2749,40859,38.3,46.1,84.4,0.4169285714285714,1,720.4278836140196,720.4278836140196,0,76.60080590408131,6.581232419807328,10.617882394259105,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113007206,6,1,3236,43720,0.6,83.6,84.19999999999999,0.44612244897959186,1,1144.4546608156195,1144.4546608156195,0,542.759085148868,7.043556920853242,10.685560942290476,None,0,0.1961514462276044,0.0,0.010856563454895331,0.7929919903175002
48113010001,2,0,2386,40299,49.3,28.0,77.3,0.4112142857142857,1,1040.9583243653617,1040.9583243653617,0,388.18454416857344,6.948857225702865,10.604081933731123,None,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113007831,13,0,2055,43424,50.0,28.7,78.7,0.44310204081632654,1,720.4278836140196,720.4278836140196,0,114.63084584342334,6.581232419807328,10.678767562634595,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113014157,6,1,2678,113698,16.4,17.9,34.3,1.1601836734693878,0,1144.4546608156195,1144.4546608156195,0,913.0862060657525,7.043556920853242,11.641301089434403,None,0,0.1961514462276044,0.0,0.010856563454895331,0.7929919903175002
48113007203,6,1,3347,43527,8.8,81.0,89.8,0.4441530612244898,1,1144.4546608156195,1144.4546608156195,0,540.091149244632,7.043556920853242,10.681136714183795,None,0,0.1961514462276044,0.0,0.010856563454895331,0.7929919903175002
48113002001,1,0,2469,58884,26.2,42.3,68.5,0.6008571428571429,1,1097.3737013752673,1097.3737013752673,0,650.628735541588,7.001585911500769,10.983324685877903,C,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113000705,14,0,2357,124250,3.0,9.8,12.8,1.2678571428571428,0,960.6623024151445,960.6623024151445,0,748.9429417056848,6.868663352047305,11.730050943958876,C,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113016528,3,0,4847,74523,63.1,28.8,91.9,0.7604387755102041,1,501.7237558155702,501.7237558155702,0,148.7303099243639,6.220040826028309,11.218863081554161,None,0,0.11903494505758273,0.0,0.0,0.8809650549424173
48113016526,3,0,4806,51305,62.7,25.9,88.6,0.5235204081632653,1,501.72375581557026,501.72375581557026,0,-11.016339070900358,6.220040826028309,10.84554349229631,None,0,0.11903494505758273,0.0,0.0,0.8809650549424173
48113000706,14,0,2249,130206,2.0,15.6,17.6,1.3286326530612245,0,960.6623024151443,960.6623024151443,0,758.6275991898676,6.868663352047305,11.776873090644129,C,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113001901,14,0,3817,120022,2.8,13.5,16.3,1.2247142857142856,0,960.6623024151443,960.6623024151443,0,741.4847302354575,6.868663352047305,11.695430338294015,D,1,0.11223589939386747,0.0,0.0,0.8877641006061325
48113001801,14,0,2568,83555,5.8,10.4,16.2,0.8526020408163265,0,960.6623024151444,960.6623024151444,0,645.8261996307465,6.868663352047305,11.333260376637483,C,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113000703,14,0,3075,116250,8.9,8.3,17.200000000000003,1.1862244897959184,0,960.6623024151443,960.6623024151443,0,734.3730072052485,6.868663352047305,11.663498323449602,C,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113001802,14,0,3078,112782,3.5,10.4,13.9,1.1508367346938775,0,960.6623024151445,960.6623024151445,0,727.4147046765836,6.868663352047305,11.63321203084465,D,1,0.11223589939386747,0.0,0.0,0.8877641006061325
48113000610,2,0,2326,47210,4.1,71.9,76.0,0.481734693877551,1,1040.958324365362,1040.958324365362,0,483.74310368859074,6.948857225702866,10.762361013540332,None,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113000407,2,0,2235,58934,7.7,68.6,76.3,0.6013673469387755,1,1040.9583243653617,1040.9583243653617,0,594.5923799504167,6.948857225702865,10.984173452670783,C,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113000408,2,0,2408,71723,14.1,26.6,40.7,0.7318673469387755,1,1040.958324365362,1040.958324365362,0,674.1843387798403,6.948857225702866,11.180566756180555,B,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113016533,3,0,3287,97705,32.2,41.3,73.5,0.9969897959183673,0,501.72375581557014,501.72375581557014,0,232.4833835915246,6.220040826028309,11.489708013794043,None,0,0.11903494505758273,0.0,0.0,0.8809650549424173
48113003103,14,0,2460,76103,27.6,13.6,41.2,0.7765612244897959,1,960.6623024151443,960.6623024151443,0,614.997472275066,6.868663352047305,11.239842964886162,None,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113010809,3,0,5323,41053,24.2,64.8,89.0,0.4189081632653061,1,501.7237558155702,501.7237558155702,0,-139.0608535467266,6.220040826028309,10.62261919381804,None,0,0.11903494505758273,0.0,0.0,0.8809650549424173
48113007916,9,0,1366,96976,16.8,14.1,30.9,0.9895510204081632,0,532.7493658553294,532.7493658553294,0,261.48502655333334,6.279926376449069,11.482218804191067,None,0,0.0746826774743875,0.0,0.0600848117099909,0.8652325108156216
48113013631,11,0,1958,53887,27.1,56.7,83.80000000000001,0.5498673469387755,1,521.8726987507254,521.8726987507254,0,33.70058732959643,6.259338028606563,10.89464454042269,None,0,0.06771329539799688,0.0,0.012708053008966535,0.9195786515930365
48113013107,11,0,4435,50823,27.5,32.6,60.1,0.5186020408163265,1,521.8726987507254,521.8726987507254,0,4.269830597519672,6.259338028606563,10.836104287009055,None,0,0.06771329539799688,0.0,0.012708053008966535,0.9195786515930365
48113020800,7,1,7507,35577,50.6,40.1,90.7,0.36303061224489797,1,1455.248382701652,1455.248382701652,0,715.8344195189674,7.283618806722254,10.479454640632905,D,1,0.25274053091005616,0.0,0.010664062964589969,0.7365954061253539
48113000802,2,0,3228,79415,12.7,40.0,52.7,0.8103571428571429,0,1040.958324365362,1040.958324365362,0,709.7094347582301,6.948857225702866,11.282442546269255,C,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113001602,14,0,2896,130070,26.9,16.1,43.0,1.3272448979591838,0,960.6623024151444,960.6623024151444,0,758.4163535556812,6.868663352047305,11.775828046057786,D,1,0.11223589939386747,0.0,0.0,0.8877641006061325
48113020401,2,0,2675,70932,26.7,20.0,46.7,0.7237959183673469,1,1040.958324365362,1040.958324365362,0,670.0942493618322,6.948857225702866,11.16947695061237,D,1,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113010906,8,1,3479,58680,52.3,46.4,98.7,0.5987755102040816,1,646.5226340567838,646.5226340567838,0,198.22456711488923,6.473153749034997,10.979854232256917,None,0,0.036454034425160285,0.0,0.0,0.9635459655748397
48113002002,1,0,2915,46291,4.8,83.8,88.6,0.47235714285714286,1,1097.373701375267,1097.373701375267,0,529.0962701650886,7.001585911500769,10.742702836729976,C,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113000607,14,0,1772,115972,2.3,14.8,17.1,1.1833877551020409,0,960.6623024151445,960.6623024151445,0,733.8305622696752,6.868663352047305,11.661104061641483,B,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113000501,14,0,2036,83842,12.0,20.8,32.8,0.855530612244898,0,960.6623024151443,960.6623024151443,0,646.903916783237,6.868663352047305,11.336689354232176,C,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113000503,14,0,2147,77750,14.3,12.7,27.0,0.7933673469387755,1,960.6623024151443,960.6623024151443,0,622.3197870691588,6.868663352047305,11.26125383004148,C,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113000502,14,0,2233,119261,3.6,15.9,19.5,1.2169489795918367,0,960.6623024151444,960.6623024151444,0,740.0861663090378,6.868663352047305,11.689069647683029,C,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113010905,8,1,3212,38353,93.2,1.2,94.4,0.39135714285714285,1,646.5226340567838,646.5226340567838,0,-39.372356378133304,6.473153749034997,10.55458803059373,None,0,0.036454034425160285,0.0,0.0,0.9635459655748397
48113000409,2,0,4139,69398,14.3,25.1,39.400000000000006,0.7081428571428572,1,1040.958324365362,1040.958324365362,0,661.8965276543563,6.948857225702866,11.147613327635833,C,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113001902,2,0,5323,103958,10.7,13.2,23.9,1.060795918367347,0,1040.958324365362,1040.958324365362,0,787.9125696552832,6.948857225702866,11.551742250401844,None,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113000704,14,0,3332,134531,5.3,10.6,15.9,1.372765306122449,0,960.6623024151444,960.6623024151444,0,765.1227571196335,6.868663352047305,11.809549934738218,C,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113001705,14,0,2923,119342,7.8,13.9,21.7,1.2177755102040817,0,960.6623024151444,960.6623024151444,0,740.2358761096496,6.868663352047305,11.689748599775934,D,1,0.11223589939386747,0.0,0.0,0.8877641006061325
48113000609,13,0,1628,91250,12.8,19.0,31.8,0.9311224489795918,0,720.4278836140197,720.4278836140197,0,432.1415212233307,6.581232419807328,11.421358271444738,None,0,0.036043220343681015,0.0,0.0,0.963956779656319
48113000611,2,0,2257,71020,9.9,28.8,38.7,0.7246938775510204,1,1040.958324365362,1040.958324365362,0,670.5537824313944,6.948857225702866,11.17071680649708,C,0,0.2744964945778619,0.0,0.010918564247938387,0.7145849411741997
48113003102,14,0,1723,104844,8.1,25.8,33.9,1.0698367346938775,0,960.6623024151444,960.6623024151444,0,709.7549489361626,6.868663352047305,11.560228810086095,None,0,0.11223589939386747,0.0,0.0,0.8877641006061325
48113010808,1,0,3267,47393,15.3,76.7,92.0,0.4836020408163265,1,1097.3737013752673,1097.3737013752673,0,542.3100723973513,7.001585911500769,10.766229817452608,None,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113006702,1,0,2445,46667,0.5,86.8,87.3,0.4761938775510204,1,1097.3737013752673,1097.3737013752673,0,533.674929906127,7.001585911500769,10.750792555754964,C,0,0.22650695935956927,0.04656007317550518,0.030475388851786633,0.696457578613139
48113010806,3,0,3684,119342,23.7,42.7,66.4,1.2177755102040817,0,501.72375581557014,501.72375581557014,0,281.29732951007526,6.220040826028309,11.689748599775934,None,0,0.11903494505758273,0.0,0.0,0.8809650549424173
48113011004,3,0,2503,57949,63.7,32.3,96.0,0.5913163265306123,1,501.7237558155702,501.7237558155702,0,47.77061480967927,6.220040826028309,10.967318592363615,None,0,0.11903494505758273,0.0,0.0,0.8809650549424173
48113011003,3,0,4022,59677,51.5,32.2,83.7,0.6089489795918367,1,501.7237558155702,501.7237558155702,0,60.91522710014601,6.220040826028309,10.996701965517644,None,0,0.11903494505758273,0.0,0.0,0.8809650549424173
48113013629,11,0,3166,59201,15.0,54.5,69.5,0.6040918367346939,1,521.8726987507254,521.8726987507254,0,77.51989105912611,6.259338028606563,10.988693712621323,None,0,0.06771329539799688,0.0,0.012708053008966535,0.9195786515930365
